GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0029000001,1610612745,HOU,Houston,116,David Wood,,,31,4,10.0,0.4,2.0,1.0,0.5,2.0,2,1.0,4.0,3.0,7.0,2.0,1.0,0.0,2.0,4.0,11,
0029000001,1610612745,HOU,Houston,137,Vernon Maxwell,,,22,1,9.0,0.111,2.0,0.0,0.0,1.0,0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,2,
0029000001,1610612745,HOU,Houston,154,Adrian Caldwell,,,13,0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0,
0029000001,1610612745,HOU,Houston,165,Hakeem Olajuwon,,,32,7,20.0,0.35,0.0,0.0,0.0,8.0,7,0.875,8.0,1.0,9.0,0.0,2.0,4.0,2.0,5.0,21,
0029000001,1610612745,HOU,Houston,181,Kenny Smith,,,37,8,13.0,0.615,2.0,0.0,0.0,4.0,4,1.0,6.0,2.0,8.0,6.0,0.0,0.0,7.0,4.0,20,
0029000001,1610612745,HOU,Houston,901,Otis Thorpe,,,36,5,8.0,0.625,0.0,0.0,0.0,2.0,0,0.0,8.0,1.0,9.0,1.0,0.0,0.0,6.0,5.0,10,
0029000001,1610612745,HOU,Houston,76703,Dave Feitl,,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
0029000001,1610612745,HOU,Houston,76726,Sleepy Floyd,,,17,3,7.0,0.429,2.0,0.0,0.0,5.0,3,0.6,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,9,
0029000001,1610612745,HOU,Houston,77114,Dave Jamerson,,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0,
0029000001,1610612745,HOU,Houston,78195,Larry Smith,,,28,3,7.0,0.429,0.0,0.0,0.0,2.0,1,0.5,1.0,6.0,7.0,1.0,0.0,1.0,1.0,3.0,7,
0029000001,1610612745,HOU,Houston,78614,Mike Woodson,,,22,4,10.0,0.4,3.0,1.0,0.333,0.0,0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,9,
0029000001,1610612757,POR,Portland,17,Clyde Drexler,,,38,11,19.0,0.579,1.0,0.0,0.0,8.0,7,0.875,5.0,3.0,8.0,5.0,2.0,0.0,5.0,3.0,29,
0029000001,1610612757,POR,Portland,345,Terry Porter,,,35,5,18.0,0.278,4.0,0.0,0.0,2.0,1,0.5,2.0,0.0,2.0,4.0,4.0,0.0,1.0,2.0,11,
0029000001,1610612757,POR,Portland,361,Clifford Robinson,,,24,1,9.0,0.111,0.0,0.0,0.0,2.0,1,0.5,4.0,1.0,5.0,1.0,0.0,2.0,2.0,4.0,3,
0029000001,1610612757,POR,Portland,404,Kevin Duckworth,,,32,4,13.0,0.308,0.0,0.0,0.0,4.0,2,0.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,5.0,10,
0029000001,1610612757,POR,Portland,433,Buck Williams,,,35,0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0,
0029000001,1610612757,POR,Portland,760,Jerome Kersey,,,41,6,14.0,0.429,0.0,0.0,0.0,12.0,11,0.917,9.0,5.0,14.0,2.0,1.0,3.0,3.0,3.0,23,
0029000001,1610612757,POR,Portland,76001,Alaa Abdelnaby,,,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,
0029000001,1610612757,POR,Portland,76017,Danny Ainge,,,22,6,11.0,0.545,2.0,1.0,0.5,2.0,1,0.5,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,14,
0029000001,1610612757,POR,Portland,76441,Wayne Cooper,,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,
0029000001,1610612757,POR,Portland,78633,Danny Young,,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,
0029000002,1610612743,DEN,Denver,149,Michael Adams,,,20,7,21.0,0.333,9.0,2.0,0.222,2.0,2,1.0,2.0,1.0,3.0,8.0,0.0,0.0,2.0,1.0,18,
0029000002,1610612743,DEN,Denver,341,Joe Wolf,,,18,2,8.0,0.25,0.0,0.0,0.0,0.0,0,0.0,3.0,2.0,5.0,1.0,2.0,0.0,0.0,6.0,4,
0029000002,1610612743,DEN,Denver,422,Avery Johnson,,,12,1,5.0,0.2,0.0,0.0,0.0,5.0,2,0.4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4,
0029000002,1610612743,DEN,Denver,1453,Walter Davis,,,28,14,24.0,0.583,1.0,0.0,0.0,7.0,5,0.714,6.0,4.0,10.0,1.0,0.0,0.0,2.0,4.0,33,
0029000002,1610612743,DEN,Denver,76433,Anthony Cook,,,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,
0029000002,1610612743,DEN,Denver,76618,T.R. Dunn,,,27,5,8.0,0.625,0.0,0.0,0.0,2.0,2,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,4.0,12,
0029000002,1610612743,DEN,Denver,76770,Corey Gaines,,,16,2,5.0,0.4,1.0,0.0,0.0,4.0,4,1.0,2.0,1.0,3.0,8.0,0.0,0.0,1.0,1.0,8,
0029000002,1610612743,DEN,Denver,77335,Jerome Lane,,,16,4,7.0,0.571,0.0,0.0,0.0,8.0,3,0.375,5.0,6.0,11.0,4.0,2.0,0.0,2.0,5.0,11,
0029000002,1610612743,DEN,Denver,77386,Marcus Liberty,,,7,0,3.0,0.0,0.0,0.0,0.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,
0029000002,1610612743,DEN,Denver,77387,Todd Lichti,,,31,7,13.0,0.538,2.0,2.0,1.0,3.0,3,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,19,
0029000002,1610612743,DEN,Denver,78615,Orlando Woolridge,,,34,11,22.0,0.5,0.0,0.0,0.0,20.0,15,0.75,5.0,3.0,8.0,1.0,1.0,0.0,3.0,6.0,37,
0029000002,1610612743,DEN,Denver,78656,Blair Rasmussen,,,28,4,13.0,0.308,0.0,0.0,0.0,2.0,2,1.0,9.0,4.0,13.0,0.0,2.0,7.0,2.0,6.0,10,
0029000002,1610612744,GOS,Golden State,36,Sarunas Marciulionis,,,20,1,4.0,0.25,0.0,0.0,0.0,10.0,7,0.7,1.0,0.0,1.0,2.0,0.0,1.0,3.0,6.0,9,
0029000002,1610612744,GOS,Golden State,175,Alton Lister,,,13,0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.25,11.0,0.0,11.0,1.0,0.0,0.0,0.0,4.0,1,
0029000002,1610612744,GOS,Golden State,238,Tyrone Hill,,,11,2,2.0,1.0,0.0,0.0,0.0,2.0,1,0.5,2.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,5,
0029000002,1610612744,GOS,Golden State,340,Kevin Pritchard,,,25,3,8.0,0.375,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,6,
0029000002,1610612744,GOS,Golden State,782,Mitch Richmond,,,33,12,23.0,0.522,0.0,0.0,0.0,7.0,5,0.714,3.0,2.0,5.0,3.0,1.0,1.0,4.0,5.0,29,
0029000002,1610612744,GOS,Golden State,896,Tim Hardaway,,,39,14,24.0,0.583,1.0,1.0,1.0,5.0,3,0.6,5.0,0.0,5.0,18.0,2.0,0.0,4.0,4.0,32,
0029000002,1610612744,GOS,Golden State,904,Chris Mullin,,,41,16,25.0,0.64,2.0,0.0,0.0,8.0,6,0.75,8.0,1.0,9.0,5.0,5.0,1.0,4.0,2.0,38,
0029000002,1610612744,GOS,Golden State,77019,Rod Higgins,,,24,4,4.0,1.0,1.0,1.0,1.0,8.0,8,1.0,7.0,1.0,8.0,0.0,0.0,1.0,2.0,4.0,17,
0029000002,1610612744,GOS,Golden State,77134,Steve Johnson,,,9,3,5.0,0.6,0.0,0.0,0.0,2.0,1,0.5,1.0,3.0,4.0,0.0,1.0,0.0,1.0,3.0,7,
0029000002,1610612744,GOS,Golden State,78347,Tom Tolbert,,,25,8,14.0,0.571,0.0,0.0,0.0,3.0,2,0.667,8.0,4.0,12.0,2.0,0.0,0.0,2.0,4.0,18,
0029000003,1610612766,CHH,Charlotte,177,Muggsy Bogues,,,30,1,6.0,0.167,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,4.0,10.0,1.0,0.0,1.0,5.0,2,
