GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0028800001,1610612754,IND,Indiana,22,Rik Smits,,,13,1,2,0.5,0,0,0.0,4,4,1.0,2,1,3,0,0,3,1,1,6,
0028800001,1610612754,IND,Indiana,47,Wayman Tisdale,,,30,6,12,0.5,0,0,0.0,6,5,0.833,2,1,3,1,2,1,3,1,17,
0028800001,1610612754,IND,Indiana,101,Scott Skiles,,,23,2,4,0.5,1,0,0.0,5,5,1.0,1,0,1,3,0,0,1,2,9,
0028800001,1610612754,IND,Indiana,313,Vern Fleming,,,38,6,13,0.462,0,0,0.0,6,4,0.667,3,3,6,3,1,0,3,3,16,
0028800001,1610612754,IND,Indiana,397,Reggie Miller,,,33,4,12,0.333,1,0,0.0,1,1,1.0,1,0,1,2,0,1,1,4,9,
0028800001,1610612754,IND,Indiana,456,Chuck Person,,,36,7,17,0.412,5,2,0.4,8,7,0.875,7,2,9,4,2,0,4,6,23,
0028800001,1610612754,IND,Indiana,1006,Herb Williams,,,39,6,12,0.5,0,0,0.0,4,3,0.75,7,2,9,2,1,1,3,4,15,
0028800001,1610612754,IND,Indiana,1068,Greg Dreiling,,,9,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,
0028800001,1610612754,IND,Indiana,76752,Anthony Frederick,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,
0028800001,1610612754,IND,Indiana,76861,Stuart Gray,,,16,2,4,0.5,0,0,0.0,2,2,1.0,4,2,6,1,0,1,1,1,6,
0028800001,1610612754,IND,Indiana,77652,Richard Morton,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,
0028800001,1610612754,IND,Indiana,78247,Everette Stephens,,,1,1,3,0.333,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,
0028800001,1610612749,MIL,Milwaukee,122,Fred Roberts,,,15,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,2,0,0,0,1,2,
0028800001,1610612749,MIL,Milwaukee,187,Terry Cummings,,,36,10,23,0.435,0,0,0.0,8,6,0.75,4,4,8,4,0,0,3,2,26,
