GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,EFG_PCT,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_OREB_PCT,OPP_TOV_PCT,OREB_PCT,TM_TOV_PCT,BLKA,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PFD,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT
0029800166,1610612765,DET,Detroit,183,Bison Dele,C,,26:12,4,10,0.4,0,0,0.0,4,3,0.75,4,3,7,2,1,1,2,5,11,7.0,0.476,0.317,0.413,0.35,0.385,0.181,0.304,0.15,3,9,2,2,14,0,3,0,0,6
0029800166,1610612765,DET,Detroit,247,Joe Dumars,G,,34:03,7,15,0.467,9,4,0.444,3,3,1.0,0,0,0,3,0,0,1,1,21,6.0,0.537,0.352,0.51,0.44,0.308,0.119,0.241,0.098,0,10,0,6,20,0,0,0,0,2
0029800166,1610612765,DET,Detroit,255,Grant Hill,F,,37:12,9,15,0.6,0,0,0.0,6,4,0.667,8,2,10,8,1,1,3,4,22,3.0,0.517,0.362,0.509,0.463,0.321,0.138,0.258,0.106,0,13,0,6,22,0,2,0,0,14
0029800166,1610612765,DET,Detroit,283,Lindsey Hunter,G,,28:41,3,8,0.375,0,0,0.0,2,2,1.0,1,0,1,3,2,0,1,1,8,-4.0,0.476,0.286,0.444,0.13,0.433,0.17,0.292,0.199,0,15,2,8,18,0,0,4,2,4
0029800166,1610612765,DET,Detroit,376,Eric Montross,,,18:38,1,3,0.333,0,0,0.0,2,1,0.5,0,0,0,0,0,2,0,6,3,-2.0,0.593,0.481,0.607,0.464,0.3,0.14,0.214,0.092,1,6,0,6,8,0,1,0,1,2
0029800166,1610612765,DET,Detroit,690,Don Reid,F,,21:34,1,3,0.333,0,0,0.0,0,0,0.0,3,3,6,0,0,1,0,2,2,1.0,0.515,0.265,0.427,0.146,0.348,0.101,0.211,0.15,1,10,0,6,16,0,0,0,0,2
0029800166,1610612765,DET,Detroit,711,Jerry Stackhouse,,,26:25,7,10,0.7,3,2,0.667,4,3,0.75,2,0,2,3,2,2,2,0,19,1.0,0.55,0.275,0.487,0.605,0.391,0.152,0.35,0.175,0,9,2,2,12,0,0,2,4,10
0029800166,1610612765,DET,Detroit,919,Loy Vaught,,,10:44,0,3,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,-1.0,0.567,0.533,0.633,0.533,0.333,0.057,0.375,0.114,0,2,0,0,8,0,0,0,0,0
0029800166,1610612765,DET,Detroit,966,Jerome Williams,,,18:20,1,4,0.25,0,0,0.0,3,3,1.0,2,2,4,0,0,1,1,1,5,-3.0,0.463,0.333,0.481,0.577,0.412,0.238,0.333,0.188,2,7,2,2,6,0,0,3,3,2
0029800166,1610612765,DET,Detroit,1133,Corey Beck,,,0:06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0029800166,1610612748,MIA,Miami,105,Dan Majerle,F,,31:15,5,9,0.556,8,5,0.625,0,0,0.0,4,0,4,1,0,0,0,4,15,0.0,0.51,0.458,0.541,0.306,0.231,0.092,0.308,0.091,1,1,2,2,28,0,3,0,3,0
0029800166,1610612748,MIA,Miami,136,P.J. Brown,F,,24:40,2,12,0.167,0,0,0.0,1,1,1.0,6,2,8,0,1,0,3,3,5,-3.0,0.422,0.156,0.556,0.306,0.158,0.156,0.36,0.152,2,2,2,1,16,0,0,0,0,2
0029800166,1610612748,MIA,Miami,173,Keith Askins,,,11:20,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,-4.0,0.583,0.583,0.471,0.588,0.4,0.147,0.5,0.234,0,3,2,3,10,0,0,0,0,0
0029800166,1610612748,MIA,Miami,221,Clar. Weatherspoon,,,27:56,4,11,0.364,0,0,0.0,5,4,0.8,3,6,9,0,0,2,0,3,12,3.0,0.513,0.564,0.476,0.366,0.348,0.168,0.391,0.168,3,4,7,9,28,0,5,0,0,4
0029800166,1610612748,MIA,Miami,297,Alonzo Mourning,C,,43:24,10,17,0.588,0,0,0.0,14,9,0.643,5,4,9,4,1,5,1,5,29,-4.0,0.515,0.409,0.514,0.377,0.289,0.115,0.353,0.143,0,6,9,10,40,0,5,0,3,14
0029800166,1610612748,MIA,Miami,345,Terry Porter,,,31:19,2,10,0.2,6,2,0.333,8,6,0.75,4,0,4,2,2,0,3,1,12,0.0,0.478,0.478,0.448,0.5,0.29,0.139,0.385,0.208,0,6,7,10,26,0,0,0,0,0
0029800166,1610612748,MIA,Miami,777,Rex Walters,G,,31:29,2,4,0.5,2,1,0.5,0,0,0.0,3,0,3,5,0,0,3,2,5,15.0,0.53,0.42,0.467,0.283,0.308,0.138,0.385,0.109,1,1,2,2,26,0,0,0,0,0
0029800166,1610612748,MIA,Miami,896,Tim Hardaway,G,,16:05,3,6,0.5,3,2,0.667,0,0,0.0,2,0,2,5,2,0,1,1,8,-4.0,0.45,0.167,0.674,0.261,0.0,0.135,0.313,0.128,0,1,2,1,10,0,0,0,0,2
0029800166,1610612748,MIA,Miami,898,Blue Edwards,,,13:59,2,4,0.5,2,1,0.5,0,0,0.0,1,1,2,3,1,0,2,1,5,-4.0,0.5,0.273,0.477,0.409,0.417,0.193,0.417,0.169,1,4,7,7,18,0,2,2,2,2
0029800166,1610612748,MIA,Miami,1110,Mark Strickland,,,8:33,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,-9.0,0.294,0.059,0.643,0.071,0.167,0.229,0.385,0.243,0,2,5,5,8,0,2,0,0,2
0029800167,1610612743,DEN,Denver,89,Nick Van Exel,G,,29:32,5,11,0.455,7,3,0.429,2,2,1.0,0,0,0,6,1,0,3,1,15,-6.0,0.523,0.205,0.51,0.192,0.25,0.106,0.35,0.255,0,8,4,14,22,0,0,0,2,2
0029800167,1610612743,DEN,Denver,179,Bryant Stith,,,30:57,3,8,0.375,3,1,0.333,1,1,1.0,6,2,8,2,1,0,2,1,8,-4.0,0.522,0.239,0.511,0.319,0.174,0.124,0.381,0.272,1,2,4,19,22,0,0,0,0,2
0029800167,1610612743,DEN,Denver,686,Antonio McDyess,F,,43:00,6,15,0.4,0,0,0.0,4,4,1.0,9,3,12,3,0,4,5,2,16,-7.0,0.5,0.234,0.507,0.246,0.219,0.137,0.387,0.264,0,8,4,23,30,0,2,0,2,10
0029800167,1610612743,DEN,Denver,724,Cory Alexander,,,28:54,5,10,0.5,2,0,0.0,3,3,1.0,2,1,3,6,1,1,2,3,13,17.0,0.595,0.381,0.417,0.357,0.25,0.19,0.5,0.273,1,2,2,19,20,0,0,0,6,8
0029800167,1610612743,DEN,Denver,1497,Chauncey Billups,G,,40:47,6,9,0.667,6,4,0.667,2,2,1.0,2,0,2,6,0,0,5,3,18,4.0,0.612,0.259,0.493,0.221,0.286,0.157,0.348,0.261,0,10,2,19,34,0,3,0,0,4
0029800167,1610612743,DEN,Denver,1504,Danny Fortson,C,,33:10,6,8,0.75,0,0,0.0,4,4,1.0,6,5,11,1,1,0,2,5,16,4.0,0.558,0.212,0.5,0.179,0.3,0.149,0.4,0.223,1,10,0,12,22,0,7,2,3,12
0029800167,1610612743,DEN,Denver,1511,Johnny Taylor,,,4:28,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.333,0.111,0.5,0.0,0.0,0.0,0.6,0.134,0,0,0,2,0,0,0,0,0,0
0029800167,1610612743,DEN,Denver,1540,Eric Washington,F,,9:22,1,4,0.25,3,1,0.333,0,0,0.0,0,0,0,0,0,0,1,0,3,-8.0,0.571,0.143,0.571,0.095,0.444,0.053,0.167,0.178,0,8,0,2,10,0,0,0,0,0
0029800167,1610612743,DEN,Denver,1721,Keon Clark,,,19:50,3,4,0.75,0,0,0.0,2,1,0.5,4,1,5,0,2,1,1,2,7,5.0,0.692,0.385,0.455,0.333,0.25,0.106,0.364,0.294,0,2,4,15,20,0,4,0,0,6
0029800167,1610612749,MIL,Milwaukee,209,Dell Curry,,,17:60,2,6,0.333,2,1,0.5,2,1,0.5,2,0,2,0,1,0,2,1,6,-13.0,0.42,0.4,0.611,0.407,0.545,0.213,0.267,0.191,1,10,2,9,20,0,0,0,0,2
0029800167,1610612749,MIL,Milwaukee,210,Terrell Brandon,G,,35:42,7,16,0.438,4,0,0.0,5,4,0.8,3,1,4,7,3,0,2,0,18,16.0,0.508,0.21,0.48,0.2,0.292,0.286,0.214,0.089,0,8,0,4,26,0,0,4,8,8
0029800167,1610612749,MIL,Milwaukee,219,Vinny Del Negro,,,17:28,1,4,0.25,0,0,0.0,4,4,1.0,0,0,0,4,2,0,0,1,6,-19.0,0.413,0.435,0.712,0.462,0.5,0.155,0.267,0.255,0,8,2,13,24,0,0,0,4,2
0029800167,1610612749,MIL,Milwaukee,238,Tyrone Hill,F,,31:03,1,4,0.25,0,0,0.0,2,2,1.0,2,3,5,2,1,0,1,4,4,10.0,0.519,0.17,0.523,0.159,0.316,0.293,0.24,0.121,2,6,0,6,26,0,2,0,0,0
0029800167,1610612749,MIL,Milwaukee,288,Armen Gilliam,,,18:50,4,6,0.667,0,0,0.0,4,4,1.0,1,1,2,1,0,0,1,2,12,-15.0,0.48,0.32,0.617,0.367,0.545,0.172,0.308,0.222,0,8,2,11,20,0,2,0,2,4
0029800167,1610612749,MIL,Milwaukee,299,Glenn Robinson,F,,28:50,9,18,0.5,1,1,1.0,0,0,0.0,3,2,5,3,3,1,1,1,19,4.0,0.491,0.127,0.598,0.171,0.294,0.29,0.259,0.105,0,6,2,2,28,0,3,0,4,6
0029800167,1610612749,MIL,Milwaukee,688,Michael Curry,,,24:52,2,4,0.5,0,0,0.0,0,0,0.0,1,1,2,0,2,0,1,1,4,-9.0,0.486,0.343,0.595,0.27,0.563,0.27,0.294,0.166,1,12,0,9,24,0,0,0,0,2
0029800167,1610612749,MIL,Milwaukee,911,Ervin Johnson,,,15:04,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,2,0,3,5,0,-3.0,0.438,0.458,0.5,0.346,0.571,0.242,0.231,0.134,1,12,0,7,14,0,0,0,0,0
0029800167,1610612749,MIL,Milwaukee,951,Ray Allen,G,,35:16,7,16,0.438,3,2,0.667,2,2,1.0,2,1,3,3,1,0,1,0,18,8.0,0.508,0.203,0.548,0.212,0.304,0.276,0.233,0.1,1,8,2,4,32,0,3,0,3,6
0029800167,1610612749,MIL,Milwaukee,1714,Robert Traylor,C,,14:55,4,4,1.0,0,0,0.0,0,0,0.0,4,0,4,1,1,2,0,4,8,16.0,0.586,0.069,0.409,0.091,0.167,0.251,0.333,0.072,0,2,0,0,6,0,0,0,4,6
0029800168,1610612742,DAL,Dallas,73,Hot Rod Williams,,,22:33,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,0,2,1,0,2,0,-14.0,0.226,0.71,0.403,0.528,0.435,0.225,0.125,0.137,0,6,8,5,22,0,0,0,0,0
0029800168,1610612742,DAL,Dallas,93,Hubert Davis,,,32:19,2,11,0.182,3,0,0.0,0,0,0.0,4,0,4,2,0,0,1,4,4,-15.0,0.239,0.565,0.443,0.477,0.308,0.249,0.176,0.149,0,6,10,10,26,0,0,0,2,0
0029800168,1610612742,DAL,Dallas,123,Robert Pack,,,23:52,4,7,0.571,0,0,0.0,10,10,1.0,1,0,1,2,0,0,3,4,18,-8.0,0.281,0.563,0.403,0.742,0.304,0.227,0.217,0.205,0,4,11,13,16,0,0,2,6,2
0029800168,1610612742,DAL,Dallas,714,Michael Finley,G,,12:00,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,3,0,0,2,1,2,-6.0,0.438,0.125,0.348,0.348,0.471,0.097,0.333,0.335,1,3,12,10,8,0,0,0,0,2
0029800168,1610612742,DAL,Dallas,718,Gary Trent,,,14:02,2,4,0.5,0,0,0.0,4,2,0.5,3,1,4,0,0,0,2,2,6,-19.0,0.25,0.625,0.525,0.95,0.333,0.11,0.25,0.341,0,2,14,13,14,0,1,0,0,2
0029800168,1610612742,DAL,Dallas,762,Shawn Bradley,C,,10:36,1,1,1.0,0,0,0.0,0,0,0.0,3,1,4,0,0,2,0,3,2,-7.0,0.4,0.0,0.361,0.444,0.385,0.057,0.333,0.333,0,3,12,10,8,0,2,0,0,2
0029800168,1610612742,DAL,Dallas,920,A.C. Green,F,,7:08,2,5,0.4,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,0,4,-3.0,0.417,0.0,0.321,0.286,0.5,0.0,0.429,0.182,0,3,6,4,4,0,0,2,0,4
0029800168,1610612742,DAL,Dallas,955,Samaki Walker,,,28:14,3,7,0.429,0,0,0.0,10,5,0.5,6,2,8,0,0,0,2,5,11,-1.0,0.282,0.718,0.397,0.559,0.182,0.281,0.214,0.15,0,2,7,10,14,0,4,0,4,4
0029800168,1610612742,DAL,Dallas,959,Steve Nash,G,,8:52,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-1.0,0.429,0.0,0.3,0.4,0.455,0.073,0.375,0.214,0,3,6,4,4,0,0,0,0,0
0029800168,1610612742,DAL,Dallas,1065,Erick Strickland,,,18:57,2,8,0.25,2,0,0.0,0,0,0.0,1,0,1,0,1,0,1,1,4,0.0,0.25,0.786,0.389,0.37,0.235,0.305,0.15,0.103,2,2,5,3,14,0,0,2,2,0
0029800168,1610612742,DAL,Dallas,1512,Chris Anstey,,,24:59,1,12,0.083,1,0,0.0,6,5,0.833,2,2,4,2,3,0,0,1,7,3.0,0.268,0.39,0.379,0.424,0.273,0.311,0.148,0.083,1,4,3,3,16,0,1,2,3,2
0029800168,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,36:28,1,7,0.143,2,0,0.0,4,3,0.75,6,1,7,0,1,2,3,5,5,-4.0,0.32,0.52,0.373,0.345,0.359,0.245,0.235,0.196,0,7,16,15,24,0,3,0,2,2
0029800168,1610612762,UTA,Utah,12,Chris King,,,7:25,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,0,-5.0,0.35,0.5,0.308,0.615,0.286,0.064,0.0,0.247,0,3,2,5,0,0,0,0,0,0
0029800168,1610612762,UTA,Utah,228,Adam Keefe,,,18:38,1,2,0.5,0,0,0.0,5,3,0.6,4,0,4,1,1,0,1,4,5,1.0,0.5,0.842,0.3,0.467,0.2,0.135,0.25,0.342,1,4,4,13,8,0,0,3,0,2
0029800168,1610612762,UTA,Utah,252,Karl Malone,F,,28:43,3,8,0.375,0,0,0.0,8,7,0.875,8,2,10,2,1,1,5,2,13,22.0,0.426,0.447,0.25,0.55,0.233,0.219,0.448,0.188,0,6,4,8,10,0,0,4,6,4
0029800168,1610612762,UTA,Utah,304,John Stockton,G,,25:31,3,6,0.5,1,1,1.0,4,3,0.75,1,1,2,5,1,0,0,2,10,15.0,0.397,0.538,0.257,0.686,0.296,0.176,0.375,0.151,0,8,2,6,12,0,3,2,1,4
0029800168,1610612762,UTA,Utah,323,Greg Foster,,,14:07,2,7,0.286,0,0,0.0,2,1,0.5,2,3,5,0,0,0,2,1,5,-1.0,0.31,0.476,0.389,0.444,0.182,0.204,0.375,0.265,0,4,4,6,10,0,2,1,0,2
0029800168,1610612762,UTA,Utah,458,Howard Eisley,,,34:29,5,12,0.417,2,1,0.5,1,1,1.0,5,0,5,6,1,0,1,2,12,12.0,0.444,0.667,0.294,0.431,0.182,0.192,0.3,0.268,0,8,6,17,12,0,0,0,5,6
0029800168,1610612762,UTA,Utah,731,Greg Ostertag,C,,27:30,1,6,0.167,0,0,0.0,2,2,1.0,6,3,9,0,1,1,1,4,4,21.0,0.438,0.575,0.263,0.526,0.276,0.221,0.333,0.143,1,8,2,4,12,0,2,0,2,2
0029800168,1610612762,UTA,Utah,935,Bryon Russell,F,,32:11,6,11,0.545,2,1,0.5,6,4,0.667,5,2,7,1,2,0,2,1,17,10.0,0.34,0.34,0.317,0.488,0.172,0.197,0.378,0.19,0,5,6,8,16,0,0,6,4,6
0029800168,1610612762,UTA,Utah,957,Todd Fuller,,,18:51,1,6,0.167,0,0,0.0,2,0,0.0,4,1,5,0,1,0,5,2,2,-7.0,0.354,0.375,0.31,0.414,0.111,0.085,0.278,0.343,2,3,4,15,8,0,0,0,0,2
0029800168,1610612762,UTA,Utah,1000,Shandon Anderson,G,,24:00,3,8,0.375,2,0,0.0,4,4,1.0,1,4,5,3,1,2,2,3,10,12.0,0.349,0.279,0.29,0.452,0.174,0.213,0.433,0.166,1,3,4,6,10,0,2,6,2,6
0029800168,1610612762,UTA,Utah,1521,Jacque Vaughn,,,8:35,1,2,0.5,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-5.0,0.389,0.556,0.357,0.429,0.25,0.12,0.0,0.309,0,3,2,7,2,0,0,0,0,0
0029800169,1610612746,LAC,Los Angeles,15,Eric Piatkowski,G,,22:09,3,7,0.429,1,0,0.0,5,4,0.8,3,1,4,0,1,0,1,3,10,-14.0,0.293,0.341,0.456,0.765,0.35,0.238,0.346,0.208,1,13,9,9,22,0,0,5,5,6
0029800169,1610612747,LAL,Los Angeles,23,Dennis Rodman,,,25:50,0,2,0.0,0,0,0.0,0,0,0.0,10,1,11,6,1,0,3,3,0,8.0,0.486,0.73,0.415,0.277,0.308,0.168,0.353,0.246,1,5,9,19,26,0,0,0,0,0
0029800169,1610612746,LAC,Los Angeles,71,Pooh Richardson,,,13:30,1,6,0.167,2,0,0.0,0,0,0.0,1,0,1,3,1,0,2,1,2,7.0,0.481,0.538,0.611,0.556,0.25,0.306,0.2,0.093,0,2,7,1,20,0,0,2,2,2
0029800169,1610612747,LAL,Los Angeles,109,Robert Horry,,,15:15,1,2,0.5,1,1,1.0,0,0,0.0,5,0,5,0,0,3,1,1,3,3.0,0.5,0.588,0.172,0.552,0.333,0.121,0.0,0.272,0,0,4,8,8,0,0,0,0,0
0029800169,1610612747,LAL,Los Angeles,157,Derek Harper,G,,25:21,3,6,0.5,3,1,0.333,0,0,0.0,2,0,2,4,4,0,1,1,7,2.0,0.463,0.439,0.273,0.25,0.419,0.117,0.182,0.211,0,8,10,11,26,0,0,2,0,2
0029800169,1610612747,LAL,Los Angeles,224,Eddie Jones,G,,34:18,5,9,0.556,3,0,0.0,3,2,0.667,3,0,3,1,1,3,4,1,12,25.0,0.479,0.75,0.227,0.364,0.386,0.201,0.25,0.22,0,10,9,12,26,0,0,8,2,10
0029800169,1610612746,LAC,Los Angeles,239,Darrick Martin,,,20:20,5,10,0.5,2,1,0.5,1,1,1.0,3,0,3,2,0,1,0,3,12,2.0,0.363,0.4,0.554,0.429,0.143,0.223,0.348,0.093,0,2,5,1,24,0,0,5,4,6
0029800169,1610612747,LAL,Los Angeles,296,Rick Fox,,,18:38,0,3,0.0,2,0,0.0,11,9,0.818,1,0,1,2,0,1,2,3,9,11.0,0.5,1.222,0.188,0.5,0.391,0.21,0.273,0.308,1,5,2,7,10,0,0,0,2,0
0029800169,1610612746,LAC,Los Angeles,381,James Robinson,,,25:51,1,9,0.111,4,0,0.0,4,2,0.5,2,1,3,3,2,1,1,2,4,-2.0,0.324,0.431,0.565,0.677,0.133,0.254,0.394,0.144,2,2,7,5,28,0,0,0,3,2
0029800169,1610612747,LAL,Los Angeles,399,Sean Rooks,,,4:08,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,2,4,-6.0,0.667,0.222,0.682,0.364,0.2,0.0,0.667,0.276,0,0,3,5,6,0,0,0,0,4
0029800169,1610612747,LAL,Los Angeles,406,Shaquille O'Neal,C,,26:34,6,16,0.375,0,0,0.0,11,7,0.636,3,3,6,1,0,2,2,3,19,17.0,0.475,0.7,0.271,0.417,0.387,0.211,0.292,0.223,0,6,9,11,24,0,11,0,5,12
0029800169,1610612746,LAC,Los Angeles,428,Sherman Douglas,G,,27:40,2,10,0.2,0,0,0.0,5,5,1.0,0,0,0,1,4,0,4,1,9,-18.0,0.269,0.385,0.473,0.946,0.333,0.261,0.389,0.23,1,13,11,13,26,0,0,2,2,4
0029800169,1610612746,LAC,Los Angeles,441,Lamond Murray,F,,32:36,2,18,0.111,1,0,0.0,6,3,0.5,2,5,7,1,4,0,2,2,7,-29.0,0.194,0.299,0.468,0.638,0.231,0.217,0.426,0.212,3,11,9,11,30,0,2,0,3,4
0029800169,1610612746,LAC,Los Angeles,915,Rodney Rogers,F,,27:20,3,6,0.5,0,0,0.0,6,5,0.833,4,4,8,1,1,1,5,6,11,-9.0,0.34,0.4,0.514,0.914,0.286,0.258,0.433,0.234,1,9,9,12,24,0,3,0,3,4
0029800169,1610612747,LAL,Los Angeles,916,Corie Blount,,,4:09,3,5,0.6,0,0,0.0,2,1,0.5,0,0,0,0,0,0,0,0,7,-6.0,0.667,0.222,0.682,0.364,0.2,0.0,0.667,0.276,0,0,3,5,6,0,2,3,0,6
0029800169,1610612747,LAL,Los Angeles,922,Elden Campbell,,,17:18,3,4,0.75,0,0,0.0,2,0,0.0,3,0,3,1,0,0,2,3,6,5.0,0.5,1.063,0.242,0.364,0.391,0.17,0.0,0.277,1,5,4,11,12,0,0,0,2,6
0029800169,1610612746,LAC,Los Angeles,953,Lorenzen Wright,,,34:52,2,10,0.2,0,0,0.0,3,3,1.0,5,3,8,2,1,0,2,5,7,-15.0,0.28,0.439,0.5,0.729,0.269,0.221,0.364,0.161,3,13,13,11,42,0,2,0,0,2
0029800169,1610612747,LAL,Los Angeles,965,Derek Fisher,,,23:27,1,4,0.25,1,0,0.0,6,5,0.833,3,0,3,6,3,0,3,5,7,12.0,0.56,1.16,0.387,0.645,0.333,0.246,0.385,0.284,0,5,6,16,18,0,0,0,0,2
0029800169,1610612747,LAL,Los Angeles,969,Travis Knight,F,,11:16,1,2,0.5,0,0,0.0,2,1,0.5,3,3,6,2,0,2,1,1,3,2.0,0.567,0.933,0.333,0.524,0.429,0.232,0.3,0.248,0,4,7,7,12,0,0,2,0,2
0029800169,1610612747,LAL,Los Angeles,977,Kobe Bryant,F,,33:46,7,10,0.7,0,0,0.0,10,8,0.8,4,0,4,0,1,2,6,6,22,7.0,0.52,0.6,0.366,0.358,0.381,0.163,0.24,0.229,0,7,14,23,36,0,2,1,3,6
0029800169,1610612746,LAC,Los Angeles,1709,Michael Olowokandi,C,,18:57,3,9,0.333,0,0,0.0,6,3,0.5,6,6,12,0,1,0,1,5,9,-3.0,0.297,0.351,0.48,0.48,0.143,0.28,0.375,0.151,1,2,3,3,12,0,2,0,0,6
0029800169,1610612746,LAC,Los Angeles,1838,Tyrone Nesby,,,16:45,5,7,0.714,2,2,1.0,0,0,0.0,0,2,2,0,1,0,0,5,12,1.0,0.45,0.4,0.545,1.0,0.4,0.245,0.294,0.117,1,8,7,4,22,0,2,2,5,6
0029800170,1610612744,GSW,Golden State,168,Chris Mills,F,,35:54,6,9,0.667,4,2,0.5,0,0,0.0,2,1,3,1,1,0,0,3,14,3.0,0.5,0.528,0.366,0.373,0.326,0.045,0.344,0.168,0,3,16,12,20,0,3,2,2,4
0029800170,1610612744,GSW,Golden State,187,Terry Cummings,,,16:42,2,5,0.4,0,0,0.0,4,3,0.75,2,0,2,1,1,0,1,2,7,6.0,0.482,0.429,0.288,0.731,0.211,0.062,0.438,0.186,0,1,11,8,6,0,0,2,0,0
0029800170,1610612744,GSW,Golden State,317,John Starks,G,,34:07,6,18,0.333,7,3,0.429,4,0,0.0,1,0,1,3,0,0,0,3,15,5.0,0.521,0.667,0.386,0.258,0.262,0.046,0.379,0.215,0,4,10,17,16,1,3,4,0,2
0029800170,1610612744,GSW,Golden State,679,Jason Caffey,F,,21:47,0,2,0.0,0,0,0.0,8,5,0.625,4,2,6,1,0,0,3,3,5,-5.0,0.403,0.71,0.44,0.238,0.333,0.025,0.318,0.172,0,2,10,7,14,0,0,1,1,0
0029800170,1610612744,GSW,Golden State,902,Bimbo Coles,,,25:55,1,6,0.167,0,0,0.0,0,0,0.0,6,1,7,9,1,0,4,2,2,4.0,0.419,0.512,0.304,0.522,0.212,0.057,0.345,0.174,0,1,14,12,10,0,0,0,0,0
0029800170,1610612744,GSW,Golden State,923,Donyell Marshall,,,21:49,6,10,0.6,3,1,0.333,2,2,1.0,8,3,11,0,1,0,2,2,15,8.0,0.574,0.471,0.341,0.341,0.233,0.091,0.421,0.195,0,2,12,11,8,0,4,0,2,6
0029800170,1610612744,GSW,Golden State,956,Erick Dampier,C,,31:33,3,8,0.375,0,0,0.0,12,8,0.667,5,4,9,3,0,2,4,2,14,0.0,0.522,0.565,0.413,0.206,0.333,0.051,0.286,0.168,1,4,13,13,16,0,5,4,1,6
0029800170,1610612744,GSW,Golden State,960,Tony Delk,G,,22:05,5,7,0.714,1,1,1.0,0,0,0.0,2,0,2,6,1,0,0,4,11,0.0,0.617,0.533,0.443,0.182,0.385,0.051,0.333,0.179,1,4,10,9,12,0,0,0,0,0
0029800170,1610612744,GSW,Golden State,1502,Adonal Foyle,,,4:04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,-1.0,0.5,0.0,0.143,1.143,0.4,0.0,0.0,0.125,0,1,2,3,0,0,0,0,0,0
0029800170,1610612744,GSW,Golden State,1712,Antawn Jamison,,,26:04,4,8,0.5,0,0,0.0,8,3,0.375,12,4,16,0,0,1,2,2,11,0.0,0.478,0.356,0.354,0.458,0.265,0.076,0.296,0.137,1,3,22,13,8,0,4,1,1,8
0029800170,1610612756,PHX,Phoenix,26,Luc Longley,C,,20:34,4,7,0.571,0,0,0.0,4,2,0.5,4,1,5,0,0,1,0,5,10,3.0,0.415,0.244,0.533,0.4,0.353,0.215,0.32,0.051,0,7,8,2,10,0,2,0,3,4
0029800170,1610612756,PHX,Phoenix,45,George McCloud,F,,32:34,4,13,0.308,5,1,0.2,2,1,0.5,2,2,4,0,1,0,0,5,10,0.0,0.417,0.317,0.544,0.578,0.462,0.24,0.289,0.05,0,14,8,4,16,0,2,5,0,2
0029800170,1610612756,PHX,Phoenix,330,Danny Manning,,,18:31,2,8,0.25,1,0,0.0,1,0,0.0,2,1,3,1,1,0,0,2,4,-9.0,0.288,0.545,0.472,0.389,0.318,0.079,0.292,0.081,0,9,6,5,14,0,0,0,0,2
0029800170,1610612756,PHX,Phoenix,339,Tom Gugliotta,F,,41:58,8,18,0.444,0,0,0.0,8,6,0.75,4,6,10,3,1,0,0,1,22,-5.0,0.377,0.309,0.551,0.576,0.324,0.203,0.269,0.049,1,17,14,5,24,0,0,2,12,6
0029800170,1610612756,PHX,Phoenix,356,Chris Morris,,,11:22,1,3,0.333,2,1,0.5,0,0,0.0,1,0,1,0,0,0,0,2,3,-5.0,0.31,0.381,0.4,0.6,0.214,0.043,0.286,0.046,0,4,4,1,4,0,0,3,0,0
0029800170,1610612756,PHX,Phoenix,361,Clifford Robinson,,,31:46,6,15,0.4,4,2,0.5,4,3,0.75,3,2,5,1,1,1,1,5,17,-3.0,0.386,0.386,0.511,0.609,0.286,0.152,0.289,0.067,0,10,7,6,14,0,1,4,0,6
0029800170,1610612756,PHX,Phoenix,364,Rex Chapman,G,,34:16,5,15,0.333,4,1,0.25,2,2,1.0,3,2,5,5,0,1,0,4,13,2.0,0.373,0.397,0.471,0.5,0.406,0.205,0.293,0.046,0,15,9,5,22,1,0,5,5,2
