GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0028200001,1610612741,CHI,Chicago,76231,Dudley Bradley,,,7,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,
0028200001,1610612741,CHI,Chicago,76453,Dave Corzine,,,24,3,5.0,0.6,0.0,0.0,0.0,1,0,0.0,,,8.0,1.0,,0.0,,1.0,6,
0028200001,1610612741,CHI,Chicago,76497,Quintin Dailey,,,26,7,15.0,0.467,0.0,0.0,0.0,6,3,0.5,,,2.0,1.0,,0.0,,2.0,17,
0028200001,1610612741,CHI,Chicago,76881,David Greenwood,,,8,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,1.0,1.0,,0.0,,4.0,0,
0028200001,1610612741,CHI,Chicago,77019,Rod Higgins,,,4,0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,0.0,0.0,0.0,0.0,,1.0,,2.0,1,
0028200001,1610612741,CHI,Chicago,77110,Tracy Jackson,,,32,1,6.0,0.167,0.0,0.0,0.0,2,1,0.5,,,5.0,3.0,,0.0,,1.0,3,
0028200001,1610612741,CHI,Chicago,77182,Dwight Jones,,,25,5,11.0,0.455,0.0,0.0,0.0,1,1,1.0,,,5.0,0.0,,0.0,,4.0,11,
0028200001,1610612741,CHI,Chicago,77246,Larry Kenon,,,6,1,1.0,1.0,0.0,0.0,0.0,0,0,0.0,,,1.0,0.0,,0.0,,0.0,2,
0028200001,1610612741,CHI,Chicago,77373,Ronnie Lester,,,28,5,10.0,0.5,0.0,0.0,0.0,5,3,0.6,,,3.0,4.0,,0.0,,6.0,13,
0028200001,1610612741,CHI,Chicago,77756,Mark Olberding,,,12,2,4.0,0.5,0.0,0.0,0.0,6,2,0.333,,,2.0,1.0,,0.0,,1.0,6,
0028200001,1610612741,CHI,Chicago,78310,Reggie Theus,,,35,11,20.0,0.55,0.0,0.0,0.0,1,0,0.0,,,5.0,4.0,,0.0,,2.0,22,
0028200001,1610612741,CHI,Chicago,78615,Orlando Woolridge,,,33,7,15.0,0.467,0.0,0.0,0.0,10,7,0.7,,,10.0,3.0,,0.0,,5.0,21,
0028200001,1610612751,NJN,New Jersey,433,Buck Williams,,,33,6,11.0,0.545,0.0,0.0,0.0,6,5,0.833,,,15.0,1.0,,1.0,,4.0,17,
0028200001,1610612751,NJN,New Jersey,76170,Otis Birdsong,,,33,8,21.0,0.381,0.0,0.0,0.0,5,4,0.8,,,1.0,8.0,,1.0,,0.0,20,
0028200001,1610612751,NJN,New Jersey,76435,Darwin Cook,,,23,6,14.0,0.429,0.0,0.0,0.0,3,1,0.333,,,2.0,2.0,2.0,2.0,,2.0,13,
0028200001,1610612751,NJN,New Jersey,76539,Darryl Dawkins,,,30,5,5.0,1.0,0.0,0.0,0.0,2,1,0.5,,,10.0,1.0,,2.0,,4.0,11,
0028200001,1610612751,NJN,New Jersey,76736,Phil Ford,,,22,4,6.0,0.667,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,4.0,,0.0,,4.0,9,
0028200001,1610612751,NJN,New Jersey,76826,Mike Gminski,,,15,6,9.0,0.667,1.0,0.0,0.0,6,5,0.833,,,10.0,2.0,,3.0,,4.0,17,
