GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0028100001,1610612738,BOS,Boston,305,Robert Parish,,,26,9,10.0,0.9,0.0,0.0,0.0,5,4,0.8,,,12.0,0.0,,,,6.0,22,
0028100001,1610612738,BOS,Boston,1449,Larry Bird,,,34,8,15.0,0.533,,0.0,,4,4,1.0,,,2.0,5.0,,2.0,,3.0,20,
0028100001,1610612738,BOS,Boston,1450,Kevin McHale,,,25,7,11.0,0.636,0.0,0.0,0.0,1,1,1.0,,,6.0,2.0,,,,4.0,15,
0028100001,1610612738,BOS,Boston,76054,Nate Archibald,,,27,2,7.0,0.286,,0.0,,4,4,1.0,,,2.0,5.0,,,,2.0,8,
0028100001,1610612738,BOS,Boston,76230,Charles Bradley,,,13,3,6.0,0.5,,0.0,,2,2,1.0,,,1.0,1.0,,,,0.0,8,
0028100001,1610612738,BOS,Boston,76608,Terry Duerod,,,14,2,5.0,0.4,,0.0,,0,0,0.0,,,2.0,3.0,,,,0.0,4,
0028100001,1610612738,BOS,Boston,76707,Eric Fernsten,,,10,0,1.0,0.0,0.0,0.0,0.0,4,2,0.5,,,5.0,1.0,,,,3.0,2,
0028100001,1610612738,BOS,Boston,76733,Chris Ford,,,18,6,7.0,0.857,,1.0,,0,0,0.0,,,1.0,3.0,,,,0.0,13,
0028100001,1610612738,BOS,Boston,76993,Gerald Henderson,,,18,3,7.0,0.429,,0.0,,3,2,0.667,,,3.0,2.0,,,,1.0,8,
0028100001,1610612738,BOS,Boston,77110,Tracy Jackson,,,7,0,2.0,0.0,0.0,0.0,0.0,2,1,0.5,,,1.0,1.0,,0.0,,0.0,1,
0028100001,1610612738,BOS,Boston,77487,Cedric Maxwell,,,31,6,8.0,0.75,,0.0,,6,5,0.833,,,4.0,5.0,,,,2.0,17,
0028100001,1610612738,BOS,Boston,77984,Rick Robey,,,17,3,5.0,0.6,,0.0,,1,0,0.0,,,4.0,0.0,,,,4.0,6,
0028100001,1610612764,WAS,Washington,328,Rick Mahorn,,,29,7,10.0,0.7,,0.0,,4,1,0.25,,,12.0,0.0,,,,4.0,15,
