OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAMECODE,GAME_ID,GAME_DATE
2003,Pat,Fraher,52,20081031/GSWTOR,0020800020,"FRIDAY, OCTOBER 31, 2008"
1363,Bennie,Adams,47,20081031/SACMIA,0020800021,"FRIDAY, OCTOBER 31, 2008"
1664,Gary,Zielinski,59,20081031/SACMIA,0020800021,"FRIDAY, OCTOBER 31, 2008"
1190,Eddie,Rush,32,20081031/SACMIA,0020800021,"FRIDAY, OCTOBER 31, 2008"
1830,Marc,Davis,34,20081031/CHIBOS,0020800022,"FRIDAY, OCTOBER 31, 2008"
1194,Bill,Spooner,22,20081031/CHIBOS,0020800022,"FRIDAY, OCTOBER 31, 2008"
1159,Kevin,Fehr,39,20081031/CHIBOS,0020800022,"FRIDAY, OCTOBER 31, 2008"
1192,Bennett,Salvatore,15,20081031/ORLMEM,0020800023,"FRIDAY, OCTOBER 31, 2008"
1185,Violet,Palmer,12,20081031/ORLMEM,0020800023,"FRIDAY, OCTOBER 31, 2008"
1165,Luis,Grillo,8,20081031/ORLMEM,0020800023,"FRIDAY, OCTOBER 31, 2008"
1164,Ron,Garretson,10,20081031/DENLAC,0020800024,"FRIDAY, OCTOBER 31, 2008"
2004,Courtney,Kirkland,61,20081031/DENLAC,0020800024,"FRIDAY, OCTOBER 31, 2008"
101283,Brian,Forte,62,20081031/DENLAC,0020800024,"FRIDAY, OCTOBER 31, 2008"
2001,Jason,Phillips,23,20081031/SASPOR,0020800025,"FRIDAY, OCTOBER 31, 2008"
2529,Tony,Brown,30,20081031/SASPOR,0020800025,"FRIDAY, OCTOBER 31, 2008"
1200,Greg,Willard,57,20081031/SASPOR,0020800025,"FRIDAY, OCTOBER 31, 2008"
1154,Bob,Delaney,26,20081101/PHIATL,0020800026,"SATURDAY, NOVEMBER 1, 2008"
2148,Mark,Ayotte,56,20081101/PHIATL,0020800026,"SATURDAY, NOVEMBER 1, 2008"
1150,Jimmy,Clark,6,20081101/PHIATL,0020800026,"SATURDAY, NOVEMBER 1, 2008"
1168,David,Jones,36,20081101/MIACHA,0020800027,"SATURDAY, NOVEMBER 1, 2008"
2532,Eli,Roe,64,20081101/MIACHA,0020800027,"SATURDAY, NOVEMBER 1, 2008"
1203,Mark,Wunderlich,18,20081101/MIACHA,0020800027,"SATURDAY, NOVEMBER 1, 2008"
1152,Dan,Crawford,43,20081101/BOSIND,0020800028,"SATURDAY, NOVEMBER 1, 2008"
1188,Leroy,Richardson,51,20081101/BOSIND,0020800028,"SATURDAY, NOVEMBER 1, 2008"
1185,Violet,Palmer,12,20081101/BOSIND,0020800028,"SATURDAY, NOVEMBER 1, 2008"
1199,Tom,Washington,49,20081101/SACORL,0020800029,"SATURDAY, NOVEMBER 1, 2008"
2530,Ed,Malloy,73,20081101/SACORL,0020800029,"SATURDAY, NOVEMBER 1, 2008"
2882,Sean,Wright,65,20081101/SACORL,0020800029,"SATURDAY, NOVEMBER 1, 2008"
1147,Mike,Callahan,24,20081101/WASDET,0020800030,"SATURDAY, NOVEMBER 1, 2008"
1662,Bill,Kennedy,55,20081101/WASDET,0020800030,"SATURDAY, NOVEMBER 1, 2008"
1189,Phil,Robinson,11,20081101/WASDET,0020800030,"SATURDAY, NOVEMBER 1, 2008"
1146,Tony,Brothers,25,20081101/GSWNJN,0020800031,"SATURDAY, NOVEMBER 1, 2008"
2715,Eric,Lewis,42,20081101/GSWNJN,0020800031,"SATURDAY, NOVEMBER 1, 2008"
1142,Dick,Bavetta,27,20081101/GSWNJN,0020800031,"SATURDAY, NOVEMBER 1, 2008"
1176,Monty,McCutchen,13,20081101/DALMIN,0020800032,"SATURDAY, NOVEMBER 1, 2008"
1148,James,Capers,19,20081101/DALMIN,0020800032,"SATURDAY, NOVEMBER 1, 2008"
1184,Ron,Olesiak,44,20081101/DALMIN,0020800032,"SATURDAY, NOVEMBER 1, 2008"
2002,Derrick,Collins,54,20081101/CLENOH,0020800033,"SATURDAY, NOVEMBER 1, 2008"
1664,Gary,Zielinski,59,20081101/CLENOH,0020800033,"SATURDAY, NOVEMBER 1, 2008"
1151,Sean,Corbin,33,20081101/CLENOH,0020800033,"SATURDAY, NOVEMBER 1, 2008"
1201,Leon,Wood,40,20081101/MEMCHI,0020800034,"SATURDAY, NOVEMBER 1, 2008"
2716,Olandis,Poole,50,20081101/MEMCHI,0020800034,"SATURDAY, NOVEMBER 1, 2008"
1155,JB,DeRosa,14,20081101/MEMCHI,0020800034,"SATURDAY, NOVEMBER 1, 2008"
1179,Rodney,Mott,71,20081101/OKCHOU,0020800035,"SATURDAY, NOVEMBER 1, 2008"
1198,Scott,Wall,31,20081101/OKCHOU,0020800035,"SATURDAY, NOVEMBER 1, 2008"
1167,Steve,Javie,29,20081101/OKCHOU,0020800035,"SATURDAY, NOVEMBER 1, 2008"
1162,Scott,Foster,48,20081101/TORMIL,0020800036,"SATURDAY, NOVEMBER 1, 2008"
1830,Marc,Davis,34,20081101/TORMIL,0020800036,"SATURDAY, NOVEMBER 1, 2008"
1159,Kevin,Fehr,39,20081101/TORMIL,0020800036,"SATURDAY, NOVEMBER 1, 2008"
1193,Michael,Smith,38,20081101/LALDEN,0020800037,"SATURDAY, NOVEMBER 1, 2008"
1153,Joe,Crawford,17,20081101/LALDEN,0020800037,"SATURDAY, NOVEMBER 1, 2008"
200833,Eric,Dalen,75,20081101/LALDEN,0020800037,"SATURDAY, NOVEMBER 1, 2008"
1174,Ken,Mauer,41,20081101/LACUTA,0020800038,"SATURDAY, NOVEMBER 1, 2008"
1161,Joe,Forte,45,20081101/LACUTA,0020800038,"SATURDAY, NOVEMBER 1, 2008"
2878,Tommy,Nunez Jr.,28,20081101/LACUTA,0020800038,"SATURDAY, NOVEMBER 1, 2008"
1164,Ron,Garretson,10,20081101/PORPHX,0020800039,"SATURDAY, NOVEMBER 1, 2008"
2004,Courtney,Kirkland,61,20081101/PORPHX,0020800039,"SATURDAY, NOVEMBER 1, 2008"
101283,Brian,Forte,62,20081101/PORPHX,0020800039,"SATURDAY, NOVEMBER 1, 2008"
1146,Tony,Brothers,25,20081102/MILNYK,0020800040,"SUNDAY, NOVEMBER 2, 2008"
1194,Bill,Spooner,22,20081102/MILNYK,0020800040,"SUNDAY, NOVEMBER 2, 2008"
200834,Mark,Lindsay,53,20081102/MILNYK,0020800040,"SUNDAY, NOVEMBER 2, 2008"
1200,Greg,Willard,57,20081102/MINOKC,0020800041,"SUNDAY, NOVEMBER 2, 2008"
2001,Jason,Phillips,23,20081102/MINOKC,0020800041,"SUNDAY, NOVEMBER 2, 2008"
101284,John,Goble,67,20081102/MINOKC,0020800041,"SUNDAY, NOVEMBER 2, 2008"
1195,Derrick,Stafford,9,20081103/DETCHA,0020800042,"MONDAY, NOVEMBER 3, 2008"
1192,Bennett,Salvatore,15,20081103/DETCHA,0020800042,"MONDAY, NOVEMBER 3, 2008"
200832,Curtis,Blair,74,20081103/DETCHA,0020800042,"MONDAY, NOVEMBER 3, 2008"
1662,Bill,Kennedy,55,20081103/CHIORL,0020800043,"MONDAY, NOVEMBER 3, 2008"
1204,Derek,Richardson,63,20081103/CHIORL,0020800043,"MONDAY, NOVEMBER 3, 2008"
1142,Dick,Bavetta,27,20081103/CHIORL,0020800043,"MONDAY, NOVEMBER 3, 2008"
2003,Pat,Fraher,52,20081103/SACPHI,0020800044,"MONDAY, NOVEMBER 3, 2008"
1201,Leon,Wood,40,20081103/SACPHI,0020800044,"MONDAY, NOVEMBER 3, 2008"
1155,JB,DeRosa,14,20081103/SACPHI,0020800044,"MONDAY, NOVEMBER 3, 2008"
