GAMECODE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,SEASON,VISITOR_TEAM_ID,WH_STATUS,ATTENDANCE,GAME_DATE,GAME_TIME
19931111/CLESEA,1993-11-11T00:00:00,0029300050,,3, ,1610612760,,4,Q4  - ,,1993,1610612739,1,14813,"THURSDAY, NOVEMBER 11, 1993",
19931111/MINHOU,1993-11-11T00:00:00,0029300051,,3, ,1610612745,,4,Q4  - ,,1993,1610612750,1,10238,"THURSDAY, NOVEMBER 11, 1993",
19931112/DALMIN,1993-11-12T00:00:00,0029300052,,3, ,1610612750,,4,Q4  - ,,1993,1610612742,1,18346,"FRIDAY, NOVEMBER 12, 1993",
19931112/SANSAC,1993-11-12T00:00:00,0029300053,,3, ,1610612758,,4,Q4  - ,,1993,1610612759,1,17317,"FRIDAY, NOVEMBER 12, 1993",
19931112/NYKIND,1993-11-12T00:00:00,0029300054,,3, ,1610612754,,4,Q4  - ,,1993,1610612752,1,13954,"FRIDAY, NOVEMBER 12, 1993",
19931112/DENLAL,1993-11-12T00:00:00,0029300055,,3, ,1610612747,,4,Q4  - ,,1993,1610612743,1,11215,"FRIDAY, NOVEMBER 12, 1993",
19931112/PHLWAS,1993-11-12T00:00:00,0029300056,,3, ,1610612764,,4,Q4  - ,,1993,1610612755,1,18756,"FRIDAY, NOVEMBER 12, 1993",
19931112/CLEGOS,1993-11-12T00:00:00,0029300057,,3, ,1610612744,,4,Q4  - ,,1993,1610612739,1,15025,"FRIDAY, NOVEMBER 12, 1993",
19931112/DETUTH,1993-11-12T00:00:00,0029300058,,3, ,1610612762,,4,Q4  - ,,1993,1610612765,1,19911,"FRIDAY, NOVEMBER 12, 1993",
19931112/CHHBOS,1993-11-12T00:00:00,0029300059,,3, ,1610612738,,4,Q4  - ,,1993,1610612766,1,14890,"FRIDAY, NOVEMBER 12, 1993",
19931112/MIAORL,1993-11-12T00:00:00,0029300060,,3, ,1610612753,,4,Q4  - ,,1993,1610612748,1,15291,"FRIDAY, NOVEMBER 12, 1993",
19931112/ATLPOR,1993-11-12T00:00:00,0029300061,,3, ,1610612757,,4,Q4  - ,,1993,1610612737,1,12888,"FRIDAY, NOVEMBER 12, 1993",
19931113/GOSDEN,1993-11-13T00:00:00,0029300062,,3, ,1610612743,,4,Q4  - ,,1993,1610612744,1,17171,"SATURDAY, NOVEMBER 13, 1993",
19931113/ATLSEA,1993-11-13T00:00:00,0029300063,,3, ,1610612760,,5,Q5  - ,,1993,1610612737,1,14813,"SATURDAY, NOVEMBER 13, 1993",
19931113/BOSCHI,1993-11-13T00:00:00,0029300064,,3, ,1610612741,,4,Q4  - ,,1993,1610612738,1,18676,"SATURDAY, NOVEMBER 13, 1993",
19931113/PHXHOU,1993-11-13T00:00:00,0029300065,,3, ,1610612745,,4,Q4  - ,,1993,1610612756,1,16611,"SATURDAY, NOVEMBER 13, 1993",
19931113/MILNYK,1993-11-13T00:00:00,0029300066,,3, ,1610612752,,4,Q4  - ,,1993,1610612749,1,19763,"SATURDAY, NOVEMBER 13, 1993",
19931113/UTHDAL,1993-11-13T00:00:00,0029300067,,3, ,1610612742,,4,Q4  - ,,1993,1610612762,1,13187,"SATURDAY, NOVEMBER 13, 1993",
19931113/SANLAC,1993-11-13T00:00:00,0029300068,,3, ,1610612746,,4,Q4  - ,,1993,1610612759,1,12416,"SATURDAY, NOVEMBER 13, 1993",
19931113/PHLNJN,1993-11-13T00:00:00,0029300069,,3, ,1610612751,,4,Q4  - ,,1993,1610612755,1,12936,"SATURDAY, NOVEMBER 13, 1993",
19931114/CLELAL,1993-11-14T00:00:00,0029300070,,3, ,1610612747,,4,Q4  - ,,1993,1610612739,1,11139,"SUNDAY, NOVEMBER 14, 1993",
19931114/SACNJN,1993-11-14T00:00:00,0029300071,,3, ,1610612751,,4,Q4  - ,,1993,1610612758,1,12562,"SUNDAY, NOVEMBER 14, 1993",
19931114/DETPOR,1993-11-14T00:00:00,0029300072,,3, ,1610612757,,4,Q4  - ,,1993,1610612765,1,12888,"SUNDAY, NOVEMBER 14, 1993",
19931115/HOUPHL,1993-11-15T00:00:00,0029300073,,3, ,1610612755,,4,Q4  - ,,1993,1610612745,1,9282,"MONDAY, NOVEMBER 15, 1993",
19931116/PHXGOS,1993-11-16T00:00:00,0029300074,,3, ,1610612744,,4,Q4  - ,,1993,1610612756,1,15025,"TUESDAY, NOVEMBER 16, 1993",
19931116/HOUNJN,1993-11-16T00:00:00,0029300075,,3, ,1610612751,,4,Q4  - ,,1993,1610612745,1,9110,"TUESDAY, NOVEMBER 16, 1993",
19931116/SANDEN,1993-11-16T00:00:00,0029300076,,3, ,1610612743,,4,Q4  - ,,1993,1610612759,1,13549,"TUESDAY, NOVEMBER 16, 1993",
19931116/UTHORL,1993-11-16T00:00:00,0029300077,,3, ,1610612753,,4,Q4  - ,,1993,1610612762,1,15291,"TUESDAY, NOVEMBER 16, 1993",
19931116/SACATL,1993-11-16T00:00:00,0029300078,,3, ,1610612737,,4,Q4  - ,,1993,1610612758,1,6949,"TUESDAY, NOVEMBER 16, 1993",
19931116/MINMIL,1993-11-16T00:00:00,0029300079,,3, ,1610612749,,4,Q4  - ,,1993,1610612750,1,13871,"TUESDAY, NOVEMBER 16, 1993",
19931116/LACLAL,1993-11-16T00:00:00,0029300080,,3, ,1610612747,,6,Q6  - ,,1993,1610612746,1,11012,"TUESDAY, NOVEMBER 16, 1993",
19931116/CHHIND,1993-11-16T00:00:00,0029300081,,3, ,1610612754,,4,Q4  - ,,1993,1610612766,1,11896,"TUESDAY, NOVEMBER 16, 1993",
19931116/CLEPOR,1993-11-16T00:00:00,0029300082,,3, ,1610612757,,4,Q4  - ,,1993,1610612739,1,12888,"TUESDAY, NOVEMBER 16, 1993",
19931116/CHISEA,1993-11-16T00:00:00,0029300083,,3, ,1610612760,,4,Q4  - ,,1993,1610612741,1,14813,"TUESDAY, NOVEMBER 16, 1993",
19931116/NYKDAL,1993-11-16T00:00:00,0029300084,,3, ,1610612742,,4,Q4  - ,,1993,1610612752,1,12918,"TUESDAY, NOVEMBER 16, 1993",
19931117/UTHMIA,1993-11-17T00:00:00,0029300085,,3, ,1610612748,,4,Q4  - ,,1993,1610612762,1,14879,"WEDNESDAY, NOVEMBER 17, 1993",
19931117/NJNBOS,1993-11-17T00:00:00,0029300086,,3, ,1610612738,,4,Q4  - ,,1993,1610612751,1,14890,"WEDNESDAY, NOVEMBER 17, 1993",
19931117/SACCHH,1993-11-17T00:00:00,0029300087,,3, ,1610612766,,4,Q4  - ,,1993,1610612758,1,23698,"WEDNESDAY, NOVEMBER 17, 1993",
19931117/ATLPHL,1993-11-17T00:00:00,0029300088,,3, ,1610612755,,4,Q4  - ,,1993,1610612737,1,8797,"WEDNESDAY, NOVEMBER 17, 1993",
19931117/MILWAS,1993-11-17T00:00:00,0029300089,,3, ,1610612764,,4,Q4  - ,,1993,1610612749,1,6817,"WEDNESDAY, NOVEMBER 17, 1993",
19931117/NYKSAN,1993-11-17T00:00:00,0029300090,,3, ,1610612759,,4,Q4  - ,,1993,1610612752,1,18726,"WEDNESDAY, NOVEMBER 17, 1993",
19931117/ORLDET,1993-11-17T00:00:00,0029300091,,3, ,1610612765,,4,Q4  - ,,1993,1610612753,1,21454,"WEDNESDAY, NOVEMBER 17, 1993",
19931118/CHIPOR,1993-11-18T00:00:00,0029300092,,3, ,1610612757,,4,Q4  - ,,1993,1610612741,1,12888,"THURSDAY, NOVEMBER 18, 1993",
19931118/HOUIND,1993-11-18T00:00:00,0029300093,,3, ,1610612754,,4,Q4  - ,,1993,1610612745,1,9276,"THURSDAY, NOVEMBER 18, 1993",
19931118/DALLAC,1993-11-18T00:00:00,0029300094,,3, ,1610612746,,4,Q4  - ,,1993,1610612742,1,8362,"THURSDAY, NOVEMBER 18, 1993",
19931118/CLEDEN,1993-11-18T00:00:00,0029300095,,3, ,1610612743,,4,Q4  - ,,1993,1610612739,1,13381,"THURSDAY, NOVEMBER 18, 1993",
19931118/LALGOS,1993-11-18T00:00:00,0029300096,,3, ,1610612744,,4,Q4  - ,,1993,1610612747,1,15025,"THURSDAY, NOVEMBER 18, 1993",
19931119/CHILAL,1993-11-19T00:00:00,0029300097,,3, ,1610612747,,4,Q4  - ,,1993,1610612741,1,15512,"FRIDAY, NOVEMBER 19, 1993",
19931119/ATLMIA,1993-11-19T00:00:00,0029300098,,3, ,1610612748,,4,Q4  - ,,1993,1610612737,1,15031,"FRIDAY, NOVEMBER 19, 1993",
19931119/UTHPHL,1993-11-19T00:00:00,0029300099,,3, ,1610612755,,4,Q4  - ,,1993,1610612762,1,17124,"FRIDAY, NOVEMBER 19, 1993",
19931119/SACMIN,1993-11-19T00:00:00,0029300100,,3, ,1610612750,,4,Q4  - ,,1993,1610612758,1,17810,"FRIDAY, NOVEMBER 19, 1993",
19931119/ORLBOS,1993-11-19T00:00:00,0029300101,,3, ,1610612738,,4,Q4  - ,,1993,1610612753,1,14890,"FRIDAY, NOVEMBER 19, 1993",
19931119/PORPHX,1993-11-19T00:00:00,0029300102,,3, ,1610612756,,4,Q4  - ,,1993,1610612757,1,19023,"FRIDAY, NOVEMBER 19, 1993",
19931119/WASCHH,1993-11-19T00:00:00,0029300103,,3, ,1610612766,,4,Q4  - ,,1993,1610612764,1,23698,"FRIDAY, NOVEMBER 19, 1993",
19931119/SANDET,1993-11-19T00:00:00,0029300104,,3, ,1610612765,,4,Q4  - ,,1993,1610612759,1,21454,"FRIDAY, NOVEMBER 19, 1993",
19931119/DALSEA,1993-11-19T00:00:00,0029300105,,3, ,1610612760,,4,Q4  - ,,1993,1610612742,1,14253,"FRIDAY, NOVEMBER 19, 1993",
19931120/CHHATL,1993-11-20T00:00:00,0029300106,,3, ,1610612737,,4,Q4  - ,,1993,1610612766,1,16368,"SATURDAY, NOVEMBER 20, 1993",
19931120/BOSIND,1993-11-20T00:00:00,0029300107,,3, ,1610612754,,4,Q4  - ,,1993,1610612738,1,12812,"SATURDAY, NOVEMBER 20, 1993",
19931120/LACHOU,1993-11-20T00:00:00,0029300108,,3, ,1610612745,,4,Q4  - ,,1993,1610612746,1,15678,"SATURDAY, NOVEMBER 20, 1993",
19931120/CLEPHX,1993-11-20T00:00:00,0029300109,,3, ,1610612756,,4,Q4  - ,,1993,1610612739,1,19023,"SATURDAY, NOVEMBER 20, 1993",
19931120/MIAWAS,1993-11-20T00:00:00,0029300110,,3, ,1610612764,,4,Q4  - ,,1993,1610612748,1,12756,"SATURDAY, NOVEMBER 20, 1993",
19931120/ORLNJN,1993-11-20T00:00:00,0029300111,,3, ,1610612751,,4,Q4  - ,,1993,1610612753,1,20049,"SATURDAY, NOVEMBER 20, 1993",
19931120/SANMIL,1993-11-20T00:00:00,0029300112,,3, ,1610612749,,4,Q4  - ,,1993,1610612759,1,16365,"SATURDAY, NOVEMBER 20, 1993",
19931120/UTHNYK,1993-11-20T00:00:00,0029300113,,3, ,1610612752,,4,Q4  - ,,1993,1610612762,1,19763,"SATURDAY, NOVEMBER 20, 1993",
19931120/SEAGOS,1993-11-20T00:00:00,0029300114,,3, ,1610612744,,4,Q4  - ,,1993,1610612760,1,15025,"SATURDAY, NOVEMBER 20, 1993",
19931120/DENMIN,1993-11-20T00:00:00,0029300115,,3, ,1610612750,,4,Q4  - ,,1993,1610612743,1,18023,"SATURDAY, NOVEMBER 20, 1993",
19931121/DALPOR,1993-11-21T00:00:00,0029300116,,3, ,1610612757,,4,Q4  - ,,1993,1610612742,1,12888,"SUNDAY, NOVEMBER 21, 1993",
19931121/PHLDET,1993-11-21T00:00:00,0029300117,,3, ,1610612765,,4,Q4  - ,,1993,1610612755,1,21454,"SUNDAY, NOVEMBER 21, 1993",
19931121/CHISAC,1993-11-21T00:00:00,0029300118,,3, ,1610612758,,4,Q4  - ,,1993,1610612741,1,17317,"SUNDAY, NOVEMBER 21, 1993",
19931121/LALNJN,1993-11-21T00:00:00,0029300119,,3, ,1610612751,,4,Q4  - ,,1993,1610612747,1,12205,"SUNDAY, NOVEMBER 21, 1993",
19931122/INDBOS,1993-11-22T00:00:00,0029300120,,3, ,1610612738,,4,Q4  - ,,1993,1610612754,1,13200,"MONDAY, NOVEMBER 22, 1993",
19931122/LACSAN,1993-11-22T00:00:00,0029300121,,3, ,1610612759,,4,Q4  - ,,1993,1610612746,1,16011,"MONDAY, NOVEMBER 22, 1993",
19931122/MIANYK,1993-11-22T00:00:00,0029300122,,3, ,1610612752,,4,Q4  - ,,1993,1610612748,1,19763,"MONDAY, NOVEMBER 22, 1993",
19931123/DENPOR,1993-11-23T00:00:00,0029300123,,3, ,1610612757,,4,Q4  - ,,1993,1610612743,1,12888,"TUESDAY, NOVEMBER 23, 1993",
19931123/CHHWAS,1993-11-23T00:00:00,0029300124,,3, ,1610612764,,4,Q4  - ,,1993,1610612766,1,18756,"TUESDAY, NOVEMBER 23, 1993",
19931123/LALATL,1993-11-23T00:00:00,0029300125,,3, ,1610612737,,4,Q4  - ,,1993,1610612747,1,10920,"TUESDAY, NOVEMBER 23, 1993",
19931123/LACDAL,1993-11-23T00:00:00,0029300126,,3, ,1610612742,,4,Q4  - ,,1993,1610612746,1,12290,"TUESDAY, NOVEMBER 23, 1993",
19931123/GOSORL,1993-11-23T00:00:00,0029300127,,3, ,1610612753,,4,Q4  - ,,1993,1610612744,1,15291,"TUESDAY, NOVEMBER 23, 1993",
19931123/CHIHOU,1993-11-23T00:00:00,0029300128,,3, ,1610612745,,4,Q4  - ,,1993,1610612741,1,16611,"TUESDAY, NOVEMBER 23, 1993",
19931124/HOUUTH,1993-11-24T00:00:00,0029300129,,3, ,1610612762,,5,Q5  - ,,1993,1610612745,1,19911,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/LALCHH,1993-11-24T00:00:00,0029300130,,3, ,1610612766,,4,Q4  - ,,1993,1610612747,1,23698,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/BOSDET,1993-11-24T00:00:00,0029300131,,3, ,1610612765,,4,Q4  - ,,1993,1610612738,1,21454,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/CHISAN,1993-11-24T00:00:00,0029300132,,3, ,1610612759,,4,Q4  - ,,1993,1610612741,1,33066,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/DENPHX,1993-11-24T00:00:00,0029300133,,3, ,1610612756,,4,Q4  - ,,1993,1610612743,1,19023,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/GOSMIA,1993-11-24T00:00:00,0029300134,,3, ,1610612748,,4,Q4  - ,,1993,1610612744,1,15002,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/ATLMIL,1993-11-24T00:00:00,0029300135,,3, ,1610612749,,4,Q4  - ,,1993,1610612737,1,14801,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/WASCLE,1993-11-24T00:00:00,0029300136,,3, ,1610612739,,4,Q4  - ,,1993,1610612764,1,16599,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/PHLIND,1993-11-24T00:00:00,0029300137,,3, ,1610612754,,4,Q4  - ,,1993,1610612755,1,10654,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/NJNMIN,1993-11-24T00:00:00,0029300138,,3, ,1610612750,,4,Q4  - ,,1993,1610612751,1,16177,"WEDNESDAY, NOVEMBER 24, 1993",
19931124/SEASAC,1993-11-24T00:00:00,0029300139,,3, ,1610612758,,4,Q4  - ,,1993,1610612760,1,17317,"WEDNESDAY, NOVEMBER 24, 1993",
19931126/NJNUTH,1993-11-26T00:00:00,0029300140,,3, ,1610612762,,4,Q4  - ,,1993,1610612751,1,19911,"FRIDAY, NOVEMBER 26, 1993",
19931126/MILCHH,1993-11-26T00:00:00,0029300141,,3, ,1610612766,,4,Q4  - ,,1993,1610612749,1,23698,"FRIDAY, NOVEMBER 26, 1993",
19931126/HOUSAC,1993-11-26T00:00:00,0029300142,,3, ,1610612758,,4,Q4  - ,,1993,1610612745,1,17317,"FRIDAY, NOVEMBER 26, 1993",
19931126/GOSPHL,1993-11-26T00:00:00,0029300143,,3, ,1610612755,,4,Q4  - ,,1993,1610612744,1,18168,"FRIDAY, NOVEMBER 26, 1993",
19931126/WASATL,1993-11-26T00:00:00,0029300144,,3, ,1610612737,,4,Q4  - ,,1993,1610612764,1,9250,"FRIDAY, NOVEMBER 26, 1993",
19931126/SEAMIN,1993-11-26T00:00:00,0029300145,,3, ,1610612750,,4,Q4  - ,,1993,1610612760,1,18298,"FRIDAY, NOVEMBER 26, 1993",
19931126/PORDEN,1993-11-26T00:00:00,0029300146,,3, ,1610612743,,4,Q4  - ,,1993,1610612757,1,17171,"FRIDAY, NOVEMBER 26, 1993",
19931126/MIABOS,1993-11-26T00:00:00,0029300147,,3, ,1610612738,,4,Q4  - ,,1993,1610612748,1,14890,"FRIDAY, NOVEMBER 26, 1993",
19931126/CHIDAL,1993-11-26T00:00:00,0029300148,,3, ,1610612742,,4,Q4  - ,,1993,1610612741,1,17502,"FRIDAY, NOVEMBER 26, 1993",
19931126/LALIND,1993-11-26T00:00:00,0029300149,,3, ,1610612754,,4,Q4  - ,,1993,1610612747,1,16313,"FRIDAY, NOVEMBER 26, 1993",
19931127/ORLWAS,1993-11-27T00:00:00,0029300150,,3, ,1610612764,,4,Q4  - ,,1993,1610612753,1,18756,"SATURDAY, NOVEMBER 27, 1993",
19931127/CHHMIA,1993-11-27T00:00:00,0029300151,,3, ,1610612748,,4,Q4  - ,,1993,1610612766,1,15200,"SATURDAY, NOVEMBER 27, 1993",
19931127/BOSMIL,1993-11-27T00:00:00,0029300152,,3, ,1610612749,,4,Q4  - ,,1993,1610612738,1,15127,"SATURDAY, NOVEMBER 27, 1993",
19931127/LALMIN,1993-11-27T00:00:00,0029300153,,3, ,1610612750,,4,Q4  - ,,1993,1610612747,1,18354,"SATURDAY, NOVEMBER 27, 1993",
19931127/NJNDEN,1993-11-27T00:00:00,0029300154,,3, ,1610612743,,4,Q4  - ,,1993,1610612751,1,16127,"SATURDAY, NOVEMBER 27, 1993",
19931127/PHLATL,1993-11-27T00:00:00,0029300155,,3, ,1610612737,,4,Q4  - ,,1993,1610612755,1,10334,"SATURDAY, NOVEMBER 27, 1993",
19931127/DALSAN,1993-11-27T00:00:00,0029300156,,3, ,1610612759,,4,Q4  - ,,1993,1610612742,1,18086,"SATURDAY, NOVEMBER 27, 1993",
19931127/DETNYK,1993-11-27T00:00:00,0029300157,,3, ,1610612752,,4,Q4  - ,,1993,1610612765,1,19763,"SATURDAY, NOVEMBER 27, 1993",
19931127/UTHPHX,1993-11-27T00:00:00,0029300158,,3, ,1610612756,,4,Q4  - ,,1993,1610612762,1,19023,"SATURDAY, NOVEMBER 27, 1993",
