GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,GAME_DATE,ATTENDANCE,GAME_TIME
2017-10-17T00:00:00,1,0021700001,3,Final,20171017/BOSCLE,1610612739,1610612738,2017,4,     ,TNT,Q4       - TNT,1,"TUESDAY, OCTOBER 17, 2017",20562.0,2:28
2017-10-17T00:00:00,2,0021700002,3,Final,20171017/HOUGSW,1610612744,1610612745,2017,4,     ,TNT,Q4       - TNT,1,"TUESDAY, OCTOBER 17, 2017",19596.0,2:28
2017-10-18T00:00:00,1,0021700003,3,Final,20171018/CHADET,1610612765,1610612766,2017,4,     ,,Q4       - ,1,"WEDNESDAY, OCTOBER 18, 2017",20491.0,2:03
2017-10-18T00:00:00,2,0021700004,3,Final,20171018/BKNIND,1610612754,1610612751,2017,4,     ,,Q4       - ,1,"WEDNESDAY, OCTOBER 18, 2017",15008.0,2:19
2017-10-18T00:00:00,3,0021700005,3,Final,20171018/MIAORL,1610612753,1610612748,2017,4,     ,,Q4       - ,1,"WEDNESDAY, OCTOBER 18, 2017",18846.0,2:15
2017-10-18T00:00:00,4,0021700006,3,Final,20171018/PHIWAS,1610612764,1610612755,2017,4,     ,ESPN,Q4       - ESPN,1,"WEDNESDAY, OCTOBER 18, 2017",20356.0,2:25
2017-10-18T00:00:00,5,0021700007,3,Final,20171018/MILBOS,1610612738,1610612749,2017,4,     ,,Q4       - ,1,"WEDNESDAY, OCTOBER 18, 2017",18624.0,2:15
2017-10-18T00:00:00,6,0021700008,3,Final,20171018/NOPMEM,1610612763,1610612740,2017,4,     ,,Q4       - ,1,"WEDNESDAY, OCTOBER 18, 2017",17794.0,2:22
2017-10-18T00:00:00,7,0021700009,3,Final,20171018/ATLDAL,1610612742,1610612737,2017,4,     ,,Q4       - ,1,"WEDNESDAY, OCTOBER 18, 2017",19709.0,2:15
2017-10-18T00:00:00,8,0021700010,3,Final,20171018/DENUTA,1610612762,1610612743,2017,4,     ,,Q4       - ,1,"WEDNESDAY, OCTOBER 18, 2017",17588.0,2:08
