GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,GAME_DATE,ATTENDANCE,GAME_TIME
1999-11-02T00:00:00,1,0029900001,3,Final,19991102/CLENYK,1610612752,1610612739,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",19763,2:22
1999-11-02T00:00:00,2,0029900002,3,Final,19991102/INDNJN,1610612751,1610612754,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",13051,2:52
1999-11-02T00:00:00,3,0029900003,3,Final,19991102/ATLWAS,1610612764,1610612737,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",16038,2:21
1999-11-02T00:00:00,4,0029900004,3,Final,19991102/DETMIA,1610612748,1610612765,1999,6, ,,Q6   - ,1,"TUESDAY, NOVEMBER 2, 1999",14623,3:21
1999-11-02T00:00:00,5,0029900005,3,Final,19991102/ORLCHH,1610612766,1610612753,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",17461,2:15
1999-11-02T00:00:00,6,0029900006,3,Final,19991102/BOSTOR,1610612761,1610612738,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",17711,2:10
1999-11-02T00:00:00,7,0029900007,3,Final,19991102/GSWDAL,1610612742,1610612744,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",12848,2:17
1999-11-02T00:00:00,8,0029900008,3,Final,19991102/MILHOU,1610612745,1610612749,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",14491,2:19
1999-11-02T00:00:00,9,0029900009,3,Final,19991102/PHISAS,1610612759,1610612755,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",27288,2:24
1999-11-02T00:00:00,10,0029900010,3,Final,19991102/PHXDEN,1610612743,1610612756,1999,5, ,,Q5   - ,1,"TUESDAY, NOVEMBER 2, 1999",19099,2:32
1999-11-02T00:00:00,11,0029900011,3,Final,19991102/LALUTA,1610612762,1610612747,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",19911,2:26
1999-11-02T00:00:00,12,0029900012,3,Final,19991102/SEALAC,1610612746,1610612760,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",17847,2:12
1999-11-02T00:00:00,13,0029900013,3,Final,19991102/PORVAN,1610612763,1610612757,1999,4, ,,Q4   - ,1,"TUESDAY, NOVEMBER 2, 1999",18218,2:12
1999-11-03T00:00:00,1,0029900014,3,Final,19991103/WASBOS,1610612738,1610612764,1999,4, ,,Q4   - ,1,"WEDNESDAY, NOVEMBER 3, 1999",16082,2:25
1999-11-03T00:00:00,2,0029900015,3,Final,19991103/DETORL,1610612753,1610612765,1999,4, ,,Q4   - ,1,"WEDNESDAY, NOVEMBER 3, 1999",14253,2:27
1999-11-03T00:00:00,3,0029900016,3,Final,19991103/NJNCLE,1610612739,1610612751,1999,4, ,,Q4   - ,1,"WEDNESDAY, NOVEMBER 3, 1999",16777,2:11
1999-11-03T00:00:00,4,0029900017,3,Final,19991103/NYKCHI,1610612741,1610612752,1999,4, ,,Q4   - ,1,"WEDNESDAY, NOVEMBER 3, 1999",22176,2:10
1999-11-03T00:00:00,5,0029900018,3,Final,19991103/VANLAL,1610612747,1610612763,1999,4, ,,Q4   - ,1,"WEDNESDAY, NOVEMBER 3, 1999",18997,2:28
1999-11-03T00:00:00,6,0029900019,3,Final,19991103/LACPOR,1610612757,1610612746,1999,4, ,,Q4   - ,1,"WEDNESDAY, NOVEMBER 3, 1999",20584,2:07
1999-11-04T00:00:00,1,0029900020,3,Final,19991104/INDCHH,1610612766,1610612754,1999,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 4, 1999",15762,2:04
1999-11-04T00:00:00,2,0029900021,3,Final,19991104/MILATL,1610612737,1610612749,1999,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 4, 1999",18514,2:16
1999-11-04T00:00:00,3,0029900022,3,Final,19991104/MIATOR,1610612761,1610612748,1999,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 4, 1999",16389,2:13
1999-11-04T00:00:00,4,0029900023,3,Final,19991104/GSWSAS,1610612759,1610612744,1999,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 4, 1999",14508,2:12
1999-11-04T00:00:00,5,0029900024,3,Final,19991104/HOUUTA,1610612762,1610612745,1999,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 4, 1999",19142,2:04
1999-11-04T00:00:00,6,0029900025,3,Final,19991104/PHIPHX,1610612756,1610612755,1999,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 4, 1999",19023,2:28
1999-11-04T00:00:00,7,0029900026,3,Final,19991104/DALSEA,1610612760,1610612742,1999,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 4, 1999",16140,1:58
