GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,GAME_DATE,ATTENDANCE,GAME_TIME
2001-10-30T00:00:00,1,0020100001,3,Final,20011030/BOSCLE,1610612739,1610612738,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",17748,2:03
2001-10-30T00:00:00,2,0020100002,3,Final,20011030/WASNYK,1610612752,1610612764,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",19763,2:27
2001-10-30T00:00:00,3,0020100003,3,Final,20011030/INDNJN,1610612751,1610612754,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",8749,2:22
2001-10-30T00:00:00,4,0020100004,3,Final,20011030/TORORL,1610612753,1610612761,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",16088,2:26
2001-10-30T00:00:00,5,0020100005,3,Final,20011030/PHIMIN,1610612750,1610612755,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",18697,2:08
2001-10-30T00:00:00,6,0020100006,3,Final,20011030/DETDAL,1610612742,1610612765,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",19200,2:13
2001-10-30T00:00:00,7,0020100007,3,Final,20011030/ATLHOU,1610612745,1610612737,2001,5, ,,Q5   - ,1,"TUESDAY, OCTOBER 30, 2001",9500,2:41
2001-10-30T00:00:00,8,0020100008,3,Final,20011030/LACSAS,1610612759,1610612746,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",16803,2:13
2001-10-30T00:00:00,9,0020100009,3,Final,20011030/MILUTA,1610612762,1610612749,2001,5, ,,Q5   - ,1,"TUESDAY, OCTOBER 30, 2001",18845,2:23
2001-10-30T00:00:00,10,0020100010,3,Final,20011030/DENPHX,1610612756,1610612743,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",16421,2:18
2001-10-30T00:00:00,11,0020100011,3,Final,20011030/SEASAC,1610612758,1610612760,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",17317,2:10
2001-10-30T00:00:00,12,0020100012,3,Final,20011030/PORLAL,1610612747,1610612757,2001,4, ,,Q4   - ,1,"TUESDAY, OCTOBER 30, 2001",18997,2:30
2001-10-31T00:00:00,1,0020100013,3,Final,20011031/NJNBOS,1610612738,1610612751,2001,4, ,,Q4   - ,1,"WEDNESDAY, OCTOBER 31, 2001",14158,2:19
2001-10-31T00:00:00,2,0020100014,3,Final,20011031/CLECHH,1610612766,1610612739,2001,4, ,,Q4   - ,1,"WEDNESDAY, OCTOBER 31, 2001",9002,2:13
2001-10-31T00:00:00,3,0020100015,3,Final,20011031/TORMIA,1610612748,1610612761,2001,4, ,,Q4   - ,1,"WEDNESDAY, OCTOBER 31, 2001",16500,2:40
2001-10-31T00:00:00,4,0020100016,3,Final,20011031/INDCHI,1610612741,1610612754,2001,4, ,,Q4   - ,1,"WEDNESDAY, OCTOBER 31, 2001",18163,2:10
2001-10-31T00:00:00,5,0020100017,3,Final,20011031/GSWPOR,1610612757,1610612744,2001,4, ,,Q4   - ,1,"WEDNESDAY, OCTOBER 31, 2001",19980,2:05
2001-11-01T00:00:00,1,0020100018,3,Final,20011101/WASATL,1610612737,1610612764,2001,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 1, 2001",20072,2:22
2001-11-01T00:00:00,2,0020100019,3,Final,20011101/DALPHI,1610612755,1610612742,2001,4, ,,Q4   - ,1,"THURSDAY, NOVEMBER 1, 2001",20230,2:15
