GAMECODE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,SEASON,VISITOR_TEAM_ID,WH_STATUS,ATTENDANCE,GAME_DATE,GAME_TIME
19811106/HOUKCK,1981-11-06T00:00:00,0028100041,,3, ,1610612758,,4,Q4  - ,,1981,1610612745,1,7187,"FRIDAY, NOVEMBER 6, 1981",
19811106/PHXLAL,1981-11-06T00:00:00,0028100042,,3, ,1610612747,,4,Q4  - ,,1981,1610612756,1,13665,"FRIDAY, NOVEMBER 6, 1981",
19811106/SDCCHI,1981-11-06T00:00:00,0028100043,,3, ,1610612741,,4,Q4  - ,,1981,1610612746,1,7192,"FRIDAY, NOVEMBER 6, 1981",
19811106/INDBOS,1981-11-06T00:00:00,0028100044,,3, ,1610612738,,4,Q4  - ,,1981,1610612754,1,15320,"FRIDAY, NOVEMBER 6, 1981",
19811106/NYKDAL,1981-11-06T00:00:00,0028100045,,3, ,1610612742,,4,Q4  - ,,1981,1610612752,1,,"FRIDAY, NOVEMBER 6, 1981",
19811106/DETWAS,1981-11-06T00:00:00,0028100046,,3, ,1610612764,,4,Q4  - ,,1981,1610612765,1,6817,"FRIDAY, NOVEMBER 6, 1981",
19811106/DENSEA,1981-11-06T00:00:00,0028100047,,3, ,1610612760,,4,Q4  - ,,1981,1610612743,1,11564,"FRIDAY, NOVEMBER 6, 1981",
19811107/NYKSAN,1981-11-07T00:00:00,0028100048,,3, ,1610612759,,4,Q4  - ,,1981,1610612752,1,10428,"SATURDAY, NOVEMBER 7, 1981",
19811107/PHXUTH,1981-11-07T00:00:00,0028100049,,3, ,1610612762,,4,Q4  - ,,1981,1610612756,1,8319,"SATURDAY, NOVEMBER 7, 1981",
19811107/CLEHOU,1981-11-07T00:00:00,0028100050,,3, ,1610612745,,4,Q4  - ,,1981,1610612739,1,9317,"SATURDAY, NOVEMBER 7, 1981",
19811107/DENGOS,1981-11-07T00:00:00,0028100051,,3, ,1610612744,,4,Q4  - ,,1981,1610612743,1,7210,"SATURDAY, NOVEMBER 7, 1981",
19811107/SDCMIL,1981-11-07T00:00:00,0028100052,,3, ,1610612749,,4,Q4  - ,,1981,1610612746,1,11052,"SATURDAY, NOVEMBER 7, 1981",
19811107/NJNCHI,1981-11-07T00:00:00,0028100053,,3, ,1610612741,,4,Q4  - ,,1981,1610612751,1,7817,"SATURDAY, NOVEMBER 7, 1981",
19811107/BOSDET,1981-11-07T00:00:00,0028100054,,3, ,1610612765,,4,Q4  - ,,1981,1610612738,1,,"SATURDAY, NOVEMBER 7, 1981",
19811108/DALLAL,1981-11-08T00:00:00,0028100055,,3, ,1610612747,,4,Q4  - ,,1981,1610612742,1,9870,"SUNDAY, NOVEMBER 8, 1981",
19811108/DENPOR,1981-11-08T00:00:00,0028100056,,3, ,1610612757,,4,Q4  - ,,1981,1610612743,1,12666,"SUNDAY, NOVEMBER 8, 1981",
19811108/INDNJN,1981-11-08T00:00:00,0028100057,,3, ,1610612751,,4,Q4  - ,,1981,1610612754,1,13013,"SUNDAY, NOVEMBER 8, 1981",
19811109/CHICLE,1981-11-09T00:00:00,0028100058,,3, ,1610612739,,4,Q4  - ,,1981,1610612741,1,10514,"MONDAY, NOVEMBER 9, 1981",
19811110/DALPOR,1981-11-10T00:00:00,0028100059,,3, ,1610612757,,4,Q4  - ,,1981,1610612742,1,12666,"TUESDAY, NOVEMBER 10, 1981",
19811110/PHXDEN,1981-11-10T00:00:00,0028100060,,3, ,1610612743,,4,Q4  - ,,1981,1610612756,1,8374,"TUESDAY, NOVEMBER 10, 1981",
19811110/SEAGOS,1981-11-10T00:00:00,0028100061,,3, ,1610612744,,4,Q4  - ,,1981,1610612760,1,7549,"TUESDAY, NOVEMBER 10, 1981",
19811110/UTHSDC,1981-11-10T00:00:00,0028100062,,3, ,1610612746,,4,Q4  - ,,1981,1610612762,1,5779,"TUESDAY, NOVEMBER 10, 1981",
19811110/CLEIND,1981-11-10T00:00:00,0028100063,,3, ,1610612754,,4,Q4  - ,,1981,1610612739,1,6864,"TUESDAY, NOVEMBER 10, 1981",
19811110/NJNNYK,1981-11-10T00:00:00,0028100064,,3, ,1610612752,,4,Q4  - ,,1981,1610612751,1,13059,"TUESDAY, NOVEMBER 10, 1981",
19811110/BOSWAS,1981-11-10T00:00:00,0028100065,,3, ,1610612764,,4,Q4  - ,,1981,1610612738,1,12267,"TUESDAY, NOVEMBER 10, 1981",
19811110/KCKCHI,1981-11-10T00:00:00,0028100066,,3, ,1610612741,,4,Q4  - ,,1981,1610612758,1,6697,"TUESDAY, NOVEMBER 10, 1981",
19811110/MILATL,1981-11-10T00:00:00,0028100067,,3, ,1610612737,,4,Q4  - ,,1981,1610612749,1,6123,"TUESDAY, NOVEMBER 10, 1981",
19811110/PHLDET,1981-11-10T00:00:00,0028100068,,3, ,1610612765,,4,Q4  - ,,1981,1610612755,1,10314,"TUESDAY, NOVEMBER 10, 1981",
19811111/LALHOU,1981-11-11T00:00:00,0028100069,,3, ,1610612745,,4,Q4  - ,,1981,1610612747,1,15535,"WEDNESDAY, NOVEMBER 11, 1981",
19811110/LALSAN,1981-11-10T00:00:00,0028100070,,3, ,1610612759,,4,Q4  - ,,1981,1610612747,1,11365,"TUESDAY, NOVEMBER 10, 1981",
19811111/MILNJN,1981-11-11T00:00:00,0028100071,,3, ,1610612751,,4,Q4  - ,,1981,1610612749,1,12971,"WEDNESDAY, NOVEMBER 11, 1981",
19811111/KCKBOS,1981-11-11T00:00:00,0028100072,,3, ,1610612738,,4,Q4  - ,,1981,1610612758,1,15320,"WEDNESDAY, NOVEMBER 11, 1981",
19811111/CHIPHL,1981-11-11T00:00:00,0028100073,,3, ,1610612755,,4,Q4  - ,,1981,1610612741,1,10191,"WEDNESDAY, NOVEMBER 11, 1981",
19811111/DALSEA,1981-11-11T00:00:00,0028100074,,3, ,1610612760,,4,Q4  - ,,1981,1610612742,1,10148,"WEDNESDAY, NOVEMBER 11, 1981",
19811112/CLEDET,1981-11-12T00:00:00,0028100075,,3, ,1610612765,,4,Q4  - ,,1981,1610612739,1,3586,"THURSDAY, NOVEMBER 12, 1981",
19811112/WASATL,1981-11-12T00:00:00,0028100076,,3, ,1610612737,,4,Q4  - ,,1981,1610612764,1,4684,"THURSDAY, NOVEMBER 12, 1981",
19811112/PORSDC,1981-11-12T00:00:00,0028100077,,3, ,1610612746,,4,Q4  - ,,1981,1610612757,1,5053,"THURSDAY, NOVEMBER 12, 1981",
19811112/INDPHX,1981-11-12T00:00:00,0028100078,,3, ,1610612756,,4,Q4  - ,,1981,1610612754,1,10224,"THURSDAY, NOVEMBER 12, 1981",
19811113/NJNBOS,1981-11-13T00:00:00,0028100079,,3, ,1610612738,,4,Q4  - ,,1981,1610612751,1,11753,"FRIDAY, NOVEMBER 13, 1981",
19811113/PORLAL,1981-11-13T00:00:00,0028100080,,3, ,1610612747,,4,Q4  - ,,1981,1610612757,1,17505,"FRIDAY, NOVEMBER 13, 1981",
19811113/DENUTH,1981-11-13T00:00:00,0028100081,,3, ,1610612762,,4,Q4  - ,,1981,1610612743,1,7112,"FRIDAY, NOVEMBER 13, 1981",
19811113/GOSHOU,1981-11-13T00:00:00,0028100082,,3, ,1610612745,,4,Q4  - ,,1981,1610612744,1,8556,"FRIDAY, NOVEMBER 13, 1981",
19811113/SANSEA,1981-11-13T00:00:00,0028100083,,3, ,1610612760,,4,Q4  - ,,1981,1610612759,1,15433,"FRIDAY, NOVEMBER 13, 1981",
19811113/NYKMIL,1981-11-13T00:00:00,0028100084,,3, ,1610612749,,4,Q4  - ,,1981,1610612752,1,11052,"FRIDAY, NOVEMBER 13, 1981",
19811113/KCKPHL,1981-11-13T00:00:00,0028100085,,3, ,1610612755,,4,Q4  - ,,1981,1610612758,1,10289,"FRIDAY, NOVEMBER 13, 1981",
19811114/UTHHOU,1981-11-14T00:00:00,0028100086,,3, ,1610612745,,5,Q5  - ,,1981,1610612762,1,9355,"SATURDAY, NOVEMBER 14, 1981",
19811114/BOSCLE,1981-11-14T00:00:00,0028100087,,3, ,1610612739,,4,Q4  - ,,1981,1610612738,1,11373,"SATURDAY, NOVEMBER 14, 1981",
19811114/CHIWAS,1981-11-14T00:00:00,0028100088,,3, ,1610612764,,4,Q4  - ,,1981,1610612741,1,6715,"SATURDAY, NOVEMBER 14, 1981",
19811114/PHLNYK,1981-11-14T00:00:00,0028100089,,3, ,1610612752,,4,Q4  - ,,1981,1610612755,1,18091,"SATURDAY, NOVEMBER 14, 1981",
19811114/GOSDAL,1981-11-14T00:00:00,0028100090,,3, ,1610612742,,4,Q4  - ,,1981,1610612744,1,9540,"SATURDAY, NOVEMBER 14, 1981",
19811114/LALPHX,1981-11-14T00:00:00,0028100091,,3, ,1610612756,,4,Q4  - ,,1981,1610612747,1,14068,"SATURDAY, NOVEMBER 14, 1981",
19811114/INDSDC,1981-11-14T00:00:00,0028100092,,3, ,1610612746,,4,Q4  - ,,1981,1610612754,1,5696,"SATURDAY, NOVEMBER 14, 1981",
19811114/KCKNJN,1981-11-14T00:00:00,0028100093,,3, ,1610612751,,4,Q4  - ,,1981,1610612758,1,12561,"SATURDAY, NOVEMBER 14, 1981",
19811114/DETATL,1981-11-14T00:00:00,0028100094,,3, ,1610612737,,4,Q4  - ,,1981,1610612765,1,8208,"SATURDAY, NOVEMBER 14, 1981",
19811115/INDLAL,1981-11-15T00:00:00,0028100095,,3, ,1610612747,,6,Q6  - ,,1981,1610612754,1,14140,"SUNDAY, NOVEMBER 15, 1981",
19811115/SANPOR,1981-11-15T00:00:00,0028100096,,3, ,1610612757,,4,Q4  - ,,1981,1610612759,1,12666,"SUNDAY, NOVEMBER 15, 1981",
19811115/CLEMIL,1981-11-15T00:00:00,0028100097,,3, ,1610612749,,4,Q4  - ,,1981,1610612739,1,8257,"SUNDAY, NOVEMBER 15, 1981",
19811117/SANDAL,1981-11-17T00:00:00,0028100098,,3, ,1610612742,,4,Q4  - ,,1981,1610612759,1,7858,"TUESDAY, NOVEMBER 17, 1981",
19811117/BOSCHI,1981-11-17T00:00:00,0028100099,,3, ,1610612741,,4,Q4  - ,,1981,1610612738,1,17418,"TUESDAY, NOVEMBER 17, 1981",
19811117/MILWAS,1981-11-17T00:00:00,0028100100,,3, ,1610612764,,4,Q4  - ,,1981,1610612749,1,6203,"TUESDAY, NOVEMBER 17, 1981",
19811117/KCKNYK,1981-11-17T00:00:00,0028100101,,3, ,1610612752,,4,Q4  - ,,1981,1610612758,1,8924,"TUESDAY, NOVEMBER 17, 1981",
19811117/HOUIND,1981-11-17T00:00:00,0028100102,,3, ,1610612754,,4,Q4  - ,,1981,1610612745,1,7084,"TUESDAY, NOVEMBER 17, 1981",
19811118/PHXATL,1981-11-18T00:00:00,0028100103,,3, ,1610612737,,4,Q4  - ,,1981,1610612756,1,5103,"WEDNESDAY, NOVEMBER 18, 1981",
19811118/LALUTH,1981-11-18T00:00:00,0028100104,,3, ,1610612762,,4,Q4  - ,,1981,1610612747,1,10802,"WEDNESDAY, NOVEMBER 18, 1981",
19811118/DETCLE,1981-11-18T00:00:00,0028100105,,3, ,1610612739,,4,Q4  - ,,1981,1610612765,1,4957,"WEDNESDAY, NOVEMBER 18, 1981",
19811118/NJNGOS,1981-11-18T00:00:00,0028100106,,3, ,1610612744,,4,Q4  - ,,1981,1610612751,1,9463,"WEDNESDAY, NOVEMBER 18, 1981",
19811118/MILPHL,1981-11-18T00:00:00,0028100107,,3, ,1610612755,,4,Q4  - ,,1981,1610612749,1,12785,"WEDNESDAY, NOVEMBER 18, 1981",
19811118/SDCDEN,1981-11-18T00:00:00,0028100108,,3, ,1610612743,,4,Q4  - ,,1981,1610612746,1,6495,"WEDNESDAY, NOVEMBER 18, 1981",
19811118/HOUBOS,1981-11-18T00:00:00,0028100109,,3, ,1610612738,,4,Q4  - ,,1981,1610612745,1,15320,"WEDNESDAY, NOVEMBER 18, 1981",
19811118/SEASAN,1981-11-18T00:00:00,0028100110,,3, ,1610612759,,4,Q4  - ,,1981,1610612760,1,12258,"WEDNESDAY, NOVEMBER 18, 1981",
19811119/KCKIND,1981-11-19T00:00:00,0028100111,,3, ,1610612754,,4,Q4  - ,,1981,1610612758,1,5786,"THURSDAY, NOVEMBER 19, 1981",
19811119/GOSSDC,1981-11-19T00:00:00,0028100112,,3, ,1610612746,,4,Q4  - ,,1981,1610612744,1,6241,"THURSDAY, NOVEMBER 19, 1981",
19811119/ATLNYK,1981-11-19T00:00:00,0028100113,,3, ,1610612752,,4,Q4  - ,,1981,1610612737,1,9614,"THURSDAY, NOVEMBER 19, 1981",
19811119/WASDET,1981-11-19T00:00:00,0028100114,,3, ,1610612765,,4,Q4  - ,,1981,1610612764,1,3691,"THURSDAY, NOVEMBER 19, 1981",
19811120/PHLCLE,1981-11-20T00:00:00,0028100115,,3, ,1610612739,,4,Q4  - ,,1981,1610612755,1,10550,"FRIDAY, NOVEMBER 20, 1981",
19811120/NJNPOR,1981-11-20T00:00:00,0028100116,,3, ,1610612757,,4,Q4  - ,,1981,1610612751,1,12666,"FRIDAY, NOVEMBER 20, 1981",
19811120/SEADAL,1981-11-20T00:00:00,0028100117,,3, ,1610612742,,4,Q4  - ,,1981,1610612760,1,8059,"FRIDAY, NOVEMBER 20, 1981",
19811120/UTHCHI,1981-11-20T00:00:00,0028100118,,3, ,1610612741,,4,Q4  - ,,1981,1610612762,1,9210,"FRIDAY, NOVEMBER 20, 1981",
19811120/MILBOS,1981-11-20T00:00:00,0028100119,,3, ,1610612738,,4,Q4  - ,,1981,1610612749,1,15320,"FRIDAY, NOVEMBER 20, 1981",
19811120/SANLAL,1981-11-20T00:00:00,0028100120,,3, ,1610612747,,4,Q4  - ,,1981,1610612759,1,17505,"FRIDAY, NOVEMBER 20, 1981",
19811120/HOUWAS,1981-11-20T00:00:00,0028100121,,3, ,1610612764,,4,Q4  - ,,1981,1610612745,1,11253,"FRIDAY, NOVEMBER 20, 1981",
19811121/SANGOS,1981-11-21T00:00:00,0028100122,,3, ,1610612744,,4,Q4  - ,,1981,1610612759,1,12801,"SATURDAY, NOVEMBER 21, 1981",
19811121/PHXDAL,1981-11-21T00:00:00,0028100123,,3, ,1610612742,,4,Q4  - ,,1981,1610612756,1,8268,"SATURDAY, NOVEMBER 21, 1981",
19811121/INDATL,1981-11-21T00:00:00,0028100124,,3, ,1610612737,,4,Q4  - ,,1981,1610612754,1,7758,"SATURDAY, NOVEMBER 21, 1981",
19811121/MILNYK,1981-11-21T00:00:00,0028100125,,3, ,1610612752,,4,Q4  - ,,1981,1610612749,1,13237,"SATURDAY, NOVEMBER 21, 1981",
19811121/HOUPHL,1981-11-21T00:00:00,0028100126,,3, ,1610612755,,4,Q4  - ,,1981,1610612745,1,15362,"SATURDAY, NOVEMBER 21, 1981",
19811121/KCKDEN,1981-11-21T00:00:00,0028100127,,3, ,1610612743,,4,Q4  - ,,1981,1610612758,1,12015,"SATURDAY, NOVEMBER 21, 1981",
19811121/WASCHI,1981-11-21T00:00:00,0028100128,,3, ,1610612741,,4,Q4  - ,,1981,1610612764,1,7377,"SATURDAY, NOVEMBER 21, 1981",
19811121/UTHDET,1981-11-21T00:00:00,0028100129,,3, ,1610612765,,4,Q4  - ,,1981,1610612762,1,11103,"SATURDAY, NOVEMBER 21, 1981",
19811121/LALSDC,1981-11-21T00:00:00,0028100130,,3, ,1610612746,,4,Q4  - ,,1981,1610612747,1,11057,"SATURDAY, NOVEMBER 21, 1981",
19811122/NJNSEA,1981-11-22T00:00:00,0028100131,,3, ,1610612760,,4,Q4  - ,,1981,1610612751,1,10291,"SUNDAY, NOVEMBER 22, 1981",
19811124/CLEATL,1981-11-24T00:00:00,0028100132,,3, ,1610612737,,5,Q5  - ,,1981,1610612739,1,4697,"TUESDAY, NOVEMBER 24, 1981",
19811124/NYKIND,1981-11-24T00:00:00,0028100133,,3, ,1610612754,,4,Q4  - ,,1981,1610612752,1,5852,"TUESDAY, NOVEMBER 24, 1981",
19811124/GOSWAS,1981-11-24T00:00:00,0028100134,,3, ,1610612764,,4,Q4  - ,,1981,1610612744,1,5815,"TUESDAY, NOVEMBER 24, 1981",
19811124/DETMIL,1981-11-24T00:00:00,0028100135,,3, ,1610612749,,4,Q4  - ,,1981,1610612765,1,10275,"TUESDAY, NOVEMBER 24, 1981",
19811124/CHISDC,1981-11-24T00:00:00,0028100136,,3, ,1610612746,,4,Q4  - ,,1981,1610612741,1,4558,"TUESDAY, NOVEMBER 24, 1981",
19811124/LALDAL,1981-11-24T00:00:00,0028100137,,3, ,1610612742,,4,Q4  - ,,1981,1610612747,1,14266,"TUESDAY, NOVEMBER 24, 1981",
19811124/NJNHOU,1981-11-24T00:00:00,0028100138,,3, ,1610612745,,4,Q4  - ,,1981,1610612751,1,10145,"TUESDAY, NOVEMBER 24, 1981",
19811125/DETKCK,1981-11-25T00:00:00,0028100139,,3, ,1610612758,,5,Q5  - ,,1981,1610612765,1,8824,"WEDNESDAY, NOVEMBER 25, 1981",
19811125/GOSBOS,1981-11-25T00:00:00,0028100140,,3, ,1610612738,,4,Q4  - ,,1981,1610612744,1,15320,"WEDNESDAY, NOVEMBER 25, 1981",
19811125/HOUPHX,1981-11-25T00:00:00,0028100141,,3, ,1610612756,,4,Q4  - ,,1981,1610612745,1,11947,"WEDNESDAY, NOVEMBER 25, 1981",
19811125/LALSAN,1981-11-25T00:00:00,0028100142,,3, ,1610612759,,4,Q4  - ,,1981,1610612747,1,13653,"WEDNESDAY, NOVEMBER 25, 1981",
19811125/INDCLE,1981-11-25T00:00:00,0028100143,,3, ,1610612739,,4,Q4  - ,,1981,1610612754,1,4667,"WEDNESDAY, NOVEMBER 25, 1981",
19811125/DALDEN,1981-11-25T00:00:00,0028100144,,3, ,1610612743,,4,Q4  - ,,1981,1610612742,1,8533,"WEDNESDAY, NOVEMBER 25, 1981",
19811125/SDCUTH,1981-11-25T00:00:00,0028100145,,3, ,1610612762,,4,Q4  - ,,1981,1610612746,1,7572,"WEDNESDAY, NOVEMBER 25, 1981",
19811125/PORSEA,1981-11-25T00:00:00,0028100146,,3, ,1610612760,,4,Q4  - ,,1981,1610612757,1,14840,"WEDNESDAY, NOVEMBER 25, 1981",
19811127/ATLDET,1981-11-27T00:00:00,0028100147,,3, ,1610612765,,5,Q5  - ,,1981,1610612737,1,20128,"FRIDAY, NOVEMBER 27, 1981",
19811127/PORUTH,1981-11-27T00:00:00,0028100148,,3, ,1610612762,,4,Q4  - ,,1981,1610612757,1,6941,"FRIDAY, NOVEMBER 27, 1981",
19811127/HOUSEA,1981-11-27T00:00:00,0028100149,,3, ,1610612760,,4,Q4  - ,,1981,1610612745,1,17137,"FRIDAY, NOVEMBER 27, 1981",
19811127/PHLIND,1981-11-27T00:00:00,0028100150,,3, ,1610612754,,5,Q5  - ,,1981,1610612755,1,15613,"FRIDAY, NOVEMBER 27, 1981",
19811127/CHIPHX,1981-11-27T00:00:00,0028100151,,3, ,1610612756,,4,Q4  - ,,1981,1610612741,1,12544,"FRIDAY, NOVEMBER 27, 1981",
19811127/GOSMIL,1981-11-27T00:00:00,0028100152,,3, ,1610612749,,4,Q4  - ,,1981,1610612744,1,11052,"FRIDAY, NOVEMBER 27, 1981",
19811127/NYKCLE,1981-11-27T00:00:00,0028100153,,3, ,1610612739,,4,Q4  - ,,1981,1610612752,1,6211,"FRIDAY, NOVEMBER 27, 1981",
19811127/NJNSAN,1981-11-27T00:00:00,0028100154,,3, ,1610612759,,4,Q4  - ,,1981,1610612751,1,10248,"FRIDAY, NOVEMBER 27, 1981",
19811127/WASBOS,1981-11-27T00:00:00,0028100155,,3, ,1610612738,,4,Q4  - ,,1981,1610612764,1,15320,"FRIDAY, NOVEMBER 27, 1981",
19811127/SDCLAL,1981-11-27T00:00:00,0028100156,,3, ,1610612747,,4,Q4  - ,,1981,1610612746,1,14586,"FRIDAY, NOVEMBER 27, 1981",
19811127/DENKCK,1981-11-27T00:00:00,0028100157,,3, ,1610612758,,4,Q4  - ,,1981,1610612743,1,7117,"FRIDAY, NOVEMBER 27, 1981",
19811128/NJNDAL,1981-11-28T00:00:00,0028100158,,3, ,1610612742,,4,Q4  - ,,1981,1610612751,1,9287,"SATURDAY, NOVEMBER 28, 1981",
