GAMECODE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,SEASON,VISITOR_TEAM_ID,WH_STATUS,ATTENDANCE,GAME_DATE,GAME_TIME
19891103/HOULAC,1989-11-03T00:00:00,0028900001,,3, ,1610612746,,4,Q4  - ,,1989,1610612745,1,10858,"FRIDAY, NOVEMBER 3, 1989",
19891103/INDATL,1989-11-03T00:00:00,0028900002,,3, ,1610612737,,4,Q4  - ,,1989,1610612754,1,15908,"FRIDAY, NOVEMBER 3, 1989",
19891103/GOSPHX,1989-11-03T00:00:00,0028900003,,3, ,1610612756,,4,Q4  - ,,1989,1610612744,1,14144,"FRIDAY, NOVEMBER 3, 1989",
19891103/LALDAL,1989-11-03T00:00:00,0028900004,,3, ,1610612742,,4,Q4  - ,,1989,1610612747,1,17007,"FRIDAY, NOVEMBER 3, 1989",
19891103/NYKDET,1989-11-03T00:00:00,0028900005,,3, ,1610612765,,4,Q4  - ,,1989,1610612752,1,21454,"FRIDAY, NOVEMBER 3, 1989",
19891103/NJNMIA,1989-11-03T00:00:00,0028900006,,3, ,1610612748,,4,Q4  - ,,1989,1610612751,1,15008,"FRIDAY, NOVEMBER 3, 1989",
19891103/DENUTH,1989-11-03T00:00:00,0028900007,,3, ,1610612762,,4,Q4  - ,,1989,1610612743,1,12616,"FRIDAY, NOVEMBER 3, 1989",
19891103/MILBOS,1989-11-03T00:00:00,0028900008,,3, ,1610612738,,4,Q4  - ,,1989,1610612749,1,14890,"FRIDAY, NOVEMBER 3, 1989",
19891103/CLECHI,1989-11-03T00:00:00,0028900009,,3, ,1610612741,,5,Q5  - ,,1989,1610612739,1,18676,"FRIDAY, NOVEMBER 3, 1989",
19891103/WASCHH,1989-11-03T00:00:00,0028900010,,3, ,1610612766,,4,Q4  - ,,1989,1610612764,1,23901,"FRIDAY, NOVEMBER 3, 1989",
19891103/SACPOR,1989-11-03T00:00:00,0028900011,,3, ,1610612757,,4,Q4  - ,,1989,1610612758,1,12884,"FRIDAY, NOVEMBER 3, 1989",
19891103/MINSEA,1989-11-03T00:00:00,0028900012,,3, ,1610612760,,4,Q4  - ,,1989,1610612750,1,13805,"FRIDAY, NOVEMBER 3, 1989",
19891104/MIANYK,1989-11-04T00:00:00,0028900013,,3, ,1610612752,,4,Q4  - ,,1989,1610612748,1,18212,"SATURDAY, NOVEMBER 4, 1989",
19891104/HOUGOS,1989-11-04T00:00:00,0028900014,,3, ,1610612744,,4,Q4  - ,,1989,1610612745,1,15025,"SATURDAY, NOVEMBER 4, 1989",
19891104/CLEIND,1989-11-04T00:00:00,0028900015,,3, ,1610612754,,4,Q4  - ,,1989,1610612739,1,15004,"SATURDAY, NOVEMBER 4, 1989",
19891104/SEASAC,1989-11-04T00:00:00,0028900016,,3, ,1610612758,,4,Q4  - ,,1989,1610612760,1,17104,"SATURDAY, NOVEMBER 4, 1989",
19891104/MILPHL,1989-11-04T00:00:00,0028900017,,3, ,1610612755,,4,Q4  - ,,1989,1610612749,1,13893,"SATURDAY, NOVEMBER 4, 1989",
19891104/DETWAS,1989-11-04T00:00:00,0028900018,,3, ,1610612764,,4,Q4  - ,,1989,1610612765,1,17055,"SATURDAY, NOVEMBER 4, 1989",
19891104/LALSAN,1989-11-04T00:00:00,0028900019,,3, ,1610612759,,4,Q4  - ,,1989,1610612747,1,15868,"SATURDAY, NOVEMBER 4, 1989",
19891104/PHXDEN,1989-11-04T00:00:00,0028900020,,3, ,1610612743,,4,Q4  - ,,1989,1610612756,1,12439,"SATURDAY, NOVEMBER 4, 1989",
19891104/BOSCHI,1989-11-04T00:00:00,0028900021,,3, ,1610612741,,4,Q4  - ,,1989,1610612738,1,18676,"SATURDAY, NOVEMBER 4, 1989",
19891104/NJNORL,1989-11-04T00:00:00,0028900022,,3, ,1610612753,,4,Q4  - ,,1989,1610612751,1,15077,"SATURDAY, NOVEMBER 4, 1989",
19891105/MINPOR,1989-11-05T00:00:00,0028900023,,3, ,1610612757,,4,Q4  - ,,1989,1610612750,1,12884,"SUNDAY, NOVEMBER 5, 1989",
19891106/NYKORL,1989-11-06T00:00:00,0028900024,,3, ,1610612753,,4,Q4  - ,,1989,1610612752,1,15077,"MONDAY, NOVEMBER 6, 1989",
19891107/WASATL,1989-11-07T00:00:00,0028900025,,3, ,1610612737,,4,Q4  - ,,1989,1610612764,1,11756,"TUESDAY, NOVEMBER 7, 1989",
19891107/DALSAC,1989-11-07T00:00:00,0028900026,,3, ,1610612758,,4,Q4  - ,,1989,1610612742,1,17017,"TUESDAY, NOVEMBER 7, 1989",
19891107/PORHOU,1989-11-07T00:00:00,0028900027,,3, ,1610612745,,4,Q4  - ,,1989,1610612757,1,16101,"TUESDAY, NOVEMBER 7, 1989",
19891107/DETCHI,1989-11-07T00:00:00,0028900028,,3, ,1610612741,,4,Q4  - ,,1989,1610612765,1,18676,"TUESDAY, NOVEMBER 7, 1989",
19891107/BOSMIL,1989-11-07T00:00:00,0028900029,,3, ,1610612749,,4,Q4  - ,,1989,1610612738,1,15079,"TUESDAY, NOVEMBER 7, 1989",
19891107/LACGOS,1989-11-07T00:00:00,0028900030,,3, ,1610612744,,4,Q4  - ,,1989,1610612746,1,15025,"TUESDAY, NOVEMBER 7, 1989",
19891107/CHHSEA,1989-11-07T00:00:00,0028900031,,3, ,1610612760,,4,Q4  - ,,1989,1610612766,1,9521,"TUESDAY, NOVEMBER 7, 1989",
19891107/PHXLAL,1989-11-07T00:00:00,0028900032,,3, ,1610612747,,4,Q4  - ,,1989,1610612756,1,17505,"TUESDAY, NOVEMBER 7, 1989",
19891107/MIANJN,1989-11-07T00:00:00,0028900033,,3, ,1610612751,,4,Q4  - ,,1989,1610612748,1,11999,"TUESDAY, NOVEMBER 7, 1989",
19891108/DALLAC,1989-11-08T00:00:00,0028900034,,3, ,1610612746,,4,Q4  - ,,1989,1610612742,1,7021,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/CHIMIN,1989-11-08T00:00:00,0028900035,,3, ,1610612750,,4,Q4  - ,,1989,1610612741,1,35427,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/DETIND,1989-11-08T00:00:00,0028900036,,3, ,1610612754,,4,Q4  - ,,1989,1610612765,1,13640,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/ORLCLE,1989-11-08T00:00:00,0028900037,,3, ,1610612739,,5,Q5  - ,,1989,1610612753,1,14110,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/MIAPHL,1989-11-08T00:00:00,0028900038,,3, ,1610612755,,4,Q4  - ,,1989,1610612748,1,10118,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/CHHUTH,1989-11-08T00:00:00,0028900039,,3, ,1610612762,,4,Q4  - ,,1989,1610612766,1,12616,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/PORSAN,1989-11-08T00:00:00,0028900040,,3, ,1610612759,,4,Q4  - ,,1989,1610612757,1,14278,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/BOSWAS,1989-11-08T00:00:00,0028900041,,3, ,1610612764,,4,Q4  - ,,1989,1610612738,1,16921,"WEDNESDAY, NOVEMBER 8, 1989",
19891108/SACDEN,1989-11-08T00:00:00,0028900042,,3, ,1610612743,,4,Q4  - ,,1989,1610612758,1,6933,"WEDNESDAY, NOVEMBER 8, 1989",
19891109/LALGOS,1989-11-09T00:00:00,0028900043,,3, ,1610612744,,4,Q4  - ,,1989,1610612747,1,15025,"THURSDAY, NOVEMBER 9, 1989",
19891109/DENHOU,1989-11-09T00:00:00,0028900044,,3, ,1610612745,,5,Q5  - ,,1989,1610612743,1,16266,"THURSDAY, NOVEMBER 9, 1989",
19891109/SEAMIL,1989-11-09T00:00:00,0028900045,,3, ,1610612749,,9,Q9  - ,,1989,1610612760,1,14012,"THURSDAY, NOVEMBER 9, 1989",
19891109/NJNNYK,1989-11-09T00:00:00,0028900046,,3, ,1610612752,,4,Q4  - ,,1989,1610612751,1,13482,"THURSDAY, NOVEMBER 9, 1989",
19891110/MIAIND,1989-11-10T00:00:00,0028900047,,3, ,1610612754,,4,Q4  - ,,1989,1610612748,1,12453,"FRIDAY, NOVEMBER 10, 1989",
19891110/CLEWAS,1989-11-10T00:00:00,0028900048,,3, ,1610612764,,4,Q4  - ,,1989,1610612739,1,11718,"FRIDAY, NOVEMBER 10, 1989",
19891110/CHINJN,1989-11-10T00:00:00,0028900049,,3, ,1610612751,,4,Q4  - ,,1989,1610612741,1,20049,"FRIDAY, NOVEMBER 10, 1989",
19891110/DETORL,1989-11-10T00:00:00,0028900050,,3, ,1610612753,,4,Q4  - ,,1989,1610612765,1,15077,"FRIDAY, NOVEMBER 10, 1989",
19891110/SACPHX,1989-11-10T00:00:00,0028900051,,3, ,1610612756,,4,Q4  - ,,1989,1610612758,1,13590,"FRIDAY, NOVEMBER 10, 1989",
19891110/PORDAL,1989-11-10T00:00:00,0028900052,,3, ,1610612742,,4,Q4  - ,,1989,1610612757,1,17007,"FRIDAY, NOVEMBER 10, 1989",
19891110/SANUTH,1989-11-10T00:00:00,0028900053,,3, ,1610612762,,4,Q4  - ,,1989,1610612759,1,12616,"FRIDAY, NOVEMBER 10, 1989",
19891110/ATLBOS,1989-11-10T00:00:00,0028900054,,3, ,1610612738,,4,Q4  - ,,1989,1610612737,1,14890,"FRIDAY, NOVEMBER 10, 1989",
19891110/PHLMIN,1989-11-10T00:00:00,0028900055,,3, ,1610612750,,5,Q5  - ,,1989,1610612755,1,29117,"FRIDAY, NOVEMBER 10, 1989",
19891110/CHHLAL,1989-11-10T00:00:00,0028900056,,3, ,1610612747,,4,Q4  - ,,1989,1610612766,1,17505,"FRIDAY, NOVEMBER 10, 1989",
19891111/DETMIA,1989-11-11T00:00:00,0028900057,,3, ,1610612748,,4,Q4  - ,,1989,1610612765,1,15008,"SATURDAY, NOVEMBER 11, 1989",
19891111/UTHHOU,1989-11-11T00:00:00,0028900058,,3, ,1610612745,,4,Q4  - ,,1989,1610612762,1,16611,"SATURDAY, NOVEMBER 11, 1989",
19891111/BOSCLE,1989-11-11T00:00:00,0028900059,,3, ,1610612739,,4,Q4  - ,,1989,1610612738,1,19066,"SATURDAY, NOVEMBER 11, 1989",
19891111/SEACHI,1989-11-11T00:00:00,0028900060,,3, ,1610612741,,4,Q4  - ,,1989,1610612760,1,16676,"SATURDAY, NOVEMBER 11, 1989",
19891111/PHLMIL,1989-11-11T00:00:00,0028900061,,3, ,1610612749,,4,Q4  - ,,1989,1610612755,1,17465,"SATURDAY, NOVEMBER 11, 1989",
19891111/CHHGOS,1989-11-11T00:00:00,0028900062,,3, ,1610612744,,4,Q4  - ,,1989,1610612766,1,15025,"SATURDAY, NOVEMBER 11, 1989",
19891111/DENSAN,1989-11-11T00:00:00,0028900063,,3, ,1610612759,,4,Q4  - ,,1989,1610612743,1,15198,"SATURDAY, NOVEMBER 11, 1989",
19891111/ORLATL,1989-11-11T00:00:00,0028900064,,3, ,1610612737,,4,Q4  - ,,1989,1610612753,1,12505,"SATURDAY, NOVEMBER 11, 1989",
19891111/NYKLAC,1989-11-11T00:00:00,0028900065,,3, ,1610612746,,4,Q4  - ,,1989,1610612752,1,12116,"SATURDAY, NOVEMBER 11, 1989",
19891112/DALLAL,1989-11-12T00:00:00,0028900066,,3, ,1610612747,,4,Q4  - ,,1989,1610612742,1,16927,"SUNDAY, NOVEMBER 12, 1989",
19891112/SEAMIN,1989-11-12T00:00:00,0028900067,,3, ,1610612750,,4,Q4  - ,,1989,1610612760,1,21702,"SUNDAY, NOVEMBER 12, 1989",
19891112/WASPOR,1989-11-12T00:00:00,0028900068,,3, ,1610612757,,4,Q4  - ,,1989,1610612764,1,12848,"SUNDAY, NOVEMBER 12, 1989",
19891113/WASUTH,1989-11-13T00:00:00,0028900069,,3, ,1610612762,,4,Q4  - ,,1989,1610612764,1,12616,"MONDAY, NOVEMBER 13, 1989",
19891113/ATLORL,1989-11-13T00:00:00,0028900070,,3, ,1610612753,,4,Q4  - ,,1989,1610612737,1,15077,"MONDAY, NOVEMBER 13, 1989",
19891114/SANMIL,1989-11-14T00:00:00,0028900071,,3, ,1610612749,,4,Q4  - ,,1989,1610612759,1,14120,"TUESDAY, NOVEMBER 14, 1989",
19891114/CHISAC,1989-11-14T00:00:00,0028900072,,3, ,1610612758,,4,Q4  - ,,1989,1610612741,1,17014,"TUESDAY, NOVEMBER 14, 1989",
19891114/GOSMIN,1989-11-14T00:00:00,0028900073,,3, ,1610612750,,4,Q4  - ,,1989,1610612744,1,24961,"TUESDAY, NOVEMBER 14, 1989",
19891114/PHLBOS,1989-11-14T00:00:00,0028900074,,3, ,1610612738,,4,Q4  - ,,1989,1610612755,1,15239,"TUESDAY, NOVEMBER 14, 1989",
19891114/DENLAC,1989-11-14T00:00:00,0028900075,,3, ,1610612746,,4,Q4  - ,,1989,1610612743,1,6125,"TUESDAY, NOVEMBER 14, 1989",
19891114/CLENJN,1989-11-14T00:00:00,0028900076,,3, ,1610612751,,4,Q4  - ,,1989,1610612739,1,8897,"TUESDAY, NOVEMBER 14, 1989",
19891114/DALSEA,1989-11-14T00:00:00,0028900077,,3, ,1610612760,,5,Q5  - ,,1989,1610612742,1,9880,"TUESDAY, NOVEMBER 14, 1989",
19891114/HOUMIA,1989-11-14T00:00:00,0028900078,,3, ,1610612748,,4,Q4  - ,,1989,1610612745,1,15008,"TUESDAY, NOVEMBER 14, 1989",
19891114/ORLCHH,1989-11-14T00:00:00,0028900079,,3, ,1610612766,,4,Q4  - ,,1989,1610612753,1,23901,"TUESDAY, NOVEMBER 14, 1989",
19891114/NYKPOR,1989-11-14T00:00:00,0028900080,,3, ,1610612757,,4,Q4  - ,,1989,1610612752,1,12848,"TUESDAY, NOVEMBER 14, 1989",
19891115/CHIUTH,1989-11-15T00:00:00,0028900081,,3, ,1610612762,,4,Q4  - ,,1989,1610612741,1,12616,"WEDNESDAY, NOVEMBER 15, 1989",
19891115/INDLAL,1989-11-15T00:00:00,0028900082,,3, ,1610612747,,4,Q4  - ,,1989,1610612754,1,16226,"WEDNESDAY, NOVEMBER 15, 1989",
19891115/CHHPHL,1989-11-15T00:00:00,0028900083,,3, ,1610612755,,4,Q4  - ,,1989,1610612766,1,10004,"WEDNESDAY, NOVEMBER 15, 1989",
19891115/PORPHX,1989-11-15T00:00:00,0028900084,,3, ,1610612756,,4,Q4  - ,,1989,1610612757,1,12728,"WEDNESDAY, NOVEMBER 15, 1989",
19891115/GOSCLE,1989-11-15T00:00:00,0028900085,,3, ,1610612739,,4,Q4  - ,,1989,1610612744,1,13706,"WEDNESDAY, NOVEMBER 15, 1989",
19891115/MIADET,1989-11-15T00:00:00,0028900086,,3, ,1610612765,,4,Q4  - ,,1989,1610612748,1,21454,"WEDNESDAY, NOVEMBER 15, 1989",
