GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,GAME_DATE,ATTENDANCE,GAME_TIME
1983-10-28T00:00:00,,0028300001,3, ,19831028/INDMIL,1610612749,1610612754,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",10321,
1983-10-28T00:00:00,,0028300002,3, ,19831028/LALKCK,1610612758,1610612747,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",15782,
1983-10-28T00:00:00,,0028300003,3, ,19831028/WASPHL,1610612755,1610612764,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",16167,
1983-10-28T00:00:00,,0028300004,3, ,19831028/GOSSEA,1610612760,1610612744,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",15372,
1983-10-28T00:00:00,,0028300005,3, ,19831028/ATLNJN,1610612751,1610612737,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",10173,
1983-10-28T00:00:00,,0028300006,3, ,19831028/BOSDET,1610612765,1610612738,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",17117,
1983-10-28T00:00:00,,0028300007,3, ,19831028/SDCPOR,1610612757,1610612746,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",12666,
1983-10-28T00:00:00,,0028300008,3, ,19831028/NYKCLE,1610612739,1610612752,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",6082,
1983-10-28T00:00:00,,0028300009,3, ,19831028/UTHDEN,1610612743,1610612762,1983,4,,,Q4  - ,1,"FRIDAY, OCTOBER 28, 1983",10439,
1983-10-29T00:00:00,,0028300010,3, ,19831029/LALUTH,1610612762,1610612747,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",10608,
1983-10-29T00:00:00,,0028300011,3, ,19831029/WASNYK,1610612752,1610612764,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",12129,
1983-10-29T00:00:00,,0028300012,3, ,19831029/NJNCHI,1610612741,1610612751,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",8126,
1983-10-29T00:00:00,,0028300013,3, ,19831029/PORGOS,1610612744,1610612757,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",6550,
1983-10-29T00:00:00,,0028300014,3, ,19831029/DETATL,1610612737,1610612765,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",9677,
1983-10-29T00:00:00,,0028300015,3, ,19831029/SANHOU,1610612745,1610612759,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",14119,
1983-10-29T00:00:00,,0028300016,3, ,19831029/DENSDC,1610612746,1610612743,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",5705,
1983-10-29T00:00:00,,0028300017,3, ,19831029/PHLIND,1610612754,1610612755,1983,5,,,Q5  - ,1,"SATURDAY, OCTOBER 29, 1983",17096,
1983-10-29T00:00:00,,0028300018,3, ,19831029/PHXDAL,1610612742,1610612756,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",11019,
1983-10-29T00:00:00,,0028300019,3, ,19831029/BOSCLE,1610612739,1610612738,1983,4,,,Q4  - ,1,"SATURDAY, OCTOBER 29, 1983",8194,
1983-10-30T00:00:00,,0028300020,3, ,19831030/DALSAN,1610612759,1610612742,1983,4,,,Q4  - ,1,"SUNDAY, OCTOBER 30, 1983",8219,
1983-10-30T00:00:00,,0028300021,3, ,19831030/SEAKCK,1610612758,1610612760,1983,4,,,Q4  - ,1,"SUNDAY, OCTOBER 30, 1983",6479,
1983-11-01T00:00:00,,0028300022,3, ,19831101/MILDET,1610612765,1610612749,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",7257,
1983-11-01T00:00:00,,0028300023,3, ,19831101/HOUIND,1610612754,1610612745,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",14629,
1983-11-01T00:00:00,,0028300024,3, ,19831101/SEAPHX,1610612756,1610612760,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",9733,
1983-11-01T00:00:00,,0028300025,3, ,19831101/CHIPHL,1610612755,1610612741,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",10193,
1983-11-01T00:00:00,,0028300026,3, ,19831101/DALDEN,1610612743,1610612742,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",7864,
1983-11-01T00:00:00,,0028300027,3, ,19831101/WASATL,1610612737,1610612764,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",5320,
1983-11-01T00:00:00,,0028300028,3, ,19831101/PORSAN,1610612759,1610612757,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",7612,
1983-11-01T00:00:00,,0028300029,3, ,19831101/GOSKCK,1610612758,1610612744,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",8140,
1983-11-01T00:00:00,,0028300030,3, ,19831101/CLENJN,1610612751,1610612739,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 1, 1983",9176,
1983-11-02T00:00:00,,0028300031,3, ,19831102/HOUCLE,1610612739,1610612745,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 2, 1983",11156,
1983-11-02T00:00:00,,0028300032,3, ,19831102/PORDAL,1610612742,1610612757,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 2, 1983",9197,
1983-11-02T00:00:00,,0028300033,3, ,19831102/MILBOS,1610612738,1610612749,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 2, 1983",14890,
1983-11-02T00:00:00,,0028300034,3, ,19831102/NYKSEA,1610612760,1610612752,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 2, 1983",9301,
1983-11-02T00:00:00,,0028300035,3, ,19831102/LALSDC,1610612746,1610612747,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 2, 1983",11629,
1983-11-03T00:00:00,,0028300036,3, ,19831103/DETWAS,1610612764,1610612765,1983,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 3, 1983",7315,
1983-11-03T00:00:00,,0028300037,3, ,19831103/DENKCK,1610612758,1610612743,1983,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 3, 1983",6035,
1983-11-03T00:00:00,,0028300038,3, ,19831103/SANPHX,1610612756,1610612759,1983,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 3, 1983",9166,
1983-11-03T00:00:00,,0028300039,3, ,19831103/CHINJN,1610612751,1610612741,1983,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 3, 1983",8037,
1983-11-03T00:00:00,,0028300040,3, ,19831103/GOSUTH,1610612762,1610612744,1983,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 3, 1983",6147,
1983-11-04T00:00:00,,0028300041,3, ,19831104/CHIATL,1610612737,1610612741,1983,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 4, 1983",8468,
1983-11-04T00:00:00,,0028300042,3, ,19831104/MILPHL,1610612755,1610612749,1983,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 4, 1983",13245,
1983-11-04T00:00:00,,0028300043,3, ,19831104/INDBOS,1610612738,1610612754,1983,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 4, 1983",14850,
1983-11-04T00:00:00,,0028300044,3, ,19831104/SEASDC,1610612746,1610612760,1983,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 4, 1983",7354,
1983-11-04T00:00:00,,0028300045,3, ,19831104/HOUDET,1610612765,1610612745,1983,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 4, 1983",20718,
1983-11-04T00:00:00,,0028300046,3, ,19831104/NYKPOR,1610612757,1610612752,1983,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 4, 1983",12668,
1983-11-04T00:00:00,,0028300047,3, ,19831104/DALCLE,1610612739,1610612742,1983,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 4, 1983",3426,
1983-11-05T00:00:00,,0028300048,3, ,19831105/NYKGOS,1610612744,1610612752,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",10876,
1983-11-05T00:00:00,,0028300049,3, ,19831105/CLEIND,1610612754,1610612739,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",7115,
1983-11-05T00:00:00,,0028300050,3, ,19831105/PHLNJN,1610612751,1610612755,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",16539,
1983-11-05T00:00:00,,0028300051,3, ,19831105/SANUTH,1610612762,1610612759,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",6703,
1983-11-05T00:00:00,,0028300052,3, ,19831105/BOSWAS,1610612764,1610612738,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",16250,
1983-11-05T00:00:00,,0028300053,3, ,19831105/LALDAL,1610612742,1610612747,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",17007,
1983-11-05T00:00:00,,0028300054,3, ,19831105/SDCDEN,1610612743,1610612746,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",11814,
1983-11-05T00:00:00,,0028300055,3, ,19831105/HOUKCK,1610612758,1610612745,1983,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 5, 1983",12355,
1983-11-06T00:00:00,,0028300056,3, ,19831106/PHXPOR,1610612757,1610612756,1983,4,,,Q4  - ,1,"SUNDAY, NOVEMBER 6, 1983",12666,
1983-11-06T00:00:00,,0028300057,3, ,19831106/SEASAN,1610612759,1610612760,1983,4,,,Q4  - ,1,"SUNDAY, NOVEMBER 6, 1983",7558,
1983-11-06T00:00:00,,0028300058,3, ,19831106/ATLMIL,1610612749,1610612737,1983,4,,,Q4  - ,1,"SUNDAY, NOVEMBER 6, 1983",9316,
1983-11-08T00:00:00,,0028300059,3, ,19831108/PHXSEA,1610612760,1610612756,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",7111,
1983-11-08T00:00:00,,0028300060,3, ,19831108/ATLGOS,1610612744,1610612737,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",7021,
1983-11-08T00:00:00,,0028300061,3, ,19831108/SDCWAS,1610612764,1610612746,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",7211,
1983-11-08T00:00:00,,0028300062,3, ,19831108/MILNYK,1610612752,1610612749,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",10108,
1983-11-08T00:00:00,,0028300063,3, ,19831108/BOSIND,1610612754,1610612738,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",14935,
1983-11-08T00:00:00,,0028300064,3, ,19831108/KCKCHI,1610612741,1610612758,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",4647,
1983-11-08T00:00:00,,0028300065,3, ,19831108/PORHOU,1610612745,1610612757,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",15259,
1983-11-08T00:00:00,,0028300066,3, ,19831108/LALDEN,1610612743,1610612747,1983,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 8, 1983",10105,
1983-11-09T00:00:00,,0028300067,3, ,19831109/WASNJN,1610612751,1610612764,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 9, 1983",9080,
1983-11-09T00:00:00,,0028300068,3, ,19831109/DALLAL,1610612747,1610612742,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 9, 1983",14341,
1983-11-09T00:00:00,,0028300069,3, ,19831109/UTHSAN,1610612759,1610612762,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 9, 1983",10578,
1983-11-09T00:00:00,,0028300070,3, ,19831109/KCKMIL,1610612749,1610612758,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 9, 1983",9285,
1983-11-09T00:00:00,,0028300071,3, ,19831109/CLESEA,1610612760,1610612739,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 9, 1983",7189,
1983-11-09T00:00:00,,0028300072,3, ,19831109/PHLDET,1610612765,1610612755,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 9, 1983",14304,
1983-11-09T00:00:00,,0028300073,3, ,19831109/SDCBOS,1610612738,1610612746,1983,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 9, 1983",14890,
1983-11-10T00:00:00,,0028300074,3, ,19831110/UTHHOU,1610612745,1610612762,1983,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 10, 1983",7716,
1983-11-10T00:00:00,,0028300075,3, ,19831110/CLEPOR,1610612757,1610612739,1983,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 10, 1983",12666,
