OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAMECODE,GAME_ID,GAME_DATE
1146,Tony,Brothers,25,20031030/NOHORL,0020300016,"THURSDAY, OCTOBER 30, 2003"
2534,Zach,Zarba,58,20031030/NOHORL,0020300016,"THURSDAY, OCTOBER 30, 2003"
1159,Kevin,Fehr,39,20031030/DENHOU,0020300017,"THURSDAY, OCTOBER 30, 2003"
1167,Steve,Javie,29,20031030/DENHOU,0020300017,"THURSDAY, OCTOBER 30, 2003"
1195,Derrick,Stafford,9,20031030/DENHOU,0020300017,"THURSDAY, OCTOBER 30, 2003"
1162,Scott,Foster,48,20031030/CLEPHX,0020300018,"THURSDAY, OCTOBER 30, 2003"
1147,Mike,Callahan,24,20031030/CLEPHX,0020300018,"THURSDAY, OCTOBER 30, 2003"
1664,Gary,Zielinski,59,20031030/CLEPHX,0020300018,"THURSDAY, OCTOBER 30, 2003"
2530,Ed,Malloy,73,20031031/WASTOR,0020300019,"FRIDAY, OCTOBER 31, 2003"
1192,Bennett,Salvatore,15,20031031/WASTOR,0020300019,"FRIDAY, OCTOBER 31, 2003"
1186,Blane,Reichelt,37,20031031/WASTOR,0020300019,"FRIDAY, OCTOBER 31, 2003"
1152,Dan,Crawford,43,20031031/DETMIA,0020300020,"FRIDAY, OCTOBER 31, 2003"
1146,Tony,Brothers,25,20031031/DETMIA,0020300020,"FRIDAY, OCTOBER 31, 2003"
2534,Zach,Zarba,58,20031031/DETMIA,0020300020,"FRIDAY, OCTOBER 31, 2003"
1180,Jack,Nies,35,20031031/MILIND,0020300021,"FRIDAY, OCTOBER 31, 2003"
1830,Marc,Davis,34,20031031/MILIND,0020300021,"FRIDAY, OCTOBER 31, 2003"
1201,Leon,Wood,40,20031031/MILIND,0020300021,"FRIDAY, OCTOBER 31, 2003"
1826,Jess,Kersey,20,20031031/MINNJN,0020300022,"FRIDAY, OCTOBER 31, 2003"
2004,Courtney,Kirkland,61,20031031/MINNJN,0020300022,"FRIDAY, OCTOBER 31, 2003"
1155,JB,DeRosa,14,20031031/MINNJN,0020300022,"FRIDAY, OCTOBER 31, 2003"
1163,Bernie,Fryer,7,20031031/BOSMEM,0020300023,"FRIDAY, OCTOBER 31, 2003"
1168,David,Jones,36,20031031/BOSMEM,0020300023,"FRIDAY, OCTOBER 31, 2003"
1143,Gary,Benson,30,20031031/BOSMEM,0020300023,"FRIDAY, OCTOBER 31, 2003"
2529,Tony,Brown,68,20031031/ATLCHI,0020300024,"FRIDAY, OCTOBER 31, 2003"
1200,Greg,Willard,57,20031031/ATLCHI,0020300024,"FRIDAY, OCTOBER 31, 2003"
1184,Ron,Olesiak,44,20031031/ATLCHI,0020300024,"FRIDAY, OCTOBER 31, 2003"
1176,Monty,McCutchen,13,20031031/SEALAC,0020300025,"FRIDAY, OCTOBER 31, 2003"
1662,Bill,Kennedy,55,20031031/SEALAC,0020300025,"FRIDAY, OCTOBER 31, 2003"
1194,Bill,Spooner,22,20031031/SEALAC,0020300025,"FRIDAY, OCTOBER 31, 2003"
1174,Ken,Mauer,41,20031031/PHISAC,0020300026,"FRIDAY, OCTOBER 31, 2003"
1179,Rodney,Mott,71,20031031/PHISAC,0020300026,"FRIDAY, OCTOBER 31, 2003"
1161,Joe,Forte,45,20031031/PHISAC,0020300026,"FRIDAY, OCTOBER 31, 2003"
1204,Derek,Richardson,63,20031101/NJNWAS,0020300027,"SATURDAY, NOVEMBER 1, 2003"
1148,James,Capers,19,20031101/NJNWAS,0020300027,"SATURDAY, NOVEMBER 1, 2003"
1200,Greg,Willard,57,20031101/NJNWAS,0020300027,"SATURDAY, NOVEMBER 1, 2003"
1198,Scott,Wall,31,20031101/DETORL,0020300028,"SATURDAY, NOVEMBER 1, 2003"
1155,JB,DeRosa,14,20031101/DETORL,0020300028,"SATURDAY, NOVEMBER 1, 2003"
1826,Jess,Kersey,20,20031101/DETORL,0020300028,"SATURDAY, NOVEMBER 1, 2003"
1168,David,Jones,36,20031101/INDATL,0020300029,"SATURDAY, NOVEMBER 1, 2003"
1143,Gary,Benson,30,20031101/INDATL,0020300029,"SATURDAY, NOVEMBER 1, 2003"
1163,Bernie,Fryer,7,20031101/INDATL,0020300029,"SATURDAY, NOVEMBER 1, 2003"
2003,Pat,Fraher,52,20031101/BOSNOH,0020300030,"SATURDAY, NOVEMBER 1, 2003"
1167,Steve,Javie,29,20031101/BOSNOH,0020300030,"SATURDAY, NOVEMBER 1, 2003"
1195,Derrick,Stafford,9,20031101/BOSNOH,0020300030,"SATURDAY, NOVEMBER 1, 2003"
1201,Leon,Wood,40,20031101/TORMIN,0020300031,"SATURDAY, NOVEMBER 1, 2003"
1180,Jack,Nies,35,20031101/TORMIN,0020300031,"SATURDAY, NOVEMBER 1, 2003"
2531,Troy,Raymond,56,20031101/TORMIN,0020300031,"SATURDAY, NOVEMBER 1, 2003"
1186,Blane,Reichelt,37,20031101/CHIMIL,0020300032,"SATURDAY, NOVEMBER 1, 2003"
1192,Bennett,Salvatore,15,20031101/CHIMIL,0020300032,"SATURDAY, NOVEMBER 1, 2003"
2004,Courtney,Kirkland,61,20031101/CHIMIL,0020300032,"SATURDAY, NOVEMBER 1, 2003"
1151,Sean,Corbin,33,20031101/UTADAL,0020300033,"SATURDAY, NOVEMBER 1, 2003"
1159,Kevin,Fehr,39,20031101/UTADAL,0020300033,"SATURDAY, NOVEMBER 1, 2003"
1150,Jimmy,Clark,6,20031101/UTADAL,0020300033,"SATURDAY, NOVEMBER 1, 2003"
1190,Eddie,Rush,32,20031101/MEMHOU,0020300034,"SATURDAY, NOVEMBER 1, 2003"
1165,Luis,Grillo,8,20031101/MEMHOU,0020300034,"SATURDAY, NOVEMBER 1, 2003"
2147,Michael,Henderson,62,20031101/MEMHOU,0020300034,"SATURDAY, NOVEMBER 1, 2003"
1193,Michael,Smith,38,20031101/NYKSAS,0020300035,"SATURDAY, NOVEMBER 1, 2003"
1142,Dick,Bavetta,27,20031101/NYKSAS,0020300035,"SATURDAY, NOVEMBER 1, 2003"
1827,George,Toliver,23,20031101/NYKSAS,0020300035,"SATURDAY, NOVEMBER 1, 2003"
1203,Mark,Wunderlich,18,20031101/SACDEN,0020300036,"SATURDAY, NOVEMBER 1, 2003"
1189,Phil,Robinson,70,20031101/SACDEN,0020300036,"SATURDAY, NOVEMBER 1, 2003"
1156,Tim,Donaghy,21,20031101/SACDEN,0020300036,"SATURDAY, NOVEMBER 1, 2003"
1199,Tom,Washington,49,20031101/LALPHX,0020300037,"SATURDAY, NOVEMBER 1, 2003"
2002,Derrick,Collins,54,20031101/LALPHX,0020300037,"SATURDAY, NOVEMBER 1, 2003"
1185,Violet,Palmer,12,20031101/LALPHX,0020300037,"SATURDAY, NOVEMBER 1, 2003"
1161,Joe,Forte,45,20031101/CLEPOR,0020300038,"SATURDAY, NOVEMBER 1, 2003"
1179,Rodney,Mott,71,20031101/CLEPOR,0020300038,"SATURDAY, NOVEMBER 1, 2003"
1174,Ken,Mauer,41,20031101/CLEPOR,0020300038,"SATURDAY, NOVEMBER 1, 2003"
1162,Scott,Foster,48,20031101/PHIGSW,0020300039,"SATURDAY, NOVEMBER 1, 2003"
1147,Mike,Callahan,24,20031101/PHIGSW,0020300039,"SATURDAY, NOVEMBER 1, 2003"
1664,Gary,Zielinski,59,20031101/PHIGSW,0020300039,"SATURDAY, NOVEMBER 1, 2003"
2001,Jason,Phillips,67,20031102/GSWLAL,0020300040,"SUNDAY, NOVEMBER 2, 2003"
1154,Bob,Delaney,26,20031102/GSWLAL,0020300040,"SUNDAY, NOVEMBER 2, 2003"
1184,Ron,Olesiak,44,20031102/GSWLAL,0020300040,"SUNDAY, NOVEMBER 2, 2003"
1168,David,Jones,36,20031103/NYKORL,0020300041,"MONDAY, NOVEMBER 3, 2003"
1163,Bernie,Fryer,7,20031103/NYKORL,0020300041,"MONDAY, NOVEMBER 3, 2003"
2147,Michael,Henderson,62,20031103/NYKORL,0020300041,"MONDAY, NOVEMBER 3, 2003"
1164,Ron,Garretson,10,20031103/NOHATL,0020300042,"MONDAY, NOVEMBER 3, 2003"
1148,James,Capers,19,20031103/NOHATL,0020300042,"MONDAY, NOVEMBER 3, 2003"
1204,Derek,Richardson,63,20031103/NOHATL,0020300042,"MONDAY, NOVEMBER 3, 2003"
1150,Jimmy,Clark,6,20031103/SASMEM,0020300043,"MONDAY, NOVEMBER 3, 2003"
1156,Tim,Donaghy,21,20031103/SASMEM,0020300043,"MONDAY, NOVEMBER 3, 2003"
2529,Tony,Brown,68,20031103/SASMEM,0020300043,"MONDAY, NOVEMBER 3, 2003"
1146,Tony,Brothers,25,20031103/HOUCHI,0020300044,"MONDAY, NOVEMBER 3, 2003"
1152,Dan,Crawford,43,20031103/HOUCHI,0020300044,"MONDAY, NOVEMBER 3, 2003"
2534,Zach,Zarba,58,20031103/HOUCHI,0020300044,"MONDAY, NOVEMBER 3, 2003"
2003,Pat,Fraher,52,20031103/MIADAL,0020300045,"MONDAY, NOVEMBER 3, 2003"
1190,Eddie,Rush,32,20031103/MIADAL,0020300045,"MONDAY, NOVEMBER 3, 2003"
1165,Luis,Grillo,8,20031103/MIADAL,0020300045,"MONDAY, NOVEMBER 3, 2003"
2001,Jason,Phillips,67,20031103/MINUTA,0020300046,"MONDAY, NOVEMBER 3, 2003"
1154,Bob,Delaney,26,20031103/MINUTA,0020300046,"MONDAY, NOVEMBER 3, 2003"
1184,Ron,Olesiak,44,20031103/MINUTA,0020300046,"MONDAY, NOVEMBER 3, 2003"
1199,Tom,Washington,49,20031103/PHIPOR,0020300047,"MONDAY, NOVEMBER 3, 2003"
2002,Derrick,Collins,54,20031103/PHIPOR,0020300047,"MONDAY, NOVEMBER 3, 2003"
1185,Violet,Palmer,12,20031103/PHIPOR,0020300047,"MONDAY, NOVEMBER 3, 2003"
1155,JB,DeRosa,14,20031104/DENIND,0020300048,"TUESDAY, NOVEMBER 4, 2003"
1826,Jess,Kersey,20,20031104/DENIND,0020300048,"TUESDAY, NOVEMBER 4, 2003"
2531,Troy,Raymond,56,20031104/DENIND,0020300048,"TUESDAY, NOVEMBER 4, 2003"
1147,Mike,Callahan,24,20031104/HOUNJN,0020300049,"TUESDAY, NOVEMBER 4, 2003"
2530,Ed,Malloy,73,20031104/HOUNJN,0020300049,"TUESDAY, NOVEMBER 4, 2003"
1151,Sean,Corbin,33,20031104/HOUNJN,0020300049,"TUESDAY, NOVEMBER 4, 2003"
2005,Matt,Boland,46,20031104/LALMIL,0020300050,"TUESDAY, NOVEMBER 4, 2003"
1142,Dick,Bavetta,27,20031104/LALMIL,0020300050,"TUESDAY, NOVEMBER 4, 2003"
1144,Ted,Bernhardt,16,20031104/LALMIL,0020300050,"TUESDAY, NOVEMBER 4, 2003"
1143,Gary,Benson,30,20031104/MIASAS,0020300051,"TUESDAY, NOVEMBER 4, 2003"
1161,Joe,Forte,45,20031104/MIASAS,0020300051,"TUESDAY, NOVEMBER 4, 2003"
1160,Nolan,Fine,11,20031104/MIASAS,0020300051,"TUESDAY, NOVEMBER 4, 2003"
1153,Joe,Crawford,17,20031105/NOHPHI,0020300052,"WEDNESDAY, NOVEMBER 5, 2003"
1189,Phil,Robinson,70,20031105/NOHPHI,0020300052,"WEDNESDAY, NOVEMBER 5, 2003"
1156,Tim,Donaghy,21,20031105/NOHPHI,0020300052,"WEDNESDAY, NOVEMBER 5, 2003"
1195,Derrick,Stafford,9,20031105/DALWAS,0020300053,"WEDNESDAY, NOVEMBER 5, 2003"
1664,Gary,Zielinski,59,20031105/DALWAS,0020300053,"WEDNESDAY, NOVEMBER 5, 2003"
1167,Steve,Javie,29,20031105/DALWAS,0020300053,"WEDNESDAY, NOVEMBER 5, 2003"
1159,Kevin,Fehr,39,20031105/CHIORL,0020300054,"WEDNESDAY, NOVEMBER 5, 2003"
1150,Jimmy,Clark,6,20031105/CHIORL,0020300054,"WEDNESDAY, NOVEMBER 5, 2003"
1169,Anthony,Jordan,72,20031105/CHIORL,0020300054,"WEDNESDAY, NOVEMBER 5, 2003"
1152,Dan,Crawford,43,20031105/MILNYK,0020300055,"WEDNESDAY, NOVEMBER 5, 2003"
1174,Ken,Mauer,41,20031105/MILNYK,0020300055,"WEDNESDAY, NOVEMBER 5, 2003"
2003,Pat,Fraher,52,20031105/MILNYK,0020300055,"WEDNESDAY, NOVEMBER 5, 2003"
1164,Ron,Garretson,10,20031105/BOSDET,0020300056,"WEDNESDAY, NOVEMBER 5, 2003"
1193,Michael,Smith,38,20031105/BOSDET,0020300056,"WEDNESDAY, NOVEMBER 5, 2003"
1827,George,Toliver,23,20031105/BOSDET,0020300056,"WEDNESDAY, NOVEMBER 5, 2003"
1192,Bennett,Salvatore,15,20031105/DENCLE,0020300057,"WEDNESDAY, NOVEMBER 5, 2003"
1186,Blane,Reichelt,37,20031105/DENCLE,0020300057,"WEDNESDAY, NOVEMBER 5, 2003"
2530,Ed,Malloy,73,20031105/DENCLE,0020300057,"WEDNESDAY, NOVEMBER 5, 2003"
1204,Derek,Richardson,63,20031105/SACMIN,0020300058,"WEDNESDAY, NOVEMBER 5, 2003"
1142,Dick,Bavetta,27,20031105/SACMIN,0020300058,"WEDNESDAY, NOVEMBER 5, 2003"
1144,Ted,Bernhardt,16,20031105/SACMIN,0020300058,"WEDNESDAY, NOVEMBER 5, 2003"
1148,James,Capers,19,20031105/PHXUTA,0020300059,"WEDNESDAY, NOVEMBER 5, 2003"
1363,Bennie,Adams,47,20031105/PHXUTA,0020300059,"WEDNESDAY, NOVEMBER 5, 2003"
1200,Greg,Willard,57,20031105/PHXUTA,0020300059,"WEDNESDAY, NOVEMBER 5, 2003"
1199,Tom,Washington,49,20031105/ATLGSW,0020300060,"WEDNESDAY, NOVEMBER 5, 2003"
2002,Derrick,Collins,54,20031105/ATLGSW,0020300060,"WEDNESDAY, NOVEMBER 5, 2003"
1185,Violet,Palmer,12,20031105/ATLGSW,0020300060,"WEDNESDAY, NOVEMBER 5, 2003"
1154,Bob,Delaney,26,20031105/MEMPOR,0020300061,"WEDNESDAY, NOVEMBER 5, 2003"
2001,Jason,Phillips,67,20031105/MEMPOR,0020300061,"WEDNESDAY, NOVEMBER 5, 2003"
1184,Ron,Olesiak,44,20031105/MEMPOR,0020300061,"WEDNESDAY, NOVEMBER 5, 2003"
1174,Ken,Mauer,41,20031106/INDNJN,0020300062,"THURSDAY, NOVEMBER 6, 2003"
2003,Pat,Fraher,52,20031106/INDNJN,0020300062,"THURSDAY, NOVEMBER 6, 2003"
1152,Dan,Crawford,43,20031106/INDNJN,0020300062,"THURSDAY, NOVEMBER 6, 2003"
1147,Mike,Callahan,24,20031106/DALTOR,0020300063,"THURSDAY, NOVEMBER 6, 2003"
1162,Scott,Foster,48,20031106/DALTOR,0020300063,"THURSDAY, NOVEMBER 6, 2003"
2005,Matt,Boland,46,20031106/DALTOR,0020300063,"THURSDAY, NOVEMBER 6, 2003"
1830,Marc,Davis,34,20031106/LALSAS,0020300064,"THURSDAY, NOVEMBER 6, 2003"
1180,Jack,Nies,35,20031106/LALSAS,0020300064,"THURSDAY, NOVEMBER 6, 2003"
1826,Jess,Kersey,20,20031106/LALSAS,0020300064,"THURSDAY, NOVEMBER 6, 2003"
1193,Michael,Smith,38,20031107/TORWAS,0020300065,"FRIDAY, NOVEMBER 7, 2003"
1142,Dick,Bavetta,27,20031107/TORWAS,0020300065,"FRIDAY, NOVEMBER 7, 2003"
1203,Mark,Wunderlich,18,20031107/TORWAS,0020300065,"FRIDAY, NOVEMBER 7, 2003"
2534,Zach,Zarba,58,20031107/NJNBOS,0020300066,"FRIDAY, NOVEMBER 7, 2003"
1179,Rodney,Mott,71,20031107/NJNBOS,0020300066,"FRIDAY, NOVEMBER 7, 2003"
1190,Eddie,Rush,32,20031107/NJNBOS,0020300066,"FRIDAY, NOVEMBER 7, 2003"
1664,Gary,Zielinski,59,20031107/SACNYK,0020300067,"FRIDAY, NOVEMBER 7, 2003"
1147,Mike,Callahan,24,20031107/SACNYK,0020300067,"FRIDAY, NOVEMBER 7, 2003"
1150,Jimmy,Clark,6,20031107/SACNYK,0020300067,"FRIDAY, NOVEMBER 7, 2003"
1144,Ted,Bernhardt,16,20031107/CLEIND,0020300068,"FRIDAY, NOVEMBER 7, 2003"
2005,Matt,Boland,46,20031107/CLEIND,0020300068,"FRIDAY, NOVEMBER 7, 2003"
1153,Joe,Crawford,17,20031107/CLEIND,0020300068,"FRIDAY, NOVEMBER 7, 2003"
1165,Luis,Grillo,8,20031107/MINORL,0020300069,"FRIDAY, NOVEMBER 7, 2003"
1662,Bill,Kennedy,55,20031107/MINORL,0020300069,"FRIDAY, NOVEMBER 7, 2003"
1161,Joe,Forte,45,20031107/MINORL,0020300069,"FRIDAY, NOVEMBER 7, 2003"
1155,JB,DeRosa,14,20031107/LALNOH,0020300070,"FRIDAY, NOVEMBER 7, 2003"
1176,Monty,McCutchen,13,20031107/LALNOH,0020300070,"FRIDAY, NOVEMBER 7, 2003"
1198,Scott,Wall,31,20031107/LALNOH,0020300070,"FRIDAY, NOVEMBER 7, 2003"
2530,Ed,Malloy,73,20031107/MILDET,0020300071,"FRIDAY, NOVEMBER 7, 2003"
1192,Bennett,Salvatore,15,20031107/MILDET,0020300071,"FRIDAY, NOVEMBER 7, 2003"
1186,Blane,Reichelt,37,20031107/MILDET,0020300071,"FRIDAY, NOVEMBER 7, 2003"
1164,Ron,Garretson,10,20031107/PHICHI,0020300072,"FRIDAY, NOVEMBER 7, 2003"
1204,Derek,Richardson,63,20031107/PHICHI,0020300072,"FRIDAY, NOVEMBER 7, 2003"
1827,George,Toliver,23,20031107/PHICHI,0020300072,"FRIDAY, NOVEMBER 7, 2003"
2001,Jason,Phillips,67,20031107/LACDEN,0020300073,"FRIDAY, NOVEMBER 7, 2003"
1154,Bob,Delaney,26,20031107/LACDEN,0020300073,"FRIDAY, NOVEMBER 7, 2003"
1184,Ron,Olesiak,44,20031107/LACDEN,0020300073,"FRIDAY, NOVEMBER 7, 2003"
1167,Steve,Javie,29,20031107/MEMPHX,0020300074,"FRIDAY, NOVEMBER 7, 2003"
1169,Anthony,Jordan,72,20031107/MEMPHX,0020300074,"FRIDAY, NOVEMBER 7, 2003"
1151,Sean,Corbin,33,20031107/MEMPHX,0020300074,"FRIDAY, NOVEMBER 7, 2003"
1201,Leon,Wood,40,20031107/UTAGSW,0020300075,"FRIDAY, NOVEMBER 7, 2003"
1194,Bill,Spooner,22,20031107/UTAGSW,0020300075,"FRIDAY, NOVEMBER 7, 2003"
2531,Troy,Raymond,56,20031107/UTAGSW,0020300075,"FRIDAY, NOVEMBER 7, 2003"
1148,James,Capers,19,20031107/PORSEA,0020300076,"FRIDAY, NOVEMBER 7, 2003"
1363,Bennie,Adams,47,20031107/PORSEA,0020300076,"FRIDAY, NOVEMBER 7, 2003"
1200,Greg,Willard,57,20031107/PORSEA,0020300076,"FRIDAY, NOVEMBER 7, 2003"
1162,Scott,Foster,48,20031108/MINMIA,0020300077,"SATURDAY, NOVEMBER 8, 2003"
1195,Derrick,Stafford,9,20031108/MINMIA,0020300077,"SATURDAY, NOVEMBER 8, 2003"
1664,Gary,Zielinski,59,20031108/MINMIA,0020300077,"SATURDAY, NOVEMBER 8, 2003"
1152,Dan,Crawford,43,20031108/WASCLE,0020300078,"SATURDAY, NOVEMBER 8, 2003"
2147,Michael,Henderson,62,20031108/WASCLE,0020300078,"SATURDAY, NOVEMBER 8, 2003"
1188,Leroy,Richardson,51,20031108/WASCLE,0020300078,"SATURDAY, NOVEMBER 8, 2003"
1662,Bill,Kennedy,55,20031108/CHINOH,0020300079,"SATURDAY, NOVEMBER 8, 2003"
1161,Joe,Forte,45,20031108/CHINOH,0020300079,"SATURDAY, NOVEMBER 8, 2003"
1165,Luis,Grillo,8,20031108/CHINOH,0020300079,"SATURDAY, NOVEMBER 8, 2003"
1156,Tim,Donaghy,21,20031108/NYKMIL,0020300080,"SATURDAY, NOVEMBER 8, 2003"
1164,Ron,Garretson,10,20031108/NYKMIL,0020300080,"SATURDAY, NOVEMBER 8, 2003"
2529,Tony,Brown,68,20031108/NYKMIL,0020300080,"SATURDAY, NOVEMBER 8, 2003"
1830,Marc,Davis,34,20031108/ORLHOU,0020300081,"SATURDAY, NOVEMBER 8, 2003"
1180,Jack,Nies,35,20031108/ORLHOU,0020300081,"SATURDAY, NOVEMBER 8, 2003"
1826,Jess,Kersey,20,20031108/ORLHOU,0020300081,"SATURDAY, NOVEMBER 8, 2003"
1176,Monty,McCutchen,13,20031108/DALSAS,0020300082,"SATURDAY, NOVEMBER 8, 2003"
1198,Scott,Wall,31,20031108/DALSAS,0020300082,"SATURDAY, NOVEMBER 8, 2003"
1155,JB,DeRosa,14,20031108/DALSAS,0020300082,"SATURDAY, NOVEMBER 8, 2003"
1146,Tony,Brothers,25,20031108/MEMUTA,0020300083,"SATURDAY, NOVEMBER 8, 2003"
1163,Bernie,Fryer,7,20031108/MEMUTA,0020300083,"SATURDAY, NOVEMBER 8, 2003"
1143,Gary,Benson,30,20031108/MEMUTA,0020300083,"SATURDAY, NOVEMBER 8, 2003"
1201,Leon,Wood,40,20031108/ATLPOR,0020300084,"SATURDAY, NOVEMBER 8, 2003"
1194,Bill,Spooner,22,20031108/ATLPOR,0020300084,"SATURDAY, NOVEMBER 8, 2003"
2531,Troy,Raymond,56,20031108/ATLPOR,0020300084,"SATURDAY, NOVEMBER 8, 2003"
2534,Zach,Zarba,58,20031109/DENTOR,0020300085,"SUNDAY, NOVEMBER 9, 2003"
1168,David,Jones,36,20031109/DENTOR,0020300085,"SUNDAY, NOVEMBER 9, 2003"
1160,Nolan,Fine,11,20031109/DENTOR,0020300085,"SUNDAY, NOVEMBER 9, 2003"
1199,Tom,Washington,49,20031109/SACBOS,0020300086,"SUNDAY, NOVEMBER 9, 2003"
2004,Courtney,Kirkland,61,20031109/SACBOS,0020300086,"SUNDAY, NOVEMBER 9, 2003"
1186,Blane,Reichelt,37,20031109/SACBOS,0020300086,"SUNDAY, NOVEMBER 9, 2003"
1179,Rodney,Mott,71,20031109/INDPHI,0020300087,"SUNDAY, NOVEMBER 9, 2003"
1190,Eddie,Rush,32,20031109/INDPHI,0020300087,"SUNDAY, NOVEMBER 9, 2003"
2147,Michael,Henderson,62,20031109/INDPHI,0020300087,"SUNDAY, NOVEMBER 9, 2003"
2005,Matt,Boland,46,20031109/NJNDET,0020300088,"SUNDAY, NOVEMBER 9, 2003"
1203,Mark,Wunderlich,18,20031109/NJNDET,0020300088,"SUNDAY, NOVEMBER 9, 2003"
1156,Tim,Donaghy,21,20031109/NJNDET,0020300088,"SUNDAY, NOVEMBER 9, 2003"
1151,Sean,Corbin,33,20031109/ATLSEA,0020300089,"SUNDAY, NOVEMBER 9, 2003"
