GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0028000001,1610612744,GOS,Golden State,76283,Rickey Brown,,,18,3,4.0,0.75,0.0,0.0,0.0,2,0,0.0,0.0,1.0,1.0,2.0,1,1,1,3.0,6,
0028000001,1610612744,GOS,Golden State,76353,Joe Barry Carroll,,,24,5,11.0,0.455,0.0,0.0,0.0,6,3,0.5,3.0,3.0,6.0,0.0,0,1,4,5.0,13,
0028000001,1610612744,GOS,Golden State,76753,World Free,,,32,8,14.0,0.571,0.0,0.0,0.0,9,5,0.556,0.0,1.0,1.0,3.0,5,0,2,5.0,21,
0028000001,1610612744,GOS,Golden State,77264,Bernard King,,,30,6,11.0,0.545,0.0,0.0,0.0,0,0,0.0,2.0,1.0,3.0,0.0,1,1,0,5.0,12,
0028000001,1610612744,GOS,Golden State,77419,John Lucas,,,28,5,6.0,0.833,0.0,0.0,0.0,9,6,0.667,0.0,0.0,0.0,4.0,1,0,2,2.0,16,
0028000001,1610612744,GOS,Golden State,77800,Sonny Parker,,,24,5,10.0,0.5,0.0,0.0,0.0,0,0,0.0,3.0,0.0,3.0,1.0,1,0,3,2.0,10,
0028000001,1610612744,GOS,Golden State,77917,Clifford Ray,,,24,1,5.0,0.2,0.0,0.0,0.0,3,2,0.667,4.0,4.0,8.0,3.0,1,0,4,6.0,4,
0028000001,1610612744,GOS,Golden State,77937,Billy Reid,,,5,3,4.0,0.75,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0,0,1,2.0,6,
0028000001,1610612744,GOS,Golden State,78015,Lorenzo Romar,,,7,1,1.0,1.0,0.0,0.0,0.0,2,1,0.5,1.0,0.0,1.0,1.0,1,0,1,1.0,3,
0028000001,1610612744,GOS,Golden State,78139,Purvis Short,,,37,5,17.0,0.294,0.0,0.0,0.0,0,0,0.0,4.0,2.0,6.0,6.0,3,0,1,2.0,10,
