GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0020300001,1610612748,MIA,Miami,224,Eddie Jones,G,,38:48,5,15,0.333,5,1,0.2,4,4,1.0,6,2,8,0,0,0,1,3,15,-7.0
0020300001,1610612748,MIA,Miami,258,Brian Grant,C,,29:13,4,5,0.8,0,0,0.0,6,5,0.833,5,2,7,0,0,0,5,3,13,-11.0
0020300001,1610612748,MIA,Miami,902,Bimbo Coles,,,4:29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4.0
0020300001,1610612748,MIA,Miami,955,Samaki Walker,,,9:05,3,4,0.75,0,0,0.0,0,0,0.0,2,1,3,0,0,0,1,0,6,0.0
0020300001,1610612748,MIA,Miami,961,John Wallace,,,28:18,4,9,0.444,0,0,0.0,1,1,1.0,4,0,4,5,0,1,3,2,9,-20.0
0020300001,1610612748,MIA,Miami,1747,Rafer Alston,,,23:44,2,6,0.333,2,1,0.5,2,1,0.5,2,0,2,5,1,0,0,4,6,-6.0
0020300001,1610612748,MIA,Miami,1885,Lamar Odom,F,,7:39,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,1,0,0,1,0,0,-3.0
0020300001,1610612748,MIA,Miami,2124,Malik Allen,,,21:05,2,7,0.286,0,0,0.0,1,1,1.0,2,2,4,0,1,0,1,2,5,-13.0
0020300001,1610612748,MIA,Miami,2254,Loren Woods,,,9:42,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,-4.0
0020300001,1610612748,MIA,Miami,2548,Dwyane Wade,G,,41:02,8,18,0.444,1,0,0.0,3,2,0.667,3,1,4,4,0,0,5,3,18,-5.0
0020300001,1610612748,MIA,Miami,2617,Udonis Haslem,F,,26:55,1,5,0.2,0,0,0.0,0,0,0.0,6,2,8,1,1,1,1,4,2,-2.0
0020300001,1610612755,PHI,Philadelphia,243,Aaron McKie,,,24:50,3,7,0.429,2,2,1.0,2,2,1.0,4,0,4,1,1,0,1,3,10,15.0
0020300001,1610612755,PHI,Philadelphia,727,Eric Snow,G,,31:16,0,5,0.0,1,0,0.0,2,1,0.5,2,2,4,6,1,0,1,2,1,11.0
0020300001,1610612755,PHI,Philadelphia,934,Derrick Coleman,C,,30:31,3,8,0.375,2,1,0.5,5,3,0.6,4,1,5,1,1,1,0,4,10,3.0
0020300001,1610612755,PHI,Philadelphia,947,Allen Iverson,G,,45:21,9,25,0.36,11,3,0.273,8,5,0.625,4,1,5,11,5,0,3,2,26,11.0
0020300001,1610612755,PHI,Philadelphia,1043,Amal McCaskill,,,11:03,1,1,1.0,0,0,0.0,1,0,0.0,1,3,4,0,1,0,0,0,2,17.0
0020300001,1610612755,PHI,Philadelphia,1531,Marc Jackson,,,23:30,3,7,0.429,0,0,0.0,1,1,1.0,3,1,4,1,0,1,0,1,7,14.0
0020300001,1610612755,PHI,Philadelphia,1903,Kenny Thomas,F,,30:21,6,10,0.6,0,0,0.0,8,3,0.375,4,3,7,1,1,1,1,1,15,-4.0
0020300001,1610612755,PHI,Philadelphia,2223,Samuel Dalembert,,,0:58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
0020300001,1610612755,PHI,Philadelphia,2422,John Salmons,F,,27:22,4,6,0.667,2,1,0.5,3,1,0.333,4,1,5,4,2,0,2,1,10,11.0
0020300001,1610612755,PHI,Philadelphia,2584,Willie Green,,,12:34,4,4,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,8,2.0
0020300001,1610612755,PHI,Philadelphia,2594,Kyle Korver,,,2:17,0,2,0.0,2,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-3.0
0020300002,1610612756,PHX,Phoenix,339,Tom Gugliotta,,,16:59,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,4,0,-14.0
0020300002,1610612756,PHX,Phoenix,358,Anfernee Hardaway,,,15:26,3,9,0.333,0,0,0.0,0,0,0.0,1,2,3,1,0,0,1,2,6,-5.0
0020300002,1610612756,PHX,Phoenix,950,Stephon Marbury,G,,41:38,10,22,0.455,5,3,0.6,2,1,0.5,5,2,7,6,2,0,2,3,24,2.0
0020300002,1610612756,PHX,Phoenix,1510,Brevin Knight,,,6:22,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,1,0,0,-3.0
0020300002,1610612756,PHX,Phoenix,1890,Shawn Marion,F,,38:46,7,14,0.5,1,1,1.0,5,5,1.0,6,1,7,1,2,4,1,4,20,3.0
0020300002,1610612756,PHX,Phoenix,2063,Jake Voskuhl,C,,32:09,4,9,0.444,0,0,0.0,2,2,1.0,3,6,9,2,0,0,3,6,10,11.0
0020300002,1610612756,PHX,Phoenix,2207,Joe Johnson,G,,33:02,1,10,0.1,2,0,0.0,4,1,0.25,3,1,4,2,1,0,0,1,3,4.0
0020300002,1610612756,PHX,Phoenix,2405,Amar'e Stoudemire,F,,22:07,4,10,0.4,0,0,0.0,2,2,1.0,5,2,7,0,0,0,2,6,10,12.0
0020300002,1610612756,PHX,Phoenix,2418,Casey Jacobsen,,,7:08,0,0,0.0,0,0,0.0,4,4,1.0,0,0,0,0,0,0,1,1,4,-4.0
0020300002,1610612756,PHX,Phoenix,2456,Cezary Trybanski,,,0:17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0.0
0020300002,1610612756,PHX,Phoenix,2560,Zarko Cabarkapa,,,26:05,1,4,0.25,2,1,0.5,2,2,1.0,3,2,5,1,0,1,6,4,5,-11.0
0020300002,1610612759,SAS,San Antonio,109,Robert Horry,,,16:12,2,5,0.4,1,0,0.0,1,1,1.0,2,0,2,0,0,1,2,2,5,8.0
0020300002,1610612759,SAS,San Antonio,990,Malik Rose,,,24:10,4,6,0.667,0,0,0.0,4,4,1.0,4,0,4,1,2,2,2,5,12,9.0
0020300002,1610612759,SAS,San Antonio,1477,Bruce Bowen,F,,30:36,2,7,0.286,2,0,0.0,2,1,0.5,3,0,3,2,0,0,1,2,5,-4.0
0020300002,1610612759,SAS,San Antonio,1495,Tim Duncan,F,,40:12,8,13,0.615,0,0,0.0,9,8,0.889,8,4,12,4,1,6,3,3,24,-4.0
0020300002,1610612759,SAS,San Antonio,1500,Ron Mercer,,,23:38,5,11,0.455,1,0,0.0,1,1,1.0,1,0,1,4,2,0,1,1,11,1.0
0020300002,1610612759,SAS,San Antonio,1725,Rasho Nesterovic,C,,15:26,1,1,1.0,0,0,0.0,2,0,0.0,3,0,3,0,1,0,3,2,2,-11.0
0020300002,1610612759,SAS,San Antonio,1853,Anthony Carter,G,,34:30,5,15,0.333,0,0,0.0,0,0,0.0,3,2,5,6,2,0,5,3,10,-5.0
0020300002,1610612759,SAS,San Antonio,1938,Manu Ginobili,G,,32:30,1,7,0.143,3,0,0.0,7,5,0.714,4,1,5,3,0,1,2,4,7,2.0
0020300002,1610612759,SAS,San Antonio,2045,Hedo Turkoglu,,,22:46,3,8,0.375,3,1,0.333,0,0,0.0,3,0,3,0,0,1,1,2,7,9.0
0020300003,1610612742,DAL,Dallas,696,Travis Best,,,16:12,0,5,0.0,1,0,0.0,0,0,0.0,0,0,0,4,2,0,1,2,0,8.0
0020300003,1610612742,DAL,Dallas,714,Michael Finley,G,,28:59,2,8,0.25,4,0,0.0,8,8,1.0,4,0,4,1,0,0,1,1,12,-14.0
0020300003,1610612742,DAL,Dallas,762,Shawn Bradley,,,4:01,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,2.0
0020300003,1610612742,DAL,Dallas,952,Antoine Walker,F,,33:26,7,13,0.538,6,5,0.833,0,0,0.0,5,2,7,1,0,0,2,3,19,-16.0
0020300003,1610612742,DAL,Dallas,959,Steve Nash,G,,28:40,4,10,0.4,4,0,0.0,0,0,0.0,0,0,0,7,0,0,4,4,8,-24.0
0020300003,1610612742,DAL,Dallas,960,Tony Delk,,,27:27,2,9,0.222,3,1,0.333,2,2,1.0,5,1,6,1,0,0,0,3,7,0.0
0020300003,1610612742,DAL,Dallas,1504,Danny Fortson,C,,13:42,0,0,0.0,0,0,0.0,2,0,0.0,3,0,3,0,0,0,0,1,0,-23.0
0020300003,1610612742,DAL,Dallas,1712,Antawn Jamison,,,32:51,7,13,0.538,1,1,1.0,4,2,0.5,3,3,6,1,0,0,0,2,17,2.0
0020300003,1610612742,DAL,Dallas,1717,Dirk Nowitzki,F,,33:11,5,17,0.294,6,0,0.0,12,9,0.75,10,3,13,1,1,1,3,2,19,-20.0
0020300003,1610612742,DAL,Dallas,2059,Eduardo Najera,,,12:32,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,0,1,0,0,2,2,3.0
