GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS,GAME_DATE,ATTENDANCE,GAME_TIME
1986-10-31T00:00:00,,0028600001,3, ,19861031/SEAPOR,1610612757,1610612760,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",12666,
1986-10-31T00:00:00,,0028600002,3, ,19861031/INDPHL,1610612755,1610612754,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",10247,
1986-10-31T00:00:00,,0028600003,3, ,19861031/WASBOS,1610612738,1610612764,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",14890,
1986-10-31T00:00:00,,0028600004,3, ,19861031/NYKNJN,1610612751,1610612752,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",17684,
1986-10-31T00:00:00,,0028600005,3, ,19861031/LACSAC,1610612758,1610612746,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",10333,
1986-10-31T00:00:00,,0028600006,3, ,19861031/MILDET,1610612765,1610612749,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",20541,
1986-10-31T00:00:00,,0028600007,3, ,19861031/SANDEN,1610612743,1610612759,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",14835,
1986-10-31T00:00:00,,0028600008,3, ,19861031/UTHDAL,1610612742,1610612762,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",16692,
1986-10-31T00:00:00,,0028600009,3, ,19861031/GOSPHX,1610612756,1610612744,1986,4,,,Q4  - ,1,"FRIDAY, OCTOBER 31, 1986",11615,
1986-11-01T00:00:00,,0028600010,3, ,19861101/NJNATL,1610612737,1610612751,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",13650,
1986-11-01T00:00:00,,0028600011,3, ,19861101/DALSAN,1610612759,1610612742,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",13340,
1986-11-01T00:00:00,,0028600012,3, ,19861101/BOSMIL,1610612749,1610612738,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",11052,
1986-11-01T00:00:00,,0028600013,3, ,19861101/PORUTH,1610612762,1610612757,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",11013,
1986-11-01T00:00:00,,0028600014,3, ,19861101/CHINYK,1610612752,1610612741,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",19325,
1986-11-01T00:00:00,,0028600015,3, ,19861101/DENGOS,1610612744,1610612743,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",10584,
1986-11-01T00:00:00,,0028600016,3, ,19861101/PHXLAC,1610612746,1610612756,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",7805,
1986-11-01T00:00:00,,0028600017,3, ,19861101/DETIND,1610612754,1610612765,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",16912,
1986-11-01T00:00:00,,0028600018,3, ,19861101/LALHOU,1610612745,1610612747,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",16016,
1986-11-01T00:00:00,,0028600019,3, ,19861101/WASCLE,1610612739,1610612764,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",14254,
1986-11-01T00:00:00,,0028600020,3, ,19861101/SACSEA,1610612760,1610612758,1986,4,,,Q4  - ,1,"SATURDAY, NOVEMBER 1, 1986",6296,
1986-11-02T00:00:00,,0028600021,3, ,19861102/ATLPHL,1610612755,1610612737,1986,4,,,Q4  - ,1,"SUNDAY, NOVEMBER 2, 1986",11468,
1986-11-02T00:00:00,,0028600022,3, ,19861102/CHICLE,1610612739,1610612741,1986,4,,,Q4  - ,1,"SUNDAY, NOVEMBER 2, 1986",17540,
1986-11-04T00:00:00,,0028600023,3, ,19861104/NYKDEN,1610612743,1610612752,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",11383,
1986-11-03T00:00:00,,0028600024,3, ,19861103/NYKGOS,1610612744,1610612752,1986,4,,,Q4  - ,1,"MONDAY, NOVEMBER 3, 1986",9016,
1986-11-04T00:00:00,,0028600025,3, ,19861104/PHLIND,1610612754,1610612755,1986,6,,,Q6  - ,1,"TUESDAY, NOVEMBER 4, 1986",13887,
1986-11-04T00:00:00,,0028600026,3, ,19861104/PORPHX,1610612756,1610612757,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",11624,
1986-11-04T00:00:00,,0028600027,3, ,19861104/LALSEA,1610612760,1610612747,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",10426,
1986-11-04T00:00:00,,0028600028,3, ,19861104/MILATL,1610612737,1610612749,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",10762,
1986-11-04T00:00:00,,0028600029,3, ,19861104/HOUSAC,1610612758,1610612745,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",10333,
1986-11-04T00:00:00,,0028600030,3, ,19861104/LACDAL,1610612742,1610612746,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",16421,
1986-11-04T00:00:00,,0028600031,3, ,19861104/NJNWAS,1610612764,1610612751,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",9489,
1986-11-04T00:00:00,,0028600032,3, ,19861104/SANCHI,1610612741,1610612759,1986,4,,,Q4  - ,1,"TUESDAY, NOVEMBER 4, 1986",12282,
1986-11-05T00:00:00,,0028600033,3, ,19861105/SANNJN,1610612751,1610612759,1986,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 5, 1986",6799,
1986-11-05T00:00:00,,0028600034,3, ,19861105/PORGOS,1610612744,1610612757,1986,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 5, 1986",7717,
1986-11-05T00:00:00,,0028600035,3, ,19861105/WASDET,1610612765,1610612764,1986,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 5, 1986",11252,
1986-11-05T00:00:00,,0028600036,3, ,19861105/INDBOS,1610612738,1610612754,1986,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 5, 1986",14890,
1986-11-05T00:00:00,,0028600037,3, ,19861105/MILPHL,1610612755,1610612749,1986,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 5, 1986",14712,
1986-11-05T00:00:00,,0028600038,3, ,19861105/CLEUTH,1610612762,1610612739,1986,4,,,Q4  - ,1,"WEDNESDAY, NOVEMBER 5, 1986",11185,
1986-11-06T00:00:00,,0028600039,3, ,19861106/UTHDEN,1610612743,1610612762,1986,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 6, 1986",8112,
1986-11-06T00:00:00,,0028600040,3, ,19861106/DALSEA,1610612760,1610612742,1986,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 6, 1986",8363,
1986-11-06T00:00:00,,0028600041,3, ,19861106/NYKSAC,1610612758,1610612752,1986,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 6, 1986",10333,
1986-11-06T00:00:00,,0028600042,3, ,19861106/LACHOU,1610612745,1610612746,1986,4,,,Q4  - ,1,"THURSDAY, NOVEMBER 6, 1986",16016,
1986-11-07T00:00:00,,0028600043,3, ,19861107/DENLAL,1610612747,1610612743,1986,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 7, 1986",15872,
1986-11-07T00:00:00,,0028600044,3, ,19861107/CHIDET,1610612765,1610612741,1986,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 7, 1986",18579,
1986-11-07T00:00:00,,0028600045,3, ,19861107/PHXATL,1610612737,1610612756,1986,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 7, 1986",7061,
1986-11-07T00:00:00,,0028600046,3, ,19861107/MILNJN,1610612751,1610612749,1986,4,,,Q4  - ,1,"FRIDAY, NOVEMBER 7, 1986",8286,
