GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0020500001,1610612749,MIL,Milwaukee,389,Toni Kukoc,,,16:14,4,7,0.571,3,1,0.333,0,0,0.0,1,1,2,1,0,0,0,0,9,7.0
0020500001,1610612749,MIL,Milwaukee,2048,Jamaal Magloire,C,,37:52,2,4,0.5,0,0,0.0,0,0,0.0,9,0,9,2,0,0,6,6,4,6.0
0020500001,1610612749,MIL,Milwaukee,2072,Michael Redd,G,,47:24,8,20,0.4,5,2,0.4,17,12,0.706,3,1,4,1,1,0,3,0,30,13.0
0020500001,1610612749,MIL,Milwaukee,2250,Bobby Simmons,F,,42:50,8,14,0.571,1,1,1.0,5,5,1.0,6,6,12,2,1,0,1,5,22,17.0
0020500001,1610612749,MIL,Milwaukee,2294,Charlie Bell,,,13:25,4,4,1.0,1,1,1.0,0,0,0.0,3,0,3,1,0,0,0,2,9,-9.0
0020500001,1610612749,MIL,Milwaukee,2429,Dan Gadzuric,,,14:49,4,5,0.8,0,0,0.0,0,0,0.0,2,1,3,0,1,0,0,1,8,-5.0
0020500001,1610612749,MIL,Milwaukee,2551,T.J. Ford,G,,34:09,4,10,0.4,1,0,0.0,9,8,0.889,8,1,9,14,0,0,5,4,16,12.0
0020500001,1610612749,MIL,Milwaukee,2590,Mo Williams,,,21:12,2,12,0.167,2,1,0.5,1,1,1.0,2,0,2,4,0,0,1,3,6,-6.0
0020500001,1610612749,MIL,Milwaukee,101106,Andrew Bogut,F,,37:05,6,9,0.667,0,0,0.0,1,1,1.0,5,4,9,1,0,3,1,4,13,10.0
0020500001,1610612755,PHI,Philadelphia,185,Chris Webber,F,,48:10,14,28,0.5,1,0,0.0,4,4,1.0,9,5,14,5,1,2,3,4,32,-8.0
0020500001,1610612755,PHI,Philadelphia,947,Allen Iverson,G,,50:26,11,28,0.393,4,2,0.5,15,11,0.733,2,0,2,9,3,0,1,3,35,-4.0
0020500001,1610612755,PHI,Philadelphia,1563,Kevin Ollie,,,3:07,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,2.0
0020500001,1610612755,PHI,Philadelphia,1924,Lee Nailon,,,20:13,4,8,0.5,0,0,0.0,0,0,0.0,2,3,5,0,1,0,1,1,8,-12.0
0020500001,1610612755,PHI,Philadelphia,2212,Steven Hunter,C,,35:01,4,7,0.571,0,0,0.0,4,3,0.75,3,1,4,0,0,3,1,4,11,-3.0
0020500001,1610612755,PHI,Philadelphia,2422,John Salmons,,,33:58,4,12,0.333,1,0,0.0,3,2,0.667,3,1,4,5,0,0,0,5,10,-14.0
0020500001,1610612755,PHI,Philadelphia,2594,Kyle Korver,F,,36:04,2,7,0.286,5,2,0.4,1,0,0.0,2,0,2,2,0,2,1,5,6,-20.0
0020500001,1610612755,PHI,Philadelphia,2738,Andre Iguodala,G,,35:25,2,4,0.5,1,0,0.0,2,2,1.0,5,1,6,3,5,0,0,6,6,9.0
0020500001,1610612755,PHI,Philadelphia,2839,James Thomas,,,2:36,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,5.0
0020500002,1610612743,DEN,Denver,702,Voshon Lenard,G,,34:58,4,10,0.4,3,0,0.0,0,0,0.0,2,0,2,0,1,0,2,2,8,-3.0
0020500002,1610612743,DEN,Denver,948,Marcus Camby,C,,31:47,2,6,0.333,0,0,0.0,0,0,0.0,8,3,11,3,2,2,3,5,4,-13.0
0020500002,1610612743,DEN,Denver,1761,Greg Buckner,,,7:38,0,1,0.0,1,0,0.0,0,0,0.0,3,0,3,0,0,0,0,0,0,1.0
0020500002,1610612743,DEN,Denver,1863,Earl Boykins,,,23:32,6,13,0.462,1,0,0.0,3,1,0.333,0,0,0,5,1,0,0,0,13,-10.0
0020500002,1610612743,DEN,Denver,1889,Andre Miller,G,,39:16,4,6,0.667,0,0,0.0,0,0,0.0,3,0,3,6,1,0,1,1,8,-3.0
0020500002,1610612743,DEN,Denver,1922,Francisco Elson,,,4:42,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,1.0
0020500002,1610612743,DEN,Denver,2030,Kenyon Martin,F,,32:13,9,19,0.474,0,0,0.0,2,1,0.5,1,1,2,3,1,0,2,5,19,-4.0
