GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3A,FG3M,FG3_PCT,FTA,FTM,FT_PCT,DREB,OREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0029500001,1610612766,CHH,Charlotte,149,Michael Adams,,,23,2,2,1.0,1,1,1.0,0,0,0.0,0.0,2,2.0,3,4,0,2,1,5,
0029500001,1610612766,CHH,Charlotte,209,Dell Curry,,,23,3,9,0.333,3,1,0.333,0,0,0.0,2.0,3,5.0,1,1,0,1,0,7,
0029500001,1610612766,CHH,Charlotte,241,Darrin Hancock,,,25,6,10,0.6,0,0,0.0,0,0,0.0,4.0,1,5.0,2,0,0,0,2,12,
0029500001,1610612766,CHH,Charlotte,305,Robert Parish,,,24,3,7,0.429,0,0,0.0,0,0,0.0,8.0,3,11.0,1,0,3,1,1,6,
0029500001,1610612766,CHH,Charlotte,341,Joe Wolf,,,18,0,1,0.0,0,0,0.0,0,0,0.0,2.0,0,2.0,0,2,0,2,2,0,
0029500001,1610612766,CHH,Charlotte,357,Greg Sutton,,,25,3,9,0.333,3,1,0.333,6,5,0.833,0.0,1,1.0,2,0,0,2,4,12,
0029500001,1610612766,CHH,Charlotte,383,Kendall Gill,,,33,8,15,0.533,2,0,0.0,1,1,1.0,4.0,1,5.0,3,0,0,3,4,17,
0029500001,1610612766,CHH,Charlotte,678,George Zidek,,,34,5,11,0.455,0,0,0.0,6,3,0.5,3.0,2,5.0,0,1,1,2,5,13,
0029500001,1610612766,CHH,Charlotte,913,Larry Johnson,,,35,6,13,0.462,2,0,0.0,12,7,0.583,6.0,1,7.0,2,0,0,6,3,19,
0029500001,1610612741,CHI,Chicago,23,Dennis Rodman,,,27,1,3,0.333,0,0,0.0,0,0,0.0,7.0,4,11.0,1,0,0,2,3,2,
0029500001,1610612741,CHI,Chicago,54,Dickey Simpkins,,,20,2,3,0.667,0,0,0.0,3,1,0.333,3.0,3,6.0,3,1,0,0,3,5,
0029500001,1610612741,CHI,Chicago,70,Steve Kerr,,,22,3,4,0.75,0,0,0.0,0,0,0.0,1.0,0,1.0,2,2,0,0,1,6,
0029500001,1610612741,CHI,Chicago,82,Bill Wennington,,,19,3,5,0.6,0,0,0.0,0,0,0.0,4.0,1,5.0,3,0,0,1,4,6,
0029500001,1610612741,CHI,Chicago,146,Jud Buechler,,,22,6,8,0.75,2,1,0.5,0,0,0.0,0.0,0,0.0,1,1,0,3,2,13,
0029500001,1610612741,CHI,Chicago,166,Ron Harper,,,25,5,11,0.455,0,0,0.0,1,1,1.0,1.0,1,2.0,1,3,0,1,1,11,
0029500001,1610612741,CHI,Chicago,389,Toni Kukoc,,,27,6,14,0.429,2,0,0.0,4,3,0.75,6.0,3,9.0,6,0,2,2,2,15,
0029500001,1610612741,CHI,Chicago,679,Jason Caffey,,,13,0,4,0.0,0,0,0.0,2,1,0.5,0.0,2,2.0,0,0,1,1,2,1,
0029500001,1610612741,CHI,Chicago,753,Randy Brown,,,16,1,5,0.2,0,0,0.0,4,2,0.5,0.0,0,0.0,4,3,0,2,3,4,
0029500001,1610612741,CHI,Chicago,893,Michael Jordan,,,39,16,29,0.552,7,3,0.429,9,7,0.778,5.0,1,6.0,7,0,0,1,4,42,
0029500001,1610612741,CHI,Chicago,937,Scottie Pippen,,,10,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0,2,0,
0029500002,1610612737,ATL,Atlanta,3,Grant Long,,,38,4,9,0.444,0,0,0.0,4,2,0.5,3.0,5,8.0,7,1,2,2,5,10,
0029500002,1610612737,ATL,Atlanta,80,Ken Norman,,,25,5,9,0.556,3,2,0.667,4,2,0.5,3.0,0,3.0,1,0,0,2,2,14,
0029500002,1610612737,ATL,Atlanta,120,Steven Smith,,,29,3,7,0.429,1,0,0.0,15,14,0.933,1.0,2,3.0,2,2,0,0,4,20,
0029500002,1610612737,ATL,Atlanta,278,Stacey Augmon,,,17,5,8,0.625,0,0,0.0,5,3,0.6,0.0,0,0.0,1,1,0,0,5,13,
0029500002,1610612737,ATL,Atlanta,302,Mookie Blaylock,,,37,3,13,0.231,5,2,0.4,3,2,0.667,1.0,1,2.0,7,6,0,2,5,10,
0029500002,1610612737,ATL,Atlanta,378,Craig Ehlo,,,26,6,9,0.667,3,1,0.333,2,1,0.5,2.0,1,3.0,1,2,0,4,4,14,
0029500002,1610612737,ATL,Atlanta,457,Andrew Lang,,,39,6,12,0.5,0,0,0.0,6,3,0.5,2.0,4,6.0,1,0,2,1,3,15,
0029500002,1610612737,ATL,Atlanta,673,Alan Henderson,,,17,1,3,0.333,0,0,0.0,8,3,0.375,1.0,1,2.0,0,0,0,1,3,5,
0029500002,1610612737,ATL,Atlanta,892,Spud Webb,,,12,2,3,0.667,2,1,0.5,0,0,0.0,0.0,0,0.0,1,0,0,0,1,5,
0029500002,1610612754,IND,Indiana,154,Adrian Caldwell,,,9,0,1,0.0,0,0,0.0,0,0,0.0,1.0,0,1.0,0,0,0,0,1,0,
0029500002,1610612754,IND,Indiana,213,Antonio Davis,,,30,7,10,0.7,0,0,0.0,4,4,1.0,4.0,3,7.0,0,1,2,2,6,18,
0029500002,1610612754,IND,Indiana,273,Duane Ferrell,,,15,0,1,0.0,0,0,0.0,0,0,0.0,1.0,0,1.0,1,0,0,2,4,0,
0029500002,1610612754,IND,Indiana,349,Mark Jackson,,,28,5,9,0.556,1,1,1.0,4,3,0.75,4.0,1,5.0,8,0,0,4,0,14,
0029500002,1610612754,IND,Indiana,368,Dwayne Schintzius,,,23,1,6,0.167,0,0,0.0,2,2,1.0,2.0,1,3.0,0,1,0,0,3,4,
0029500002,1610612754,IND,Indiana,397,Reggie Miller,,,35,7,12,0.583,7,4,0.571,15,14,0.933,2.0,1,3.0,3,0,1,5,3,32,
0029500002,1610612754,IND,Indiana,696,Travis Best,,,2,0,0,0.0,0,0,0.0,2,2,1.0,0.0,0,0.0,1,0,0,0,0,2,
0029500002,1610612754,IND,Indiana,698,Eddie Johnson,,,20,2,6,0.333,1,0,0.0,2,2,1.0,5.0,0,5.0,0,1,0,1,3,6,
0029500002,1610612754,IND,Indiana,894,Ricky Pierce,,,27,9,12,0.75,0,0,0.0,8,8,1.0,2.0,0,2.0,0,0,2,3,6,26,
0029500002,1610612754,IND,Indiana,905,Dale Davis,,,30,1,3,0.333,0,0,0.0,2,2,1.0,5.0,2,7.0,0,1,0,2,5,4,
0029500002,1610612754,IND,Indiana,906,Haywoode Workman,,,21,0,0,0.0,0,0,0.0,8,5,0.625,1.0,0,1.0,8,1,0,2,4,5,
0029500003,1610612760,SEA,Seattle,56,Gary Payton,,,37,8,14,0.571,1,0,0.0,0,0,0.0,2.0,1,3.0,7,2,0,5,3,16,
0029500003,1610612760,SEA,Seattle,64,Sam Perkins,,,30,4,9,0.444,3,0,0.0,7,6,0.857,4.0,1,5.0,3,2,1,1,0,14,
0029500003,1610612760,SEA,Seattle,88,Steve Scheffler,,,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,
0029500003,1610612760,SEA,Seattle,96,Detlef Schrempf,,,39,9,15,0.6,3,1,0.333,5,5,1.0,3.0,0,3.0,1,0,1,4,3,24,
0029500003,1610612760,SEA,Seattle,355,Vincent Askew,,,26,2,4,0.5,1,0,0.0,4,4,1.0,1.0,0,1.0,3,0,1,2,2,8,
0029500003,1610612760,SEA,Seattle,431,Shawn Kemp,,,20,3,7,0.429,0,0,0.0,2,2,1.0,6.0,2,8.0,1,1,1,2,6,8,
0029500003,1610612760,SEA,Seattle,726,Sherell Ford,,,2,1,1,1.0,1,1,1.0,2,0,0.0,0.0,0,0.0,0,0,0,0,0,3,
0029500003,1610612760,SEA,Seattle,727,Eric Snow,,,7,0,2,0.0,0,0,0.0,0,0,0.0,1.0,0,1.0,1,1,0,0,0,0,
0029500003,1610612760,SEA,Seattle,765,Hersey Hawkins,,,35,2,7,0.286,1,0,0.0,1,1,1.0,1.0,1,2.0,1,2,1,2,2,5,
0029500003,1610612760,SEA,Seattle,766,David Wingate,,,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,
0029500003,1610612760,SEA,Seattle,783,Frank Brickowski,,,17,5,8,0.625,0,0,0.0,4,2,0.5,2.0,2,4.0,0,0,0,2,4,12,
0029500003,1610612760,SEA,Seattle,911,Ervin Johnson,,,23,2,3,0.667,0,0,0.0,0,0,0.0,4.0,1,5.0,2,2,4,1,3,4,
0029500003,1610612762,UTH,Utah,128,David Benoit,,,30,2,8,0.25,4,1,0.25,2,2,1.0,2.0,0,2.0,2,0,0,1,3,7,
0029500003,1610612762,UTH,Utah,204,Jeff Hornacek,,,28,7,8,0.875,2,2,1.0,3,3,1.0,0.0,1,1.0,4,2,0,1,1,19,
0029500003,1610612762,UTH,Utah,228,Adam Keefe,,,24,8,13,0.615,0,0,0.0,0,0,0.0,5.0,4,9.0,3,2,1,1,3,16,
0029500003,1610612762,UTH,Utah,252,Karl Malone,,,41,10,21,0.476,0,0,0.0,6,6,1.0,5.0,6,11.0,8,2,1,3,5,26,
0029500003,1610612762,UTH,Utah,304,John Stockton,,,33,7,9,0.778,2,2,1.0,1,1,1.0,3.0,0,3.0,9,3,0,3,1,17,
0029500003,1610612762,UTH,Utah,320,Jamie Watson,,,18,1,2,0.5,1,0,0.0,3,1,0.333,1.0,0,1.0,3,0,0,3,0,3,
0029500003,1610612762,UTH,Utah,323,Greg Foster,,,18,1,4,0.25,0,0,0.0,2,1,0.5,4.0,2,6.0,0,0,0,0,2,3,
0029500003,1610612762,UTH,Utah,342,Andy Toolson,,,2,0,1,0.0,1,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,
0029500003,1610612762,UTH,Utah,356,Chris Morris,,,26,3,10,0.3,3,1,0.333,5,4,0.8,2.0,1,3.0,0,3,0,2,4,11,
0029500003,1610612762,UTH,Utah,731,Greg Ostertag,,,18,2,7,0.286,0,0,0.0,4,3,0.75,3.0,4,7.0,0,0,0,0,2,7,
0029500003,1610612762,UTH,Utah,935,Bryon Russell,,,2,1,1,1.0,1,1,1.0,0,0,0.0,1.0,0,1.0,0,0,0,0,0,3,
0029500004,1610612765,DET,Detroit,247,Joe Dumars,,,36,6,12,0.5,4,2,0.5,8,5,0.625,2.0,0,2.0,3,0,0,2,1,19,
0029500004,1610612765,DET,Detroit,255,Grant Hill,,,42,11,20,0.55,0,0,0.0,12,7,0.583,4.0,1,5.0,4,1,0,3,5,29,
0029500004,1610612765,DET,Detroit,275,Allan Houston,,,12,2,4,0.5,0,0,0.0,4,2,0.5,1.0,1,2.0,0,0,0,2,2,6,
0029500004,1610612765,DET,Detroit,283,Lindsey Hunter,,,35,8,19,0.421,6,2,0.333,1,1,1.0,2.0,1,3.0,3,2,0,2,3,19,
0029500004,1610612765,DET,Detroit,371,Terry Mills,,,36,2,9,0.222,1,0,0.0,2,2,1.0,7.0,5,12.0,1,2,0,0,4,6,
0029500004,1610612765,DET,Detroit,689,Theo Ratliff,,,5,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1,0,
0029500004,1610612765,DET,Detroit,691,Lou Roe,,,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,
0029500004,1610612765,DET,Detroit,770,Mark West,,,14,2,5,0.4,0,0,0.0,2,1,0.5,0.0,3,3.0,0,0,1,1,2,5,
0029500004,1610612765,DET,Detroit,901,Otis Thorpe,,,38,6,10,0.6,0,0,0.0,2,2,1.0,8.0,4,12.0,2,1,0,2,4,14,
0029500004,1610612765,DET,Detroit,1855,Mark Macon,,,21,1,2,0.5,0,0,0.0,0,0,0.0,0.0,0,0.0,2,4,0,0,2,2,
0029500004,1610612752,NYK,New York,93,Hubert Davis,,,48,7,10,0.7,7,5,0.714,3,2,0.667,4.0,2,6.0,1,0,0,3,4,21,
0029500004,1610612752,NYK,New York,121,Patrick Ewing,,,34,7,13,0.538,0,0,0.0,7,5,0.714,4.0,0,4.0,3,1,2,6,3,19,
0029500004,1610612752,NYK,New York,157,Derek Harper,,,42,9,15,0.6,5,2,0.4,0,0,0.0,6.0,1,7.0,5,2,0,1,3,20,
0029500004,1610612752,NYK,New York,193,Anthony Mason,,,44,7,13,0.538,0,0,0.0,4,4,1.0,11.0,2,13.0,5,0,0,2,5,18,
0029500004,1610612752,NYK,New York,293,Charles Smith,,,17,2,7,0.286,0,0,0.0,2,2,1.0,2.0,2,4.0,0,0,2,2,4,6,
0029500004,1610612752,NYK,New York,317,John Starks,,,24,3,7,0.429,4,1,0.25,0,0,0.0,4.0,0,4.0,5,2,0,1,4,7,
0029500004,1610612752,NYK,New York,369,Charlie Ward,,,31,6,10,0.6,5,1,0.2,3,2,0.667,3.0,0,3.0,3,1,0,4,4,15,
0029500005,1610612746,LAC,Los Angeles,15,Eric Piatkowski,,,22,3,6,0.5,5,3,0.6,5,5,1.0,1.0,0,1.0,0,0,1,2,2,14,
0029500005,1610612746,LAC,Los Angeles,143,Terry Dehere,,,34,2,9,0.222,3,2,0.667,2,1,0.5,3.0,1,4.0,7,5,0,2,5,7,
0029500005,1610612746,LAC,Los Angeles,183,Bison Dele,,,40,3,6,0.5,0,0,0.0,12,8,0.667,9.0,3,12.0,4,1,2,1,4,14,
0029500005,1610612746,LAC,Los Angeles,441,Lamond Murray,,,33,6,17,0.353,3,0,0.0,2,2,1.0,1.0,3,4.0,0,2,0,1,2,14,
0029500005,1610612746,LAC,Los Angeles,448,Bo Outlaw,,,3,1,1,1.0,0,0,0.0,0,0,0.0,0.0,1,1.0,1,0,0,0,3,2,
0029500005,1610612746,LAC,Los Angeles,699,Brent Barry,,,13,3,6,0.5,2,1,0.5,0,0,0.0,1.0,1,2.0,1,0,1,0,1,7,
0029500005,1610612746,LAC,Los Angeles,907,Malik Sealy,,,27,5,16,0.313,3,0,0.0,4,1,0.25,2.0,1,3.0,2,1,0,2,1,11,
0029500005,1610612746,LAC,Los Angeles,914,Stanley Roberts,,,8,2,6,0.333,0,0,0.0,0,0,0.0,0.0,0,0.0,1,0,0,0,1,4,
0029500005,1610612746,LAC,Los Angeles,915,Rodney Rogers,,,25,8,12,0.667,2,0,0.0,4,4,1.0,1.0,3,4.0,3,3,1,0,5,20,
